set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
34,10.591,4.58,0.373,-0.39879,142.5,0.0074609057,0.00067424204,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,157.5,0.0073135463,0.00069091073,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,172.5,0.0072431285,0.00073046953,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,187.5,0.0072431285,0.0006653538,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,202.5,0.007313546,0.00073376804,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,217.5,0.0074609052,0.0007701892,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,232.5,0.007698944,0.0007237007,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,247.5,0.008049821,0.00071933196,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,262.5,0.008545211,0.0007354863,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,277.5,0.009225361,0.00076321414,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,292.5,0.010131108,0.00079569715,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,307.5,0.011278234,0.0009018077,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,322.5,0.012600293,0.001207108,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,337.5,0.01386841,0.0018230025,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
34,10.591,4.58,0.373,-0.39879,352.5,0.014682209,0.0022758893,-1.31077853060803,-0.31,-0.206867228833524,0.00508380095282784
35,10.591,4.57,0.371,-0.48338,7.5,0.009461706,0.0028329291,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,22.5,0.008532402,0.002473714,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,37.5,0.0071880207,0.0011923489,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,52.5,0.005907595,0.0006833316,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,67.5,0.0048867012,0.00049292156,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,82.5,0.004134963,0.00041291738,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,97.5,0.0036001978,0.00035897573,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,112.5,0.0032261992,0.0002867446,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,127.5,0.002969048,0.00027686372,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,142.5,0.0027982122,0.00022760658,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,157.5,0.0026939143,0.00025171938,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,172.5,0.0026444665,0.00023660042,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,187.5,0.0026444665,0.0002339295,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,202.5,0.0026939139,0.00025912758,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,217.5,0.002798212,0.00024182149,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,232.5,0.002969048,0.00025836655,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,247.5,0.0032261992,0.00027196857,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,262.5,0.003600197,0.00030947293,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,277.5,0.0041349614,0.00037872113,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,292.5,0.0048867012,0.00042294397,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,307.5,0.005907595,0.00059140933,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,322.5,0.0071880184,0.0009222946,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,337.5,0.008532402,0.0015011055,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
35,10.591,4.57,0.371,-0.48338,352.5,0.009461701,0.0023924857,-1.31959033904377,-0.31,-0.133980815956635,0.00118060556862537
36,4.487,2.71,0.483,-0.34812,7.5,0.031740006,0.0032723946,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,22.5,0.031234749,0.003073499,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,37.5,0.030321147,0.003257401,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,52.5,0.029153243,0.00268239,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,67.5,0.027890164,0.0031822678,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,82.5,0.026660211,0.002823583,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,97.5,0.025548846,0.0028808878,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,112.5,0.024603665,0.0024468345,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,127.5,0.023845755,0.0022250472,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,142.5,0.023280773,0.0025108315,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,157.5,0.022907201,0.0023111077,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,172.5,0.022721592,0.0022689782,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,187.5,0.022721592,0.0022253527,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,202.5,0.022907196,0.0023498202,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,217.5,0.023280773,0.0027438719,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,232.5,0.023845755,0.0025300346,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,247.5,0.024603665,0.0026837678,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,262.5,0.025548846,0.0025467088,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,277.5,0.026660213,0.002918227,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,292.5,0.027890164,0.0029228893,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,307.5,0.029153243,0.0027176654,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,322.5,0.030321147,0.0030051288,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,337.5,0.031234749,0.003105359,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
36,4.487,2.71,0.483,-0.34812,352.5,0.031740006,0.0034072897,-2.53062051540208,-0.31,-0.273910076039181,0.0111763862527471
37,4.487,2.71,0.483,-0.39062,7.5,0.032409366,0.004557081,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,22.5,0.031232832,0.003827271,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,37.5,0.029254992,0.0033277555,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,52.5,0.026973078,0.0031383177,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,67.5,0.024770595,0.002709903,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,82.5,0.022850156,0.0024495367,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,97.5,0.021277688,0.0028150382,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,112.5,0.020046515,0.0024326446,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,127.5,0.019122291,0.0021919883,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,142.5,0.018466767,0.0023467566,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,157.5,0.018048024,0.0023780076,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,172.5,0.017844152,0.0026859017,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,187.5,0.017844152,0.002151291,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,202.5,0.018048024,0.002034373,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,217.5,0.018466767,0.0020411317,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,232.5,0.019122291,0.0027604941,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,247.5,0.020046517,0.0026732031,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,262.5,0.021277688,0.0020943629,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,277.5,0.022850154,0.0023784724,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,292.5,0.024770595,0.002953398,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,307.5,0.026973078,0.0027105245,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,322.5,0.029254993,0.0031454968,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,337.5,0.031232832,0.0040427777,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
37,4.487,2.71,0.483,-0.39062,352.5,0.032409366,0.0039915373,-2.38381077103151,-0.31,-0.239620703296213,0.00927678111240132
38,4.487,2.71,0.484,-0.43499,7.5,0.031442642,0.0066438303,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,22.5,0.029617254,0.0045809005,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,37.5,0.02675158,0.0040322654,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,52.5,0.023727633,0.0030720169,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,67.5,0.021061175,0.002364538,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,82.5,0.018915247,0.0022906365,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,97.5,0.017270245,0.00292178,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,112.5,0.01604727,0.0018309935,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,127.5,0.015164513,0.0020414467,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,142.5,0.014555971,0.0021355064,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,157.5,0.014174646,0.0018686437,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,172.5,0.013991046,0.0023633675,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,187.5,0.013991046,0.0020759914,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,202.5,0.014174646,0.001931579,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,217.5,0.014555971,0.002115128,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,232.5,0.015164514,0.001768334,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,247.5,0.01604727,0.0022493456,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,262.5,0.017270245,0.0021570534,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,277.5,0.01891524,0.0025722834,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,292.5,0.021061175,0.0025524036,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,307.5,0.023727633,0.0035783644,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,322.5,0.026751554,0.0042248727,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,337.5,0.029617246,0.0061648297,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
38,4.487,2.71,0.484,-0.43499,352.5,0.031442642,0.006095156,-2.22994880182206,-0.31,-0.203712325110712,0.00738150425163256
39,4.487,2.71,0.485,-0.47967,7.5,0.030039245,0.0685051,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,22.5,0.027520293,0.006518457,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,37.5,0.023835437,0.008245631,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,52.5,0.020267611,0.0031572885,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,67.5,0.017365152,0.0027494244,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,82.5,0.015179835,0.0018319024,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,97.5,0.013589317,0.0018901381,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,112.5,0.01245225,0.002221606,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,127.5,0.01165488,0.0019940336,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,142.5,0.01111643,0.0016801374,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,157.5,0.010783663,0.0015851984,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,172.5,0.010624714,0.0017251348,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,187.5,0.010624714,0.00162845,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,202.5,0.010783663,0.0018285858,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,217.5,0.01111643,0.0019589374,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,232.5,0.011654881,0.0017065076,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,247.5,0.01245225,0.0017319835,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,262.5,0.013589317,0.0017561474,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,277.5,0.015179835,0.0018847283,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,292.5,0.017365152,0.0025073544,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,307.5,0.020267611,0.0035113639,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,322.5,0.023835437,0.005029754,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,337.5,0.02752029,0.01340761,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
39,4.487,2.71,0.485,-0.47967,352.5,0.03003922,0.011888021,-2.0724524109044,-0.31,-0.166737414498493,0.00541898012542272
40,4.487,2.72,0.485,-0.53988,7.5,0.028631544,0.020197265,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,22.5,0.024860123,0.021153478,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,37.5,0.01991481,0.006539625,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,52.5,0.015678206,0.0032533845,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,67.5,0.01257524,0.0021176704,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,82.5,0.010420277,0.0013648479,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,97.5,0.008942939,0.0011257372,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,112.5,0.007932089,0.0008685638,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,127.5,0.007245454,0.001173836,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,142.5,0.006792159,0.0009820104,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,157.5,0.0065162377,0.0008503039,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,172.5,0.006385588,0.00078727916,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,187.5,0.006385588,0.0007144835,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,202.5,0.0065162387,0.0008535621,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,217.5,0.006792159,0.0010326119,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,232.5,0.007245454,0.00091850624,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,247.5,0.0079320865,0.0009991257,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,262.5,0.008942939,0.0013443922,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,277.5,0.010420278,0.0010756853,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,292.5,0.01257524,0.0014661473,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,307.5,0.015678206,0.003268279,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,322.5,0.01991481,0.018225038,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,337.5,0.024860123,0,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
40,4.487,2.72,0.485,-0.53988,352.5,0.028631544,0,-1.86693005959553,-0.31,-0.114479491413971,0.00248242711909585
41,8.851,4.5,0.497,-0.40977,7.5,0.012363676,0.0008896901,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,22.5,0.012346583,0.0008783359,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,37.5,0.012314561,0.0008715015,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,52.5,0.012271366,0.0008591183,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,67.5,0.012221497,0.0008419389,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,82.5,0.012169395,0.00079892075,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,97.5,0.012118928,0.00088407577,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,112.5,0.0120731685,0.0008476572,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,127.5,0.0120343845,0.0008710487,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,142.5,0.012004154,0.00086597964,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,157.5,0.011983502,0.00089169235,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,172.5,0.011973037,0.0009013303,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,187.5,0.011973036,0.000860143,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,202.5,0.011983502,0.0008435187,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,217.5,0.012004154,0.00095300976,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,232.5,0.0120343845,0.0009397651,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,247.5,0.0120731685,0.00088725716,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,262.5,0.012118928,0.00083002535,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,277.5,0.012169395,0.00083177816,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,292.5,0.012221497,0.00078547554,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,307.5,0.012271366,0.00087654364,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,322.5,0.012314561,0.00084810384,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,337.5,0.012346583,0.0008952507,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
41,8.851,4.5,0.497,-0.40977,352.5,0.012363676,0.000887341,-2.47420215343755,-0.31,-0.235648956605344,0.010572722048344
42,8.851,4.53,0.501,-0.47956,7.5,0.009650319,0.0012220198,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,22.5,0.009617219,0.0010376979,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,37.5,0.009557643,0.0008295079,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,52.5,0.009481846,0.0007960958,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,67.5,0.0094000865,0.0007713711,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,82.5,0.0093204,0.0007446067,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,97.5,0.009248087,0.00076259725,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,112.5,0.009186176,0.0007363638,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,127.5,0.009136149,0.00080544286,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,142.5,0.009098582,0.00073152594,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,157.5,0.009073593,0.0008183473,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,172.5,0.009061129,0.00081187714,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,187.5,0.009061129,0.0008845474,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,202.5,0.009073593,0.00077270716,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,217.5,0.009098582,0.0008383433,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,232.5,0.009136149,0.0007165481,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,247.5,0.009186176,0.00077687483,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,262.5,0.009248087,0.0007012824,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
42,8.851,4.53,0.501,-0.47956,277.5,0.0093204,0.00070014846,-2.20768831994676,-0.31,-0.181815373048992,0.00804919164442591
