,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,Acc_ReH,Acc_ReE,Acc_ReHt,Acc_dvcs
222,2.5,1.0,0.2688888888888889,-0.4399999999999999,15.0,2.9772555828094482,0.0094186405304265,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
223,2.5,1.0,0.2688888888888889,-0.4399999999999999,30.0,1.3554638624191284,0.0067431585869549,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
224,2.5,1.0,0.2688888888888889,-0.4399999999999999,45.0,0.6483176946640015,0.0056762111169016,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
225,2.5,1.0,0.2688888888888889,-0.4399999999999999,60.0,0.3350437879562378,0.0052944871099384,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
226,2.5,1.0,0.2688888888888889,-0.4399999999999999,75.0,0.1818733513355255,0.0051773188710782,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
227,2.5,1.0,0.2688888888888889,-0.4399999999999999,90.0,0.10039785504341125,0.0051635789984637,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
228,2.5,1.0,0.2688888888888889,-0.4399999999999999,105.0,0.0542062371969223,0.0051879820237514,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
229,2.5,1.0,0.2688888888888889,-0.4399999999999999,120.0,0.026839978992938995,0.0052227953206215,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
230,2.5,1.0,0.2688888888888889,-0.4399999999999999,135.0,0.010294154286384583,0.0052557804979373,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
231,2.5,1.0,0.2688888888888889,-0.4399999999999999,150.0,0.0004758089780807495,0.0052815374907335,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
232,2.5,1.0,0.2688888888888889,-0.4399999999999999,165.0,-0.004738539457321167,0.0052976375868646,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
233,2.5,1.0,0.2688888888888889,-0.4399999999999999,180.0,-0.0063745565712451935,0.0053031008721028,-0.4741262197494507,-0.1178966835141182,-0.1987716555595398,-0.06267014145851135,97.76334939079393,46.731437359911574,90.11042518417823,0.0
234,2.5,1.0,0.2688888888888889,-0.36,0.0,18.63684844970703,0.0279302107459873,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
235,2.5,1.0,0.2688888888888889,-0.36,15.0,7.729712009429932,0.0141532489047463,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
236,2.5,1.0,0.2688888888888889,-0.36,30.0,2.6690332889556885,0.0078409996969667,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
237,2.5,1.0,0.2688888888888889,-0.36,45.0,1.1851860284805298,0.0060958672875248,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
238,2.5,1.0,0.2688888888888889,-0.36,60.0,0.614493191242218,0.0055204785116539,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
239,2.5,1.0,0.2688888888888889,-0.36,75.0,0.3500558137893677,0.0053279517076561,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
240,2.5,1.0,0.2688888888888889,-0.36,90.0,0.21223093569278717,0.0052803679156873,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
241,2.5,1.0,0.2688888888888889,-0.36,105.0,0.13461174070835114,0.0052890817766169,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
242,2.5,1.0,0.2688888888888889,-0.36,120.0,0.08867630362510681,0.0053169303067705,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
243,2.5,1.0,0.2688888888888889,-0.36,135.0,0.060877591371536255,0.0053472233541377,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
244,2.5,1.0,0.2688888888888889,-0.36,150.0,0.04435935616493225,0.0053721848251683,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
245,2.5,1.0,0.2688888888888889,-0.36,165.0,0.03557708114385605,0.0053882427744509,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
246,2.5,1.0,0.2688888888888889,-0.36,180.0,0.0328199565410614,0.0053937218647573,-0.4636405408382416,-0.11822106689214706,-0.19235877692699432,-0.05983065068721771,97.3433935590633,47.878887381306576,89.3417085409747,0.0
247,2.5,1.0,0.2688888888888889,-0.28,0.0,760.5823364257812,0.7696432634826478,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
248,2.5,1.0,0.2688888888888889,-0.28,15.0,21.68813705444336,0.026182296644541,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
249,2.5,1.0,0.2688888888888889,-0.28,30.0,5.313196659088135,0.0097905443216866,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
250,2.5,1.0,0.2688888888888889,-0.28,45.0,2.2233517169952393,0.0068038500488106,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
251,2.5,1.0,0.2688888888888889,-0.28,60.0,1.156775951385498,0.0058697915921122,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
252,2.5,1.0,0.2688888888888889,-0.28,75.0,0.6789799332618713,0.0055284442660224,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
253,2.5,1.0,0.2688888888888889,-0.28,90.0,0.4320714473724365,0.0054084521883119,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
254,2.5,1.0,0.2688888888888889,-0.28,105.0,0.29285115003585815,0.0053796237439305,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
255,2.5,1.0,0.2688888888888889,-0.28,120.0,0.2100769281387329,0.0053878213059658,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
256,2.5,1.0,0.2688888888888889,-0.28,135.0,0.15972310304641724,0.0054079042792813,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
257,2.5,1.0,0.2688888888888889,-0.28,150.0,0.12966853380203247,0.0054278397386269,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
258,2.5,1.0,0.2688888888888889,-0.28,165.0,0.11363893747329712,0.00544162175809,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
259,2.5,1.0,0.2688888888888889,-0.28,180.0,0.10859853029251099,0.005446489719093,-0.45312371850013733,-0.11853866279125214,-0.18592698872089386,-0.056989315897226334,96.90050734985982,49.07737863335549,88.53042609920611,0.0
260,2.5,1.0,0.2977777777777777,-1.0,0.0,0.10897161066532135,0.0052240913362132,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
261,2.5,1.0,0.2977777777777777,-1.0,15.0,0.0730898529291153,0.0047820341156066,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
262,2.5,1.0,0.2977777777777777,-1.0,30.0,0.011759229004383087,0.0041128791385113,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
263,2.5,1.0,0.2977777777777777,-1.0,45.0,-0.030273567885160446,0.0037719954277552,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
264,2.5,1.0,0.2977777777777777,-1.0,60.0,-0.05262458324432373,0.0036803471056682,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
265,2.5,1.0,0.2977777777777777,-1.0,75.0,-0.06408935785293579,0.0036898459516514,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
266,2.5,1.0,0.2977777777777777,-1.0,90.0,-0.07019601762294769,0.0037287606637171,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
267,2.5,1.0,0.2977777777777777,-1.0,105.0,-0.07362747937440872,0.0037707046805195,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
268,2.5,1.0,0.2977777777777777,-1.0,120.0,-0.07564590126276016,0.0038071353627011,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
269,2.5,1.0,0.2977777777777777,-1.0,135.0,-0.0768623799085617,0.0038356819500331,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
270,2.5,1.0,0.2977777777777777,-1.0,150.0,-0.07758413255214691,0.0038559308765647,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
271,2.5,1.0,0.2977777777777777,-1.0,165.0,-0.07796788215637207,0.0038679796068827,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
272,2.5,1.0,0.2977777777777777,-1.0,180.0,-0.07808839529752731,0.0038719782891351,-0.5494090914726257,-0.1152271181344986,-0.2440757304430008,-0.08263944089412689,99.80259937797393,39.608832125686774,94.80502905854486,0.0
273,2.5,1.0,0.2977777777777777,-0.92,0.0,0.181304931640625,0.0055455769599421,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
274,2.5,1.0,0.2977777777777777,-0.92,15.0,0.13090595602989197,0.0050527960071527,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
275,2.5,1.0,0.2977777777777777,-0.92,30.0,0.0461505725979805,0.0043152683050606,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
276,2.5,1.0,0.2977777777777777,-0.92,45.0,-0.010884664952754974,0.0039431274377776,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
277,2.5,1.0,0.2977777777777777,-0.92,60.0,-0.04079531505703926,0.003843012867496,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
278,2.5,1.0,0.2977777777777777,-0.92,75.0,-0.05597171187400818,0.0038526065438883,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
279,2.5,1.0,0.2977777777777777,-0.92,90.0,-0.0639791190624237,0.0038941290922057,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
280,2.5,1.0,0.2977777777777777,-0.92,105.0,-0.06844058632850647,0.003939039193472,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
281,2.5,1.0,0.2977777777777777,-0.92,120.0,-0.07104545831680298,0.0039780829802613,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
282,2.5,1.0,0.2977777777777777,-0.92,135.0,-0.07260581851005554,0.0040086842264582,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
283,2.5,1.0,0.2977777777777777,-0.92,150.0,-0.07352729141712189,0.0040303898534414,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
284,2.5,1.0,0.2977777777777777,-0.92,165.0,-0.07401569932699203,0.00404330786251,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
285,2.5,1.0,0.2977777777777777,-0.92,180.0,-0.0741688460111618,0.0040475884018118,-0.5391841530799866,-0.11560283601284027,-0.2378278374671936,-0.07981986552476883,99.89951785056172,40.46809499297779,94.27349714504165,0.0
286,2.5,1.0,0.2977777777777777,-0.84,0.0,0.29959264397621155,0.005984452093486,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
287,2.5,1.0,0.2977777777777777,-0.84,15.0,0.22148466110229492,0.0053907715853616,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
288,2.5,1.0,0.2977777777777777,-0.84,30.0,0.09620686620473862,0.0045350957301813,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
289,2.5,1.0,0.2977777777777777,-0.84,45.0,0.015794850885868073,0.0041164616206347,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
290,2.5,1.0,0.2977777777777777,-0.84,60.0,-0.0252130888402462,0.0040035186033376,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
291,2.5,1.0,0.2977777777777777,-0.84,75.0,-0.045699406415224075,0.0040115844564714,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
292,2.5,1.0,0.2977777777777777,-0.84,90.0,-0.05639906972646713,0.0040550747357786,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
293,2.5,1.0,0.2977777777777777,-0.84,105.0,-0.062313828617334366,0.0041027480898005,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
294,2.5,1.0,0.2977777777777777,-0.84,120.0,-0.06574474275112152,0.0041444023470194,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
295,2.5,1.0,0.2977777777777777,-0.84,135.0,-0.06778893619775772,0.0041771241065321,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
296,2.5,1.0,0.2977777777777777,-0.84,150.0,-0.06899118423461914,0.0042003654593078,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
297,2.5,1.0,0.2977777777777777,-0.84,165.0,-0.06962663680315018,0.0042142054306875,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
298,2.5,1.0,0.2977777777777777,-0.84,180.0,-0.06982561945915222,0.0042187968029972,-0.5289186239242554,-0.11597079783678055,-0.2315535843372345,-0.07699661701917648,99.58813035555151,41.35950492322896,93.71525775031247,0.0
299,2.5,1.0,0.2977777777777777,-0.76,0.0,0.5093112587928772,0.0066336610745236,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
300,2.5,1.0,0.2977777777777777,-0.76,15.0,0.37273621559143066,0.0058425647279742,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
301,2.5,1.0,0.2977777777777777,-0.76,30.0,0.17231117188930511,0.0047839201870774,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
302,2.5,1.0,0.2977777777777777,-0.76,45.0,0.053921252489089966,0.0042955014331089,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
303,2.5,1.0,0.2977777777777777,-0.76,60.0,-0.0038543567061424255,0.0041631234502924,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
304,2.5,1.0,0.2977777777777777,-0.76,75.0,-0.03212728723883629,0.0041670589122721,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
305,2.5,1.0,0.2977777777777777,-0.76,90.0,-0.0467335507273674,0.0042113815918373,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
306,2.5,1.0,0.2977777777777777,-0.76,105.0,-0.054750386625528336,0.0042613730225273,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
307,2.5,1.0,0.2977777777777777,-0.76,120.0,-0.05937519297003746,0.0043055165779864,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
308,2.5,1.0,0.2977777777777777,-0.76,135.0,-0.06211857870221138,0.0043403825584171,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
309,2.5,1.0,0.2977777777777777,-0.76,150.0,-0.0637265294790268,0.0043652175889021,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
310,2.5,1.0,0.2977777777777777,-0.76,165.0,-0.06457442045211792,0.0043800269377976,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
311,2.5,1.0,0.2977777777777777,-0.76,180.0,-0.06483960151672363,0.0043849423140052,-0.5186135768890381,-0.11633114516735077,-0.22525395452976227,-0.07416985929012299,99.26231684264431,42.28506298628481,93.12867151642237,0.0
312,2.5,1.0,0.2977777777777777,-0.6799999999999999,0.0,0.9251413941383362,0.0077227356400451,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
313,2.5,1.0,0.2977777777777777,-0.6799999999999999,15.0,0.6458082795143127,0.006507473410082,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
314,2.5,1.0,0.2977777777777777,-0.6799999999999999,30.0,0.2933861017227173,0.0050833103254746,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
315,2.5,1.0,0.2977777777777777,-0.6799999999999999,45.0,0.11052999645471573,0.0044869008089091,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
316,2.5,1.0,0.2977777777777777,-0.6799999999999999,60.0,0.026654623448848724,0.0043244457813239,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
317,2.5,1.0,0.2977777777777777,-0.6799999999999999,75.0,-0.013343948870897293,0.0043199413368892,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
318,2.5,1.0,0.2977777777777777,-0.6799999999999999,90.0,-0.03377234563231468,0.0043631260515447,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
319,2.5,1.0,0.2977777777777777,-0.6799999999999999,105.0,-0.044915635138750076,0.0044145715485083,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
320,2.5,1.0,0.2977777777777777,-0.6799999999999999,120.0,-0.05131709203124046,0.0044608593248855,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
321,2.5,1.0,0.2977777777777777,-0.6799999999999999,135.0,-0.05510198324918747,0.0044977694274688,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
322,2.5,1.0,0.2977777777777777,-0.6799999999999999,150.0,-0.057314738631248474,0.0045242060381973,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
323,2.5,1.0,0.2977777777777777,-0.6799999999999999,165.0,-0.058479465544223785,0.004540019008923,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
324,2.5,1.0,0.2977777777777777,-0.6799999999999999,180.0,-0.05884339287877083,0.0045452715599187,-0.5082703828811646,-0.11668400466442108,-0.21892990171909332,-0.07133994251489639,98.92102448266641,43.2469043004832,92.51188390710593,0.0
325,2.5,1.0,0.2977777777777777,-0.6,0.0,1.9001269340515137,0.0099319048515921,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
326,2.5,1.0,0.2977777777777777,-0.6,15.0,1.1885854005813599,0.0076155140574334,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
327,2.5,1.0,0.2977777777777777,-0.6,30.0,0.4947538673877716,0.005472726132291,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
328,2.5,1.0,0.2977777777777777,-0.6,45.0,0.19779503345489502,0.0047027453568455,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
329,2.5,1.0,0.2977777777777777,-0.6,60.0,0.07211577147245407,0.0044923272156549,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
330,2.5,1.0,0.2977777777777777,-0.6,75.0,0.01396133005619049,0.0044720703865893,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
331,2.5,1.0,0.2977777777777777,-0.6,90.0,-0.015404228121042252,0.0045106400213329,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
332,2.5,1.0,0.2977777777777777,-0.6,105.0,-0.03134670481085777,0.0045618484422736,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
333,2.5,1.0,0.2977777777777777,-0.6,120.0,-0.040481917560100555,0.0046095217962955,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
334,2.5,1.0,0.2977777777777777,-0.6,135.0,-0.04587346315383911,0.004648167822202,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
335,2.5,1.0,0.2977777777777777,-0.6,150.0,-0.04902099817991257,0.0046760927435185,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
336,2.5,1.0,0.2977777777777777,-0.6,165.0,-0.050676047801971436,0.0046928777259379,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
337,2.5,1.0,0.2977777777777777,-0.6,180.0,-0.05119289457798004,0.0046984674517217,-0.4978903830051422,-0.11702954024076462,-0.21258261799812317,-0.06850715726613998,98.56311967289419,44.247329093235386,91.86302470528189,0.0
338,2.5,1.0,0.2977777777777777,-0.52,0.0,4.948631286621094,0.0160606466809559,-0.4874747693538666,-0.11736790835857391,-0.20621295273303986,-0.06567169725894928,98.18734581692962,45.2888754391722,91.17983879570315,0.0
339,2.5,1.0,0.2977777777777777,-0.52,15.0,2.3940858840942383,0.009741991152202,-0.4874747693538666,-0.11736790835857391,-0.20621295273303986,-0.06567169725894928,98.18734581692962,45.2888754391722,91.17983879570315,0.0
340,2.5,1.0,0.2977777777777777,-0.52,30.0,0.8415422439575195,0.0060244705261471,-0.4874747693538666,-0.11736790835857391,-0.20621295273303986,-0.06567169725894928,98.18734581692962,45.2888754391722,91.17983879570315,0.0
341,2.5,1.0,0.2977777777777777,-0.52,45.0,0.3369976878166199,0.0049655731041594,-0.4874747693538666,-0.11736790835857391,-0.20621295273303986,-0.06567169725894928,98.18734581692962,45.2888754391722,91.17983879570315,0.0
