,k,QQ,x_b,t,phi_x,F,std_F,ReH,std_ReH,ReE,std_ReE,ReHt,std_ReHt,dvcs,std_dvcs
655,2.5,1.0,0.3844444444444445,-1.0,75.0,0.0413512662053108,0.0024414826405390498,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
656,2.5,1.0,0.3844444444444445,-1.0,90.0,0.035828733816742855,0.002515252796323328,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
657,2.5,1.0,0.3844444444444445,-1.0,105.0,0.03294949606060975,0.0025766686571377672,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
658,2.5,1.0,0.3844444444444445,-1.0,120.0,0.0313361808657646,0.0026244631833491233,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
659,2.5,1.0,0.3844444444444445,-1.0,135.0,0.03039605170488355,0.0026599719032195787,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
660,2.5,1.0,0.3844444444444445,-1.0,150.0,0.029851515777409,0.0026845105886760157,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
661,2.5,1.0,0.3844444444444445,-1.0,165.0,0.02956661675125355,0.0026989353475788103,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
662,2.5,1.0,0.3844444444444445,-1.0,180.0,0.029477872885763604,0.0027036979414606028,-0.5592222213745117,0.04655153135507054,-0.2953713834285736,0.002376702934377786,-0.25831255316734314,0.04257236309346006,0.026360014453530298,0.002867956063908671
663,2.5,1.0,0.3844444444444445,-0.92,0.0,0.7073605954647064,0.007495100511237819,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
664,2.5,1.0,0.3844444444444445,-0.92,15.0,0.4532473236322403,0.005114498993372774,-0.5473908185958862,0.0440857721297892,-0.29013408720493317,0.0007751859112365792,-0.2531434670090675,0.04021347773929023,0.025365799665451,0.0030604196476336537
