,k,QQ,x_b,t,phi_x,F,ReH,ReE,ReHt,dvcs
59,2.5,1.0,0.24,-0.6799999999999999,105.0,-0.01869627833366394,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
60,2.5,1.0,0.24,-0.6799999999999999,120.0,-0.02793978527188301,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
61,2.5,1.0,0.24,-0.6799999999999999,135.0,-0.034010518342256546,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
62,2.5,1.0,0.24,-0.6799999999999999,150.0,-0.037817612290382385,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
63,2.5,1.0,0.24,-0.6799999999999999,165.0,-0.03990946710109711,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
64,2.5,1.0,0.24,-0.6799999999999999,180.0,-0.040576547384262085,-0.5024900436401367,-0.11707890033721924,-0.21683970093727112,-0.07100948691368103
65,2.5,1.0,0.24,-0.6,0.0,0.3555637001991272,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
66,2.5,1.0,0.24,-0.6,15.0,0.32378944754600525,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
67,2.5,1.0,0.24,-0.6,30.0,0.2499689757823944,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
68,2.5,1.0,0.24,-0.6,45.0,0.17103546857833862,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
69,2.5,1.0,0.24,-0.6,60.0,0.10702098906040192,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
70,2.5,1.0,0.24,-0.6,75.0,0.06107695400714874,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
71,2.5,1.0,0.24,-0.6,90.0,0.02974417805671692,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
72,2.5,1.0,0.24,-0.6,105.0,0.008773989975452423,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
73,2.5,1.0,0.24,-0.6,120.0,-0.005140408873558044,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
74,2.5,1.0,0.24,-0.6,135.0,-0.014232993125915527,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
75,2.5,1.0,0.24,-0.6,150.0,-0.01991642639040947,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
76,2.5,1.0,0.24,-0.6,165.0,-0.023033030331134796,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
77,2.5,1.0,0.24,-0.6,180.0,-0.024025939404964447,-0.4921026825904846,-0.11742419749498367,-0.21048800647258759,-0.06817761063575745
78,2.5,1.0,0.24,-0.52,0.0,0.6648899912834167,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
79,2.5,1.0,0.24,-0.52,15.0,0.6024308800697327,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
80,2.5,1.0,0.24,-0.52,30.0,0.46285080909729004,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
81,2.5,1.0,0.24,-0.52,45.0,0.3214928209781647,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
82,2.5,1.0,0.24,-0.52,60.0,0.21226194500923157,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
83,2.5,1.0,0.24,-0.52,75.0,0.13656261563301086,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
84,2.5,1.0,0.24,-0.52,90.0,0.08611347526311874,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
85,2.5,1.0,0.24,-0.52,105.0,0.052838586270809174,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
86,2.5,1.0,0.24,-0.52,120.0,0.030961349606513977,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
87,2.5,1.0,0.24,-0.52,135.0,0.01674756407737732,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
88,2.5,1.0,0.24,-0.52,150.0,0.007894836366176605,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
89,2.5,1.0,0.24,-0.52,165.0,0.003050491213798523,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
90,2.5,1.0,0.24,-0.52,180.0,0.0015086084604263306,-0.4816801846027374,-0.11776230484247208,-0.20411430299282074,-0.06534301489591599
91,2.5,1.0,0.24,-0.4399999999999999,0.0,1.3337630033493042,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
92,2.5,1.0,0.24,-0.4399999999999999,15.0,1.189862608909607,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
93,2.5,1.0,0.24,-0.4399999999999999,30.0,0.8879811763763428,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
94,2.5,1.0,0.24,-0.4399999999999999,45.0,0.6069580316543579,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
95,2.5,1.0,0.24,-0.4399999999999999,60.0,0.4046398401260376,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
96,2.5,1.0,0.24,-0.4399999999999999,75.0,0.27109453082084656,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
97,2.5,1.0,0.24,-0.4399999999999999,90.0,0.1847895383834839,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
98,2.5,1.0,0.24,-0.4399999999999999,105.0,0.12892338633537292,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
99,2.5,1.0,0.24,-0.4399999999999999,120.0,0.09260651469230652,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
100,2.5,1.0,0.24,-0.4399999999999999,135.0,0.06917141377925873,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
101,2.5,1.0,0.24,-0.4399999999999999,150.0,0.054634444415569305,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
102,2.5,1.0,0.24,-0.4399999999999999,165.0,0.046697646379470825,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
103,2.5,1.0,0.24,-0.4399999999999999,180.0,0.04417409002780914,-0.471223920583725,-0.118093341588974,-0.19771955907344818,-0.0625060498714447
104,2.5,1.0,0.24,-0.36,0.0,3.0791027545928955,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
105,2.5,1.0,0.24,-0.36,15.0,2.652796983718872,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
106,2.5,1.0,0.24,-0.36,30.0,1.8544864654541016,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
107,2.5,1.0,0.24,-0.36,45.0,1.2083206176757812,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
108,2.5,1.0,0.24,-0.36,60.0,0.7904408574104309,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
109,2.5,1.0,0.24,-0.36,75.0,0.5329283475875854,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
110,2.5,1.0,0.24,-0.36,90.0,0.37323635816574097,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
111,2.5,1.0,0.24,-0.36,105.0,0.2723417580127716,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
112,2.5,1.0,0.24,-0.36,120.0,0.2076733112335205,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
113,2.5,1.0,0.24,-0.36,135.0,0.16628305613994598,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
114,2.5,1.0,0.24,-0.36,150.0,0.14072781801223755,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
115,2.5,1.0,0.24,-0.36,165.0,0.1268104463815689,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
116,2.5,1.0,0.24,-0.36,180.0,0.12239031493663788,-0.46073517203330994,-0.11841750144958496,-0.19130492210388184,-0.059666965156793594
117,2.5,1.0,0.24,-0.28,0.0,9.455617904663086,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
118,2.5,1.0,0.24,-0.28,15.0,7.443222999572754,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
119,2.5,1.0,0.24,-0.28,30.0,4.498108386993408,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
120,2.5,1.0,0.24,-0.28,45.0,2.663022041320801,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
121,2.5,1.0,0.24,-0.28,60.0,1.6626601219177246,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
122,2.5,1.0,0.24,-0.28,75.0,1.1037403345108032,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
123,2.5,1.0,0.24,-0.28,90.0,0.7756838798522949,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
124,2.5,1.0,0.24,-0.28,105.0,0.5747212171554565,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
125,2.5,1.0,0.24,-0.28,120.0,0.44813063740730286,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
126,2.5,1.0,0.24,-0.28,135.0,0.3678892254829407,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
127,2.5,1.0,0.24,-0.28,150.0,0.31860798597335815,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
128,2.5,1.0,0.24,-0.28,165.0,0.2918430268764496,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
129,2.5,1.0,0.24,-0.28,180.0,0.28335219621658325,-0.45021557807922363,-0.1187349185347557,-0.18487146496772766,-0.05682602524757385
130,2.5,1.0,0.2688888888888889,-1.0,0.0,0.03981452435255051,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
131,2.5,1.0,0.2688888888888889,-1.0,15.0,0.024674393236637115,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
132,2.5,1.0,0.2688888888888889,-1.0,30.0,-0.006216801702976227,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
133,2.5,1.0,0.2688888888888889,-1.0,45.0,-0.03315996006131172,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
134,2.5,1.0,0.2688888888888889,-1.0,60.0,-0.05081402510404587,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
135,2.5,1.0,0.2688888888888889,-1.0,75.0,-0.061343155801296234,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
136,2.5,1.0,0.2688888888888889,-1.0,90.0,-0.06755206733942032,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
137,2.5,1.0,0.2688888888888889,-1.0,105.0,-0.07128353416919708,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
138,2.5,1.0,0.2688888888888889,-1.0,120.0,-0.07357729971408844,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
139,2.5,1.0,0.2688888888888889,-1.0,135.0,-0.0749998465180397,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
140,2.5,1.0,0.2688888888888889,-1.0,150.0,-0.07585924863815308,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
141,2.5,1.0,0.2688888888888889,-1.0,165.0,-0.07632104307413101,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
142,2.5,1.0,0.2688888888888889,-1.0,180.0,-0.07646678388118744,-0.546537458896637,-0.11542519181966782,-0.24304135143756866,-0.08247248828411102
143,2.5,1.0,0.2688888888888889,-0.92,0.0,0.08647695183753967,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
144,2.5,1.0,0.2688888888888889,-0.92,15.0,0.06538183987140656,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
145,2.5,1.0,0.2688888888888889,-0.92,30.0,0.022688351571559906,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
146,2.5,1.0,0.2688888888888889,-0.92,45.0,-0.014138936996459961,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
147,2.5,1.0,0.2688888888888889,-0.92,60.0,-0.038021281361579895,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
148,2.5,1.0,0.2688888888888889,-0.92,75.0,-0.052136823534965515,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
149,2.5,1.0,0.2688888888888889,-0.92,90.0,-0.060393474996089935,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
150,2.5,1.0,0.2688888888888889,-0.92,105.0,-0.06531945616006851,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
151,2.5,1.0,0.2688888888888889,-0.92,120.0,-0.06832808256149292,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
152,2.5,1.0,0.2688888888888889,-0.92,135.0,-0.07018396258354187,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
153,2.5,1.0,0.2688888888888889,-0.92,150.0,-0.07130049914121628,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
154,2.5,1.0,0.2688888888888889,-0.92,165.0,-0.07189877331256866,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
155,2.5,1.0,0.2688888888888889,-0.92,180.0,-0.07208731025457382,-0.536308228969574,-0.1158009022474289,-0.23679083585739136,-0.07965341210365295
156,2.5,1.0,0.2688888888888889,-0.84,0.0,0.15837471187114716,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
157,2.5,1.0,0.2688888888888889,-0.84,15.0,0.12693341076374054,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
158,2.5,1.0,0.2688888888888889,-0.84,30.0,0.06467454135417938,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
159,2.5,1.0,0.2688888888888889,-0.84,45.0,0.01238802820444107,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
160,2.5,1.0,0.2688888888888889,-0.84,60.0,-0.020830202847719193,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
161,2.5,1.0,0.2688888888888889,-0.84,75.0,-0.04019313305616379,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
162,2.5,1.0,0.2688888888888889,-0.84,90.0,-0.051408711820840836,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
163,2.5,1.0,0.2688888888888889,-0.84,105.0,-0.05804969370365143,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
164,2.5,1.0,0.2688888888888889,-0.84,120.0,-0.06208105757832527,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
165,2.5,1.0,0.2688888888888889,-0.84,135.0,-0.0645555779337883,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
166,2.5,1.0,0.2688888888888889,-0.84,150.0,-0.06603868305683136,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
167,2.5,1.0,0.2688888888888889,-0.84,165.0,-0.06683135032653809,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
168,2.5,1.0,0.2688888888888889,-0.84,180.0,-0.06708082556724548,-0.5260382294654846,-0.1161687970161438,-0.2305140495300293,-0.07683062553405762
169,2.5,1.0,0.2688888888888889,-0.76,0.0,0.2763378620147705,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
170,2.5,1.0,0.2688888888888889,-0.76,15.0,0.22545552253723145,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
171,2.5,1.0,0.2688888888888889,-0.76,30.0,0.1286279559135437,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
172,2.5,1.0,0.2688888888888889,-0.76,45.0,0.051008351147174835,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
173,2.5,1.0,0.2688888888888889,-0.76,60.0,0.0032927393913269043,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
174,2.5,1.0,0.2688888888888889,-0.76,75.0,-0.023978933691978455,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
175,2.5,1.0,0.2688888888888889,-0.76,90.0,-0.0395888015627861,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
176,2.5,1.0,0.2688888888888889,-0.76,105.0,-0.04875881224870682,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
177,2.5,1.0,0.2688888888888889,-0.76,120.0,-0.05429317429661751,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
178,2.5,1.0,0.2688888888888889,-0.76,135.0,-0.05767519772052765,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
179,2.5,1.0,0.2688888888888889,-0.76,150.0,-0.05969551205635071,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
180,2.5,1.0,0.2688888888888889,-0.76,165.0,-0.060772866010665894,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
181,2.5,1.0,0.2688888888888889,-0.76,180.0,-0.061111561954021454,-0.5157291293144226,-0.11652907729148865,-0.22421197593212128,-0.07400437444448471
182,2.5,1.0,0.2688888888888889,-0.6799999999999999,0.0,0.4857892394065857,-0.5053820013999939,-0.1168818399310112,-0.21788570284843445,-0.07117493450641632
183,2.5,1.0,0.2688888888888889,-0.6799999999999999,15.0,0.394345223903656,-0.5053820013999939,-0.1168818399310112,-0.21788570284843445,-0.07117493450641632
184,2.5,1.0,0.2688888888888889,-0.6799999999999999,30.0,0.2313464730978012,-0.5053820013999939,-0.1168818399310112,-0.21788570284843445,-0.07117493450641632
185,2.5,1.0,0.2688888888888889,-0.6799999999999999,45.0,0.10987922549247742,-0.5053820013999939,-0.1168818399310112,-0.21788570284843445,-0.07117493450641632
