,k,QQ,x_b,t,phi_x,F,ReH,ReE,ReHt,dvcs
331,2.5,1.0,0.2977777777777777,-0.6,90.0,-0.038599029183387756,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
332,2.5,1.0,0.2977777777777777,-0.6,105.0,-0.05449747294187546,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
333,2.5,1.0,0.2977777777777777,-0.6,120.0,-0.06360301375389099,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
334,2.5,1.0,0.2977777777777777,-0.6,135.0,-0.06897541880607605,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
335,2.5,1.0,0.2977777777777777,-0.6,150.0,-0.0721113383769989,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
336,2.5,1.0,0.2977777777777777,-0.6,165.0,-0.07376022636890411,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
337,2.5,1.0,0.2977777777777777,-0.6,180.0,-0.07427515089511871,-0.44123750925064087,-0.14787077903747559,-0.2604410946369171,-0.0916721299290657
338,2.5,1.0,0.2977777777777777,-0.52,0.0,4.924599647521973,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
339,2.5,1.0,0.2977777777777777,-0.52,15.0,2.3687920570373535,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
340,2.5,1.0,0.2977777777777777,-0.52,30.0,0.8155578970909119,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
341,2.5,1.0,0.2977777777777777,-0.52,45.0,0.3108794689178467,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
342,2.5,1.0,0.2977777777777777,-0.52,60.0,0.11672265827655792,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
343,2.5,1.0,0.2977777777777777,-0.52,75.0,0.029714249074459076,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
344,2.5,1.0,0.2977777777777777,-0.52,90.0,-0.01377299427986145,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
345,2.5,1.0,0.2977777777777777,-0.52,105.0,-0.037313755601644516,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
346,2.5,1.0,0.2977777777777777,-0.52,120.0,-0.050793979316949844,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
347,2.5,1.0,0.2977777777777777,-0.52,135.0,-0.058748677372932434,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
348,2.5,1.0,0.2977777777777777,-0.52,150.0,-0.06339195370674133,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
349,2.5,1.0,0.2977777777777777,-0.52,165.0,-0.06583312153816223,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
350,2.5,1.0,0.2977777777777777,-0.52,180.0,-0.06659539043903351,-0.4307108223438263,-0.14572148025035858,-0.25487369298934937,-0.09165455400943756
351,2.5,1.0,0.2977777777777777,-0.4399999999999999,0.0,23.23541831970215,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
352,2.5,1.0,0.2977777777777777,-0.4399999999999999,15.0,5.241626739501953,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
353,2.5,1.0,0.2977777777777777,-0.4399999999999999,30.0,1.411400318145752,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
354,2.5,1.0,0.2977777777777777,-0.4399999999999999,45.0,0.5359376072883606,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
355,2.5,1.0,0.2977777777777777,-0.4399999999999999,60.0,0.2287627011537552,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
356,2.5,1.0,0.2977777777777777,-0.4399999999999999,75.0,0.094564288854599,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
357,2.5,1.0,0.2977777777777777,-0.4399999999999999,90.0,0.027792900800704956,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
358,2.5,1.0,0.2977777777777777,-0.4399999999999999,105.0,-0.008423909544944763,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
359,2.5,1.0,0.2977777777777777,-0.4399999999999999,120.0,-0.029232442378997803,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
360,2.5,1.0,0.2977777777777777,-0.4399999999999999,135.0,-0.04154796525835991,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
361,2.5,1.0,0.2977777777777777,-0.4399999999999999,150.0,-0.0487518236041069,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
362,2.5,1.0,0.2977777777777777,-0.4399999999999999,165.0,-0.0525440089404583,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
363,2.5,1.0,0.2977777777777777,-0.4399999999999999,180.0,-0.05372881516814232,-0.420158714056015,-0.14356383681297302,-0.2492906004190445,-0.09163357317447662
364,2.5,1.0,0.2977777777777777,-0.36,0.0,108280.5,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
365,2.5,1.0,0.2977777777777777,-0.36,15.0,10.259364128112793,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
366,2.5,1.0,0.2977777777777777,-0.36,30.0,2.3486428260803223,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
367,2.5,1.0,0.2977777777777777,-0.36,45.0,0.9059913754463196,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
368,2.5,1.0,0.2977777777777777,-0.36,60.0,0.419624000787735,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
369,2.5,1.0,0.2977777777777777,-0.36,75.0,0.20774498581886292,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
370,2.5,1.0,0.2977777777777777,-0.36,90.0,0.10148891061544418,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
371,2.5,1.0,0.2977777777777777,-0.36,105.0,0.04326725751161575,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
372,2.5,1.0,0.2977777777777777,-0.36,120.0,0.009503692388534546,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
373,2.5,1.0,0.2977777777777777,-0.36,135.0,-0.01062699407339096,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
374,2.5,1.0,0.2977777777777777,-0.36,150.0,-0.022464580833911896,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
375,2.5,1.0,0.2977777777777777,-0.36,165.0,-0.028716787695884705,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
376,2.5,1.0,0.2977777777777777,-0.36,180.0,-0.030673328787088394,-0.40958282351493835,-0.14139829576015472,-0.2436927855014801,-0.09160933643579483
377,2.5,1.0,0.2977777777777777,-0.28,0.0,30.058130264282227,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
378,2.5,1.0,0.2977777777777777,-0.28,15.0,10.618010520935059,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
379,2.5,1.0,0.2977777777777777,-0.28,30.0,3.4204819202423096,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
380,2.5,1.0,0.2977777777777777,-0.28,45.0,1.4798259735107422,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
381,2.5,1.0,0.2977777777777777,-0.28,60.0,0.7509093880653381,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
382,2.5,1.0,0.2977777777777777,-0.28,75.0,0.4157349169254303,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
383,2.5,1.0,0.2977777777777777,-0.28,90.0,0.24142327904701233,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
384,2.5,1.0,0.2977777777777777,-0.28,105.0,0.14327594637870789,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
385,2.5,1.0,0.2977777777777777,-0.28,120.0,0.08516786247491837,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
386,2.5,1.0,0.2977777777777777,-0.28,135.0,0.04998547583818436,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
387,2.5,1.0,0.2977777777777777,-0.28,150.0,0.02907169610261917,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
388,2.5,1.0,0.2977777777777777,-0.28,165.0,0.01794961839914322,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
389,2.5,1.0,0.2977777777777777,-0.28,180.0,0.014457501471042633,-0.3989846706390381,-0.13922534883022308,-0.23808109760284424,-0.09158209711313248
390,2.5,1.0,0.3266666666666666,-1.0,0.0,0.18154756724834442,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
391,2.5,1.0,0.3266666666666666,-1.0,15.0,0.1136128157377243,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
392,2.5,1.0,0.3266666666666666,-1.0,30.0,0.015319094061851501,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
393,2.5,1.0,0.3266666666666666,-1.0,45.0,-0.039538487792015076,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
394,2.5,1.0,0.3266666666666666,-1.0,60.0,-0.06448303908109665,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
395,2.5,1.0,0.3266666666666666,-1.0,75.0,-0.07604549080133438,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
396,2.5,1.0,0.3266666666666666,-1.0,90.0,-0.08182934671640396,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
397,2.5,1.0,0.3266666666666666,-1.0,105.0,-0.08495689183473587,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
398,2.5,1.0,0.3266666666666666,-1.0,120.0,-0.08675454556941986,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
399,2.5,1.0,0.3266666666666666,-1.0,135.0,-0.08782360702753067,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
400,2.5,1.0,0.3266666666666666,-1.0,150.0,-0.08845331519842148,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
401,2.5,1.0,0.3266666666666666,-1.0,165.0,-0.08878693729639053,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
402,2.5,1.0,0.3266666666666666,-1.0,180.0,-0.08889156579971313,-0.4961446523666382,-0.15866316854953766,-0.2877925634384155,-0.0927087813615799
403,2.5,1.0,0.3266666666666666,-0.92,0.0,0.2830597162246704,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
404,2.5,1.0,0.3266666666666666,-0.92,15.0,0.18651939928531647,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
405,2.5,1.0,0.3266666666666666,-0.92,30.0,0.05062827467918396,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
406,2.5,1.0,0.3266666666666666,-0.92,45.0,-0.02328263223171234,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
407,2.5,1.0,0.3266666666666666,-0.92,60.0,-0.05635741725564003,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
408,2.5,1.0,0.3266666666666666,-0.92,75.0,-0.07151282578706741,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
409,2.5,1.0,0.3266666666666666,-0.92,90.0,-0.07901844382286072,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
410,2.5,1.0,0.3266666666666666,-0.92,105.0,-0.08304014801979065,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
411,2.5,1.0,0.3266666666666666,-0.92,120.0,-0.0853331908583641,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
412,2.5,1.0,0.3266666666666666,-0.92,135.0,-0.08668775111436844,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
413,2.5,1.0,0.3266666666666666,-0.92,150.0,-0.08748156577348709,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
414,2.5,1.0,0.3266666666666666,-0.92,165.0,-0.08790069073438644,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
415,2.5,1.0,0.3266666666666666,-0.92,180.0,-0.08803191035985947,-0.48576846718788147,-0.15656249225139618,-0.28231751918792725,-0.09271110594272614
416,2.5,1.0,0.3266666666666666,-0.84,0.0,0.4635443389415741,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
417,2.5,1.0,0.3266666666666666,-0.84,15.0,0.3063454031944275,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
418,2.5,1.0,0.3266666666666666,-0.84,30.0,0.10290994495153427,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
419,2.5,1.0,0.3266666666666666,-0.84,45.0,-0.00030887871980667114,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
420,2.5,1.0,0.3266666666666666,-0.84,60.0,-0.04503452777862549,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
421,2.5,1.0,0.3266666666666666,-0.84,75.0,-0.0652211606502533,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
422,2.5,1.0,0.3266666666666666,-0.84,90.0,-0.07512369006872177,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
423,2.5,1.0,0.3266666666666666,-0.84,105.0,-0.080389104783535,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
424,2.5,1.0,0.3266666666666666,-0.84,120.0,-0.08337122946977615,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
425,2.5,1.0,0.3266666666666666,-0.84,135.0,-0.08512287586927414,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
426,2.5,1.0,0.3266666666666666,-0.84,150.0,-0.08614480495452881,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
427,2.5,1.0,0.3266666666666666,-0.84,165.0,-0.08668272942304611,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
428,2.5,1.0,0.3266666666666666,-0.84,180.0,-0.08685088157653809,-0.47535941004753113,-0.1544511616230011,-0.27682214975357056,-0.09270896762609482
429,2.5,1.0,0.3266666666666666,-0.76,0.0,0.8187391757965088,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
430,2.5,1.0,0.3266666666666666,-0.76,15.0,0.5160051584243774,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
431,2.5,1.0,0.3266666666666666,-0.76,30.0,0.18263909220695496,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
432,2.5,1.0,0.3266666666666666,-0.76,45.0,0.03287925571203232,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
433,2.5,1.0,0.3266666666666666,-0.76,60.0,-0.02890295535326004,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
434,2.5,1.0,0.3266666666666666,-0.76,75.0,-0.056278400123119354,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
435,2.5,1.0,0.3266666666666666,-0.76,90.0,-0.06959053874015808,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
436,2.5,1.0,0.3266666666666666,-0.76,105.0,-0.07662692666053772,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
437,2.5,1.0,0.3266666666666666,-0.76,120.0,-0.08059202134609222,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
438,2.5,1.0,0.3266666666666666,-0.76,135.0,-0.08291077613830566,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
439,2.5,1.0,0.3266666666666666,-0.76,150.0,-0.08425869792699814,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
440,2.5,1.0,0.3266666666666666,-0.76,165.0,-0.08496638387441635,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
441,2.5,1.0,0.3266666666666666,-0.76,180.0,-0.08518731594085693,-0.46491900086402893,-0.15232962369918823,-0.2713075280189514,-0.09270264953374863
442,2.5,1.0,0.3266666666666666,-0.6799999999999999,0.0,1.6404623985290527,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
443,2.5,1.0,0.3266666666666666,-0.6799999999999999,15.0,0.9114092588424683,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
444,2.5,1.0,0.3266666666666666,-0.6799999999999999,30.0,0.3073228597640991,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
445,2.5,1.0,0.3266666666666666,-0.6799999999999999,45.0,0.08183234930038452,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
446,2.5,1.0,0.3266666666666666,-0.6799999999999999,60.0,-0.005371414124965668,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
447,2.5,1.0,0.3266666666666666,-0.6799999999999999,75.0,-0.04322640225291252,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
448,2.5,1.0,0.3266666666666666,-0.6799999999999999,90.0,-0.06150214746594429,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
449,2.5,1.0,0.3266666666666666,-0.6799999999999999,105.0,-0.07112646102905273,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
450,2.5,1.0,0.3266666666666666,-0.6799999999999999,120.0,-0.07653375715017319,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
451,2.5,1.0,0.3266666666666666,-0.6799999999999999,135.0,-0.07968708127737045,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
452,2.5,1.0,0.3266666666666666,-0.6799999999999999,150.0,-0.0815155953168869,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
453,2.5,1.0,0.3266666666666666,-0.6799999999999999,165.0,-0.08247382193803787,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
454,2.5,1.0,0.3266666666666666,-0.6799999999999999,180.0,-0.08277266472578049,-0.4544486105442047,-0.1501983404159546,-0.26577433943748474,-0.0926922857761383
455,2.5,1.0,0.3266666666666666,-0.6,0.0,4.1687846183776855,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
456,2.5,1.0,0.3266666666666666,-0.6,15.0,1.715111494064331,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
457,2.5,1.0,0.3266666666666666,-0.6,30.0,0.5046177506446838,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
458,2.5,1.0,0.3266666666666666,-0.6,45.0,0.15529979765415192,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
459,2.5,1.0,0.3266666666666666,-0.6,60.0,0.029815353453159332,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
460,2.5,1.0,0.3266666666666666,-0.6,75.0,-0.02360370010137558,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
461,2.5,1.0,0.3266666666666666,-0.6,90.0,-0.04928463324904442,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
462,2.5,1.0,0.3266666666666666,-0.6,105.0,-0.06280086189508438,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
463,2.5,1.0,0.3266666666666666,-0.6,120.0,-0.07039269804954529,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
464,2.5,1.0,0.3266666666666666,-0.6,135.0,-0.07481687515974045,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
465,2.5,1.0,0.3266666666666666,-0.6,150.0,-0.07737983018159866,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
466,2.5,1.0,0.3266666666666666,-0.6,165.0,-0.07872170209884644,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
467,2.5,1.0,0.3266666666666666,-0.6,180.0,-0.07913995534181595,-0.44394975900650024,-0.14805777370929718,-0.26022371649742126,-0.0926780104637146
468,2.5,1.0,0.3266666666666666,-0.52,0.0,19.130571365356445,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
469,2.5,1.0,0.3266666666666666,-0.52,15.0,3.3576102256774902,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
470,2.5,1.0,0.3266666666666666,-0.52,30.0,0.8099824786186218,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
471,2.5,1.0,0.3266666666666666,-0.52,45.0,0.2665635943412781,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
472,2.5,1.0,0.3266666666666666,-0.52,60.0,0.083762988448143,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
473,2.5,1.0,0.3266666666666666,-0.52,75.0,0.0068939924240112305,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
474,2.5,1.0,0.3266666666666666,-0.52,90.0,-0.03011608123779297,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
475,2.5,1.0,0.3266666666666666,-0.52,105.0,-0.04967465251684189,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
476,2.5,1.0,0.3266666666666666,-0.52,120.0,-0.06069807708263397,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
477,2.5,1.0,0.3266666666666666,-0.52,135.0,-0.06713580340147018,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
478,2.5,1.0,0.3266666666666666,-0.52,150.0,-0.07086914777755737,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
479,2.5,1.0,0.3266666666666666,-0.52,165.0,-0.07282456755638123,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
480,2.5,1.0,0.3266666666666666,-0.52,180.0,-0.07343411445617676,-0.4334239363670349,-0.145908385515213,-0.2546564042568207,-0.09266011416912079
481,2.5,1.0,0.3266666666666666,-0.4399999999999999,0.0,52967.875,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
482,2.5,1.0,0.3266666666666666,-0.4399999999999999,15.0,5.7064409255981445,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
483,2.5,1.0,0.3266666666666666,-0.4399999999999999,30.0,1.2389862537384033,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
484,2.5,1.0,0.3266666666666666,-0.4399999999999999,45.0,0.4337530732154846,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
485,2.5,1.0,0.3266666666666666,-0.4399999999999999,60.0,0.1684112846851349,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
486,2.5,1.0,0.3266666666666666,-0.4399999999999999,75.0,0.056079402565956116,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
487,2.5,1.0,0.3266666666666666,-0.4399999999999999,90.0,0.0013249292969703674,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
488,2.5,1.0,0.3266666666666666,-0.4399999999999999,105.0,-0.027944833040237427,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
489,2.5,1.0,0.3266666666666666,-0.4399999999999999,120.0,-0.04458872228860855,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
490,2.5,1.0,0.3266666666666666,-0.4399999999999999,135.0,-0.05436909198760986,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
491,2.5,1.0,0.3266666666666666,-0.4399999999999999,150.0,-0.06006326526403427,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
492,2.5,1.0,0.3266666666666666,-0.4399999999999999,165.0,-0.06305238604545593,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
493,2.5,1.0,0.3266666666666666,-0.4399999999999999,180.0,-0.06398507207632065,-0.4228726327419281,-0.1437506526708603,-0.24907346069812775,-0.09263879060745239
494,2.5,1.0,0.3266666666666666,-0.36,0.0,22.667245864868164,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
495,2.5,1.0,0.3266666666666666,-0.36,15.0,6.029513835906982,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
496,2.5,1.0,0.3266666666666666,-0.36,30.0,1.712944507598877,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
497,2.5,1.0,0.3266666666666666,-0.36,45.0,0.6749818921089172,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
498,2.5,1.0,0.3266666666666666,-0.36,60.0,0.30336758494377136,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
499,2.5,1.0,0.3266666666666666,-0.36,75.0,0.13862192630767822,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
500,2.5,1.0,0.3266666666666666,-0.36,90.0,0.055662475526332855,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
501,2.5,1.0,0.3266666666666666,-0.36,105.0,0.010232508182525635,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
502,2.5,1.0,0.3266666666666666,-0.36,120.0,-0.016060635447502136,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
503,2.5,1.0,0.3266666666666666,-0.36,135.0,-0.031704939901828766,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
504,2.5,1.0,0.3266666666666666,-0.36,150.0,-0.04088930785655975,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
505,2.5,1.0,0.3266666666666666,-0.36,165.0,-0.0457349494099617,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
506,2.5,1.0,0.3266666666666666,-0.36,180.0,-0.04725052788853645,-0.4122973680496216,-0.14158502221107483,-0.2434758096933365,-0.09261419624090195
507,2.5,1.0,0.3266666666666666,-0.28,0.0,6.575750350952148,-0.4016996920108795,-0.1394120156764984,-0.23786431550979614,-0.09258655458688736
508,2.5,1.0,0.3266666666666666,-0.28,15.0,4.315516471862793,-0.4016996920108795,-0.1394120156764984,-0.23786431550979614,-0.09258655458688736
