phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00187,0.0018228622,0.00013547021
22.5,0.00152,0.0017549424,0.00013502366
37.5,0.00147,0.0016372327,0.00013467068
52.5,0.00145,0.0014958065,0.00013492325
67.5,0.0012,0.0013535449,0.00013586144
82.5,0.00117,0.0012249928,0.00013722178
97.5,0.00098,0.0011168222,0.00013867271
112.5,0.00102,0.0010305257,0.00013997967
127.5,0.00091,0.0009649914,0.00014102993
142.5,0.00089,0.00091821665,0.00014179476
157.5,0.0008,0.00088825077,0.0001422857
172.5,0.00083,0.0008736453,0.00014252408
187.5,0.0008,0.0008736453,0.00014252408
202.5,0.00086,0.0008882503,0.00014228572
217.5,0.00094,0.00091821636,0.00014179476
232.5,0.00088,0.0009649914,0.00014102993
247.5,0.00107,0.0010305257,0.00013997967
262.5,0.00103,0.0011168222,0.0001386727
277.5,0.00117,0.0012249928,0.00013722177
292.5,0.0012,0.0013535449,0.00013586144
307.5,0.00153,0.0014958065,0.00013492325
322.5,0.00159,0.0016372327,0.00013467067
337.5,0.00204,0.0017549426,0.00013502367
352.5,0.00189,0.0018228622,0.00013547023
