phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.01178,0.010434039,0.0013298289
22.5,0.0059,0.0092353,0.0011279522
37.5,0.0056,0.007513714,0.0008804195
52.5,0.00485,0.0058947643,0.0007255517
67.5,0.00416,0.004627441,0.000681609
82.5,0.00339,0.0037158604,0.0006928307
97.5,0.00295,0.0030847914,0.00071558607
112.5,0.00287,0.0026560714,0.0007343797
127.5,0.00233,0.002369596,0.00074683194
142.5,0.00267,0.0021840935,0.0007542173
157.5,0.00215,0.0020731208,0.00075817556
172.5,0.00249,0.0020211935,0.0007598701
187.5,0.0024,0.0020211935,0.0007598701
202.5,0.00211,0.0020731208,0.0007581756
217.5,0.00248,0.0021840932,0.0007542172
232.5,0.0026,0.002369596,0.000746832
247.5,0.00318,0.0026560717,0.00073437975
262.5,0.00348,0.0030847895,0.000715586
277.5,0.00373,0.0037158586,0.0006928307
292.5,0.00483,0.004627441,0.000681609
307.5,0.00534,0.0058947643,0.0007255517
322.5,0.00701,0.0075137103,0.0008804194
337.5,0.01096,0.0092353,0.0011279521
352.5,0.01276,0.010434033,0.0013298284
