phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.01389,0.01287174,0.00037220548
22.5,0.01177,0.012347936,0.00034447538
37.5,0.00954,0.011442898,0.00030214392
52.5,0.00879,0.010359062,0.00026343262
67.5,0.00877,0.009270921,0.00024121044
82.5,0.00784,0.008287184,0.00023675119
97.5,0.0074,0.0074568614,0.00024308756
112.5,0.00655,0.0067909705,0.0002529564
127.5,0.00683,0.0062819896,0.00026225013
142.5,0.00609,0.0059162844,0.0002693943
157.5,0.00605,0.005680659,0.0002740574
172.5,0.0053,0.0055653774,0.00027632964
187.5,0.00595,0.005565377,0.0002763296
202.5,0.00508,0.005680659,0.0002740574
217.5,0.00708,0.0059162844,0.00026939425
232.5,0.00615,0.0062819896,0.0002622501
247.5,0.00624,0.006790971,0.00025295647
262.5,0.00709,0.0074568624,0.00024308759
277.5,0.00813,0.008287184,0.0002367512
292.5,0.01028,0.009270921,0.00024121044
307.5,0.01114,0.010359062,0.00026343262
322.5,0.01281,0.011442893,0.0003021438
337.5,0.01276,0.012347936,0.00034447527
352.5,0.01299,0.01287174,0.0003722055
