phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.2031,0.049442627,0.05549739
22.5,0.03541,0.04182994,0.04296449
37.5,0.02175,0.03199598,0.0269792
52.5,0.01315,0.023806233,0.013996576
67.5,0.01207,0.018067885,0.0053026476
82.5,0.01359,0.014319912,0.0010412026
97.5,0.01408,0.0119415345,0.0034955442
112.5,0.01368,0.010453729,0.0052108676
127.5,0.00757,0.0095356945,0.0061420104
142.5,0.0099,0.0089839,0.0066150376
157.5,0.01279,0.00867396,0.0068355645
172.5,0.01844,0.008535038,0.0069197826
187.5,0.02063,0.008535038,0.006919784
202.5,0.01447,0.00867396,0.006835559
217.5,0.01027,0.0089839,0.006615032
232.5,0.0134,0.0095356945,0.006142012
247.5,0.01227,0.010453725,0.0052108667
262.5,0.01045,0.0119415345,0.0034955496
277.5,0.01724,0.014319909,0.0010412048
292.5,0.01914,0.018067885,0.0053026476
307.5,0.01661,0.023806233,0.013996576
322.5,0.00806,0.031995956,0.026979176
337.5,-0.02318,0.041829936,0.04296448
352.5,-0.09057,0.049442623,0.05549738
