phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00237,0.002859346,0.00015390934
22.5,0.00261,0.002809764,0.0001468687
37.5,0.00307,0.0027214938,0.00013706871
52.5,0.0027,0.0026110627,0.00013001877
67.5,0.00239,0.0024943915,0.0001286272
82.5,0.0023,0.0023832098,0.00013201458
97.5,0.00224,0.0022845366,0.00013760135
112.5,0.0023,0.0022017588,0.00014329012
127.5,0.00194,0.0021360242,0.00014802587
142.5,0.00215,0.0020873384,0.0001514857
157.5,0.00194,0.0020552718,0.00015368963
172.5,0.0019,0.0020393734,0.000154751
187.5,0.00208,0.0020393734,0.00015475103
202.5,0.0025,0.0020552718,0.00015368963
217.5,0.00229,0.0020873381,0.0001514857
232.5,0.00248,0.0021360244,0.0001480259
247.5,0.00233,0.0022017588,0.00014329016
262.5,0.00284,0.002284536,0.00013760135
277.5,0.00292,0.002383209,0.00013201464
292.5,0.00303,0.0024943915,0.0001286272
307.5,0.0025,0.0026110627,0.00013001877
322.5,0.00297,0.0027214938,0.00013706864
337.5,0.00292,0.002809764,0.00014686871
352.5,0.00274,0.002859346,0.00015390932
