phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.02152,0.021506315,0.00093335897
22.5,0.01662,0.019997722,0.00086160674
37.5,0.01676,0.017607521,0.0007629542
52.5,0.01518,0.015058344,0.0006830683
67.5,0.0124,0.012790563,0.0006378709
82.5,0.01033,0.010955144,0.00061945413
97.5,0.00883,0.009544583,0.00061486365
112.5,0.00848,0.008495671,0.0006154976
127.5,0.00774,0.0077394606,0.0006173613
142.5,0.00669,0.007219079,0.000619022
157.5,0.00706,0.006893564,0.0006201212
172.5,0.0067,0.0067370227,0.0006206488
187.5,0.00688,0.0067370227,0.0006206488
202.5,0.00709,0.006893564,0.00062012114
217.5,0.00711,0.007219079,0.00061902194
232.5,0.00791,0.0077394606,0.0006173614
247.5,0.00943,0.008495671,0.0006154975
262.5,0.00964,0.009544579,0.0006148636
277.5,0.01201,0.010955135,0.00061945413
292.5,0.01434,0.012790563,0.0006378709
307.5,0.0167,0.015058344,0.0006830683
322.5,0.01846,0.017607521,0.00076295366
337.5,0.02024,0.019997722,0.0008616068
352.5,0.02407,0.021506315,0.00093335885
