phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.04374,0.04557918,0.0009579891
22.5,0.03845,0.04199362,0.0008983611
37.5,0.03587,0.036365807,0.0008240753
52.5,0.03162,0.0304517,0.0007756797
67.5,0.02425,0.025290648,0.00075991516
82.5,0.02062,0.021206617,0.0007634251
97.5,0.01769,0.0181438,0.0007732828
112.5,0.01511,0.015921917,0.0007829519
127.5,0.01295,0.014356913,0.00079033716
142.5,0.01345,0.01330143,0.0007952853
157.5,0.0107,0.012651359,0.00079821923
172.5,0.01124,0.012341784,0.0007995663
187.5,0.01152,0.012341784,0.0007995663
202.5,0.0132,0.012651359,0.00079821923
217.5,0.01397,0.01330143,0.0007952853
232.5,0.01439,0.014356914,0.00079033704
247.5,0.01675,0.015921917,0.0007829523
262.5,0.01842,0.0181438,0.0007732829
277.5,0.02197,0.021206617,0.00076342514
292.5,0.02567,0.025290648,0.00075991516
307.5,0.03149,0.0304517,0.0007756797
322.5,0.0391,0.036365774,0.00082407496
337.5,0.04204,0.04199362,0.0008983611
352.5,0.04614,0.04557918,0.000957989
