phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00423,0.0036195987,0.0026158972
22.5,0.00398,0.0035352602,0.0026177054
37.5,0.00366,0.003380609,0.0026210577
52.5,0.0041,0.0031788591,0.0026254936
67.5,0.00309,0.0029555901,0.0026304666
82.5,0.00335,0.0027331826,0.002635463
97.5,0.00288,0.002528119,0.0026400813
112.5,0.00313,0.002350814,0.002644061
127.5,0.00293,0.0022068368,0.0026472677
142.5,0.00271,0.002098549,0.002649656
157.5,0.00268,0.0020265295,0.0026512293
172.5,0.00244,0.0019906329,0.002652008
187.5,0.00259,0.0019906329,0.002652008
202.5,0.00273,0.0020265295,0.0026512293
217.5,0.00263,0.002098549,0.002649656
232.5,0.00292,0.0022068368,0.0026472677
247.5,0.00292,0.0023508125,0.002644061
262.5,0.00377,0.002528119,0.0026400813
277.5,0.00362,0.0027331826,0.002635463
292.5,0.00367,0.0029555901,0.0026304666
307.5,0.00365,0.0031788591,0.0026254936
322.5,0.00427,0.003380607,0.0026210581
337.5,0.00419,0.0035352581,0.0026177054
352.5,0.00424,0.0036195987,0.0026158972
