phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00224,0.002647443,0.00021791359
22.5,0.00287,0.0025762934,0.00020882039
37.5,0.00188,0.0024547332,0.00019632764
52.5,0.00178,0.0023112814,0.00018674364
67.5,0.00184,0.0021693395,0.00018255961
82.5,0.002,0.0020425615,0.00018258345
97.5,0.00167,0.0019364966,0.00018457657
112.5,0.00187,0.0018519297,0.0001869425
127.5,0.00177,0.0017875116,0.0001889433
142.5,0.0016,0.0017413115,0.00019037412
157.5,0.00187,0.0017115703,0.00019125846
172.5,0.00185,0.001697024,0.000191674
187.5,0.00214,0.001697024,0.00019167403
202.5,0.00198,0.0017115703,0.00019125844
217.5,0.00196,0.0017413115,0.00019037412
232.5,0.00197,0.0017875114,0.00018894332
247.5,0.00205,0.0018519291,0.00018694249
262.5,0.00213,0.0019364969,0.0001845766
277.5,0.00228,0.0020425618,0.00018258349
292.5,0.00242,0.0021693395,0.00018255961
307.5,0.00244,0.0023112814,0.00018674364
322.5,0.00232,0.0024547332,0.00019632764
337.5,0.00219,0.0025762925,0.00020882038
352.5,0.00234,0.0026474432,0.0002179136
