phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00034,0.00017712943,0.00021354572
22.5,0.0003,0.00016648558,0.00021397411
37.5,0.00028,0.00014804679,0.0002147084
52.5,0.00028,0.00012590236,0.00021557396
67.5,0.00027,0.0001036332,0.00021642102
82.5,0.00026,8.3511055e-05,0.00021715957
97.5,0.00023,6.6576475e-05,0.00021775473
112.5,0.00019,5.3063122e-05,0.00021820705
127.5,0.00021,4.2798303e-05,0.0002185336
142.5,0.0002,3.547042e-05,0.00021875575
157.5,0.00021,3.0775274e-05,0.00021889247
172.5,0.00018,2.8486824e-05,0.00021895736
187.5,0.00019,2.8486824e-05,0.00021895736
202.5,0.00021,3.0775274e-05,0.00021889247
217.5,0.00019,3.5470435e-05,0.00021875574
232.5,0.00022,4.2798303e-05,0.0002185336
247.5,0.00027,5.3063126e-05,0.00021820707
262.5,0.00028,6.657649e-05,0.00021775473
277.5,0.00026,8.3511e-05,0.00021715957
292.5,0.00029,0.0001036332,0.00021642102
307.5,0.00031,0.00012590236,0.00021557396
322.5,0.00032,0.00014804679,0.0002147084
337.5,0.00036,0.0001664856,0.00021397413
352.5,0.00034,0.00017712943,0.00021354572
