phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00179,0.0021823621,0.0002944347
22.5,0.00256,0.0021410775,0.0002848998
37.5,0.00221,0.0020707683,0.0002717115
52.5,0.00215,0.001987663,0.0002606954
67.5,0.00152,0.0019045997,0.00025384477
82.5,0.0014,0.0018290589,0.00025034253
97.5,0.00127,0.0017644037,0.00024876313
112.5,0.00165,0.0017116113,0.00024809293
127.5,0.00128,0.0016705103,0.00024780387
142.5,0.00186,0.0016404961,0.0002476671
157.5,0.00161,0.0016209164,0.00024759676
172.5,0.00181,0.0016112629,0.00024756527
187.5,0.00223,0.0016112629,0.00024756527
202.5,0.00212,0.0016209164,0.00024759676
217.5,0.00206,0.0016404961,0.00024766708
232.5,0.00208,0.0016705099,0.00024780384
247.5,0.00223,0.0017116113,0.00024809293
262.5,0.00218,0.0017644037,0.00024876313
277.5,0.00189,0.0018290586,0.00025034253
292.5,0.00191,0.0019045997,0.00025384477
307.5,0.002,0.001987663,0.0002606954
322.5,0.00174,0.0020707678,0.00027171153
337.5,0.00183,0.0021410775,0.00028489978
352.5,0.00131,0.0021823621,0.0002944347
