phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.01394,0.014216793,0.00045720598
22.5,0.01292,0.013884293,0.0004492785
37.5,0.01305,0.0132772075,0.00043796224
52.5,0.01216,0.012490122,0.00042947623
67.5,0.01147,0.0116251,0.00042803877
82.5,0.01128,0.010769146,0.0004340597
97.5,0.00875,0.009984427,0.0004450999
112.5,0.00915,0.00930889,0.00045796283
127.5,0.00903,0.008761996,0.00047009788
142.5,0.00838,0.008351436,0.00047994984
157.5,0.00828,0.008078663,0.00048675097
172.5,0.00798,0.007942769,0.00049019686
187.5,0.00774,0.007942769,0.00049019686
202.5,0.00841,0.008078663,0.00048675097
217.5,0.00853,0.008351436,0.00047994973
232.5,0.00991,0.008761996,0.00047009788
247.5,0.00969,0.009308891,0.00045796303
262.5,0.01021,0.009984428,0.0004450998
277.5,0.01093,0.010769142,0.00043405977
292.5,0.01223,0.0116251,0.00042803877
307.5,0.01236,0.012490122,0.00042947623
322.5,0.01382,0.0132772075,0.0004379623
337.5,0.01543,0.013884293,0.00044927845
352.5,0.01376,0.014216788,0.00045720598
