phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0105,0.010981444,0.00048776594
22.5,0.00951,0.010346949,0.00044353568
37.5,0.00808,0.009304068,0.00037453743
52.5,0.00748,0.008137491,0.0003047107
67.5,0.00708,0.0070486516,0.0002496024
82.5,0.00618,0.0061293403,0.00021361485
97.5,0.00507,0.0053980025,0.00019352642
112.5,0.0045,0.0048393286,0.00018358475
127.5,0.00465,0.004428323,0.00017903271
142.5,0.00449,0.0041413414,0.00017703179
157.5,0.00362,0.003960057,0.00017617868
172.5,0.00386,0.0038723864,0.00017586212
187.5,0.00342,0.0038723866,0.00017586212
202.5,0.00392,0.003960057,0.00017617868
217.5,0.00443,0.0041413396,0.00017703183
232.5,0.00498,0.004428323,0.00017903268
247.5,0.00578,0.004839329,0.00018358472
262.5,0.00575,0.005398,0.00019352642
277.5,0.00626,0.006129336,0.0002136148
292.5,0.00765,0.0070486516,0.0002496024
307.5,0.00948,0.008137491,0.0003047107
322.5,0.00947,0.009304065,0.0003745372
337.5,0.01134,0.01034695,0.00044353545
352.5,0.01109,0.010981442,0.00048776588
