phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00031,0.0003157917,8.997825e-05
22.5,0.00025,0.00030456492,8.99511e-05
37.5,0.00023,0.00028598597,8.990826e-05
52.5,0.00019,0.00026502577,8.98632e-05
67.5,0.00021,0.00024531232,8.982427e-05
82.5,0.00016,0.0002285812,8.979419e-05
97.5,0.00019,0.00021524222,8.977245e-05
112.5,0.00015,0.00020505936,8.9757435e-05
127.5,0.00014,0.00019758898,8.974744e-05
142.5,0.00016,0.00019239311,8.974108e-05
157.5,0.00013,0.0001891236,8.9737354e-05
172.5,0.00014,0.00018754683,8.973565e-05
187.5,0.00015,0.0001875468,8.973565e-05
202.5,0.00014,0.0001891236,8.9737354e-05
217.5,0.00017,0.00019239311,8.974108e-05
232.5,0.00019,0.00019758896,8.974744e-05
247.5,0.00021,0.00020505936,8.9757435e-05
262.5,0.00021,0.00021524222,8.977245e-05
277.5,0.0002,0.00022858116,8.979419e-05
292.5,0.00023,0.00024531232,8.982427e-05
307.5,0.00025,0.00026502577,8.98632e-05
322.5,0.00022,0.00028598582,8.9908244e-05
337.5,0.00023,0.00030456492,8.99511e-05
352.5,0.00023,0.0003157917,8.997825e-05
