phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00031,0.0003009018,0.00012827342
22.5,0.00021,0.00028878055,0.00012824291
37.5,0.00019,0.00026962944,0.00012819735
52.5,0.00013,0.00024929977,0.00012815271
67.5,0.00015,0.00023133455,0.00012811688
82.5,0.00016,0.00021692346,0.00012809101
97.5,0.00014,0.00020597219,0.00012807344
112.5,0.00014,0.00019793566,0.00012806202
127.5,0.00012,0.00019222386,0.00012805485
142.5,0.00012,0.0001883473,0.0001280505
157.5,0.00012,0.00018595053,0.00012804808
172.5,0.00012,0.00018480695,0.00012804702
187.5,0.00011,0.00018480695,0.000128047
202.5,0.00012,0.00018595054,0.00012804808
217.5,0.00014,0.0001883473,0.0001280505
232.5,0.00017,0.00019222383,0.00012805483
247.5,0.00015,0.00019793566,0.00012806202
262.5,0.00013,0.00020597216,0.00012807344
277.5,0.00016,0.00021692344,0.00012809101
292.5,0.00018,0.00023133455,0.00012811688
307.5,0.00019,0.00024929977,0.00012815271
322.5,0.00015,0.00026962944,0.00012819735
337.5,0.00021,0.00028878055,0.00012824291
352.5,0.00015,0.0003009018,0.00012827342
