phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00937,0.010328312,0.00074444956
22.5,0.00844,0.009560632,0.00065635424
37.5,0.00698,0.008362992,0.00052739325
52.5,0.00701,0.0071121035,0.00040948458
67.5,0.00536,0.006024084,0.0003294888
82.5,0.00555,0.0051626014,0.0002879381
97.5,0.00438,0.004513835,0.0002715295
112.5,0.0039,0.004040058,0.00026699968
127.5,0.00341,0.0037037476,0.00026673372
142.5,0.0034,0.0034752104,0.00026751464
157.5,0.00302,0.003333573,0.00026824744
172.5,0.00296,0.003265847,0.00026863965
187.5,0.00335,0.003265847,0.00026863965
202.5,0.00285,0.003333573,0.00026824744
217.5,0.00294,0.0034752104,0.00026751464
232.5,0.0036,0.003703748,0.00026673378
247.5,0.00418,0.004040058,0.00026699973
262.5,0.00472,0.004513835,0.00027152948
277.5,0.0056,0.0051625995,0.00028793808
292.5,0.00675,0.006024084,0.0003294888
307.5,0.00784,0.0071121035,0.00040948458
322.5,0.00897,0.008362992,0.0005273932
337.5,0.00939,0.00956062,0.0006563537
352.5,0.01118,0.010328313,0.00074444956
