phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00051,0.0005813474,0.00018354239
22.5,0.0005,0.00056815014,0.00018355732
37.5,0.0005,0.0005456951,0.00018358318
52.5,0.00053,0.00051939336,0.00018361385
67.5,0.00049,0.0004936622,0.00018364367
82.5,0.00053,0.00047102728,0.00018366922
97.5,0.00044,0.0004524394,0.00018368922
112.5,0.00041,0.00043792365,0.00018370389
127.5,0.00039,0.00042710028,0.00018371407
142.5,0.00039,0.00041949033,0.00018372075
157.5,0.00043,0.00041467027,0.00018372473
172.5,0.00035,0.00041233777,0.00018372657
187.5,0.0004,0.00041233777,0.00018372657
202.5,0.00044,0.00041467027,0.00018372473
217.5,0.00045,0.00041949036,0.00018372075
232.5,0.0005,0.00042710025,0.00018371407
247.5,0.00055,0.00043792365,0.00018370389
262.5,0.00056,0.0004524394,0.00018368922
277.5,0.00054,0.0004710272,0.00018366922
292.5,0.00059,0.0004936622,0.00018364367
307.5,0.00058,0.00051939336,0.00018361385
322.5,0.00059,0.0005456951,0.00018358318
337.5,0.00061,0.00056815014,0.00018355733
352.5,0.00055,0.0005813472,0.00018354238
