phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.02549,0.028380519,0.0013093121
22.5,0.0275,0.027368274,0.0011446802
37.5,0.0257,0.025656667,0.0008835899
52.5,0.02224,0.02366274,0.0006242498
67.5,0.02092,0.02171251,0.00046380205
82.5,0.02043,0.019984208,0.0004509943
97.5,0.01553,0.018543143,0.00052233256
112.5,0.01764,0.017393501,0.0006035049
127.5,0.01629,0.016514927,0.00066852244
142.5,0.01423,0.015881995,0.0007137847
157.5,0.0143,0.015472774,0.00074157945
172.5,0.01194,0.015272016,0.00075467286
187.5,0.01639,0.015272016,0.00075467303
202.5,0.01862,0.015472774,0.00074157957
217.5,0.01804,0.015881995,0.00071378483
232.5,0.01375,0.016514925,0.00066852267
247.5,0.0154,0.017393503,0.0006035052
262.5,0.02347,0.018543143,0.00052233273
277.5,0.02409,0.019984208,0.00045099435
292.5,0.0208,0.02171251,0.00046380205
307.5,0.02711,0.02366274,0.0006242498
322.5,0.02834,0.02565667,0.0008835895
337.5,0.0248,0.027368274,0.0011446802
352.5,0.02869,0.028380519,0.0013093122
