phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00048,0.0005921285,0.0004276603
22.5,0.00037,0.00056813925,0.0004274408
37.5,0.00039,0.00052992365,0.00042710075
52.5,0.00038,0.00048901734,0.00042675328
67.5,0.00046,0.00045270246,0.0004264641
82.5,0.00039,0.00042358757,0.0004262507
97.5,0.00041,0.00040157544,0.0004261047
112.5,0.00038,0.0003855542,0.00042601008
127.5,0.00035,0.0003742766,0.00042595132
142.5,0.00036,0.00036669476,0.0004259165
157.5,0.00036,0.0003620439,0.00042589745
172.5,0.00035,0.00035983624,0.00042588913
187.5,0.0004,0.00035983624,0.00042588913
202.5,0.0004,0.0003620439,0.00042589745
217.5,0.00044,0.00036669476,0.0004259165
232.5,0.00049,0.0003742766,0.00042595132
247.5,0.00047,0.0003855542,0.00042601008
262.5,0.00047,0.0004015754,0.00042610473
277.5,0.0005,0.00042358754,0.0004262507
292.5,0.00042,0.00045270246,0.0004264641
307.5,0.00044,0.00048901734,0.00042675328
322.5,0.0004,0.00052992365,0.00042710075
337.5,0.00047,0.00056813925,0.0004274408
352.5,0.00051,0.0005921285,0.0004276603
