phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.03354,0.035907827,0.0013836564
22.5,0.03077,0.0320449,0.0011488613
37.5,0.02466,0.026585668,0.000842815
52.5,0.02045,0.021520365,0.00060908607
67.5,0.01693,0.017569032,0.0004899737
82.5,0.01414,0.014705014,0.00045298063
97.5,0.01212,0.012689106,0.00045035424
112.5,0.01077,0.011288924,0.00045588025
127.5,0.00957,0.010330506,0.00046105194
142.5,0.00859,0.009695649,0.00046433485
157.5,0.00905,0.009308787,0.0004660613
172.5,0.00928,0.009125576,0.00046676907
187.5,0.0089,0.009125574,0.00046676912
202.5,0.01015,0.009308787,0.0004660613
217.5,0.00931,0.009695649,0.00046433476
232.5,0.00957,0.010330504,0.00046105188
247.5,0.01043,0.011288924,0.00045588033
262.5,0.014,0.012689104,0.00045035433
277.5,0.01522,0.014705012,0.0004529803
292.5,0.01955,0.017569032,0.0004899737
307.5,0.02395,0.021520365,0.00060908607
322.5,0.02902,0.026585668,0.00084281474
337.5,0.03418,0.0320449,0.0011488611
352.5,0.03616,0.035907798,0.0013836552
