phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00192,0.0018278426,0.00030251738
22.5,0.00189,0.00178774,0.00027499153
37.5,0.00075,0.0017221693,0.00023917296
52.5,0.00106,0.001648505,0.00021320893
67.5,0.00103,0.0015784262,0.0002012778
82.5,0.00126,0.0015174071,0.00019829585
97.5,0.00125,0.0014670963,0.00019884833
112.5,0.00136,0.0014273133,0.00020014141
127.5,0.00127,0.0013971741,0.00020122108
142.5,0.00134,0.0013756512,0.0002019184
157.5,0.00167,0.0013618439,0.00020230176
172.5,0.00154,0.0013551072,0.00020246582
187.5,0.00146,0.0013551072,0.00020246583
202.5,0.00194,0.0013618439,0.00020230176
217.5,0.00186,0.0013756512,0.00020191842
232.5,0.00171,0.0013971741,0.00020122106
247.5,0.00161,0.0014273134,0.00020014143
262.5,0.00148,0.0014670963,0.00019884833
277.5,0.00178,0.0015174069,0.00019829585
292.5,0.00146,0.0015784262,0.0002012778
307.5,0.00179,0.001648505,0.00021320893
322.5,0.00228,0.0017221691,0.00023917292
337.5,0.00209,0.0017877395,0.00027499144
352.5,0.00167,0.0018278426,0.00030251738
