Set #,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
79.0,5.75,1.39,0.155,-0.15,187.53,0.6968767,0.10034327,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,202.6,0.7304868,0.11155265,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,217.67,0.80319315,0.088423535,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,232.73,0.9275661,0.11632607,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,247.8,1.1279895,0.13710713,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,262.87,1.4498348,0.13044164,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,277.95,1.9821424,0.22110799,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,291.94,2.823688,0.27900863,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,303.31,3.9743,0.0,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,322.5,8.15958,0.0,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,337.5,16.667809,0.0,-0.3680346,-0.31,-0.6191637,0.07315469
79.0,5.75,1.39,0.155,-0.15,352.5,34.059357,0.0,-0.3680346,-0.31,-0.6191637,0.07315469
80.0,5.75,1.39,0.155,-0.2,7.5,58.168896,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,22.5,14.5325775,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,37.5,5.7181563,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,56.53,2.5446,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,67.32,1.7913107,0.19546781,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,82.02,1.2100866,0.13329104,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,97.11,0.87772,0.11149677,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,112.19,0.68178195,0.101094626,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,127.26,0.5620023,0.081647694,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,142.33,0.4885617,0.06420189,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,157.4,0.44602802,0.08024044,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,172.47,0.42646256,0.06628508,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,187.53,0.42646256,0.093015745,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,202.6,0.44602802,0.07181943,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,217.67,0.4885617,0.059883006,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,232.74,0.5620023,0.09353966,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,247.81,0.68178195,0.09047928,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,262.89,0.8777205,0.11089121,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,277.98,1.2100866,0.11985908,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,292.68,1.7913107,0.31537816,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,303.47,2.5445976,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,322.5,5.7181463,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,337.5,14.5325775,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
80.0,5.75,1.39,0.155,-0.2,352.5,58.168888,0.0,-0.34927487,-0.31,-0.5963044,0.07190454
81.0,5.75,1.39,0.155,-0.26,7.5,91.991425,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,22.5,10.303798,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,37.5,3.6372135,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,56.03,1.5879514,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,66.92,1.102995,0.128532,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,82.0,0.73530084,0.09380233,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,97.09,0.535935,0.07572225,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,112.18,0.4199897,0.05517825,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,127.25,0.34993663,0.05718665,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,142.32,0.3073342,0.04367834,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,157.39,0.28279942,0.057798546,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,172.46,0.2715482,0.08549967,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,187.54,0.2715482,0.07002413,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,202.61,0.28279942,0.034707975,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,217.68,0.30733413,0.04576205,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,232.75,0.34993663,0.049830977,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,247.82,0.4199897,0.06380904,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,262.91,0.53593457,0.06855675,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,278.0,0.73530084,0.104515664,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,293.08,1.1029943,0.11980724,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,303.97,1.5879487,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,322.5,3.6372135,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,337.5,10.303798,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
81.0,5.75,1.39,0.155,-0.26,352.5,91.98774,0.0,-0.3873976,-0.31,-0.5677436,0.070350565
82.0,5.75,1.39,0.155,-0.34,7.5,26.962101,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,22.5,5.3132544,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,44.3,1.4351727,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,54.08,0.9619467,0.12893933,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,66.88,0.63084346,0.096657835,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,81.99,0.42830992,0.048823047,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,97.08,0.3192095,0.03705384,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,112.17,0.25612578,0.041108187,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,127.25,0.21821192,0.03477425,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,142.32,0.19528627,0.029169912,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,157.39,0.18213081,0.028773025,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,172.46,0.17611116,0.027154582,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,187.54,0.17611116,0.045119677,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,202.61,0.18213081,0.030887565,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,217.68,0.19528621,0.026426129,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,232.75,0.21821192,0.035856582,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,247.83,0.25612578,0.041574337,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,262.92,0.3192095,0.045056418,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,278.01,0.42830992,0.052780632,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,293.12,0.63084304,0.07875445,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,305.92,0.9619467,0.10131223,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,315.7,1.4351727,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,337.5,5.3132544,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
82.0,5.75,1.39,0.155,-0.34,352.5,26.962101,0.0,-0.5269009,-0.31,-0.5277996,0.06818383
83.0,5.75,1.39,0.155,-0.45,7.5,5.0129232,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,22.5,2.084142,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,42.85,0.75501925,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,51.97,0.53522116,0.05450692,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,66.88,0.34183943,0.04618251,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,81.98,0.2436248,0.038022522,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,97.08,0.19005081,0.029015057,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,112.16,0.15901452,0.023833098,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,127.24,0.14034006,0.028082047,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,142.32,0.12904893,0.038999878,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,157.39,0.12257949,0.024745122,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,172.46,0.11962052,0.019700304,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,187.54,0.11962052,0.03182743,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,202.61,0.1225795,0.0199682,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,217.68,0.12904891,0.02028778,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,232.76,0.14034003,0.024163745,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,247.84,0.15901452,0.027014978,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,262.92,0.19005081,0.024387319,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,278.02,0.2436246,0.031147404,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,293.12,0.3418391,0.040484007,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,308.03,0.53522116,0.07809412,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,317.15,0.7550186,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,337.5,2.0841374,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
83.0,5.75,1.39,0.155,-0.45,352.5,5.0128956,0.0,-0.80573803,-0.31,-0.46958482,0.06501875
84.0,5.75,1.45,0.184,-0.11,7.85,5.092722,0.5308144,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,22.93,4.275838,0.33749187,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,37.42,3.2659419,0.27319604,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,52.08,2.392803,0.21980287,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,67.09,1.7413703,0.26538485,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,82.13,1.2945309,0.173972,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,97.17,0.9938212,0.14755264,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,112.21,0.7921442,0.11547086,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,127.27,0.6576467,0.10140912,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,142.33,0.57039887,0.0898036,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,157.39,0.51800376,0.10283929,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,172.46,0.4933849,0.07866529,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,187.54,0.4933849,0.14275105,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,202.61,0.5180037,0.070339724,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,217.67,0.57039887,0.07228664,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,232.73,0.65764654,0.101954944,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,247.79,0.792144,0.11019515,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,262.83,0.99382097,0.11887092,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,277.87,1.2945307,0.13233988,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,292.91,1.7413703,0.20353137,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,307.92,2.392803,0.24416162,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,322.58,3.2659395,0.28217718,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,337.07,4.275834,0.38884434,-0.38156486,-0.31,-0.5907531,0.06169317
84.0,5.75,1.45,0.184,-0.11,352.15,5.092722,0.65023875,-0.38156486,-0.31,-0.5907531,0.06169317
85.0,5.75,1.45,0.184,-0.15,8.73,5.2825584,0.0,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,24.27,3.8958619,0.47381473,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,38.0,2.6852496,0.21127544,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,51.97,1.8235143,0.19052078,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,67.01,1.2407857,0.115318626,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,82.07,0.8843002,0.09728186,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,97.13,0.66270703,0.09169214,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,112.19,0.52222484,0.06736178,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,127.25,0.43232906,0.07216004,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,142.32,0.37558538,0.059609156,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,157.39,0.3421436,0.04167651,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,172.46,0.32660997,0.051000144,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,187.54,0.32660997,0.058417458,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,202.61,0.3421436,0.045618005,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,217.68,0.3755852,0.059800673,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,232.75,0.43232906,0.061805762,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,247.81,0.52222484,0.06976402,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,262.87,0.66270626,0.07136684,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,277.93,0.8843001,0.09406301,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,292.99,1.2407849,0.13420328,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,308.03,1.823513,0.19943762,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,322.0,2.6852496,0.22172107,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,335.73,3.8958619,0.38226196,-0.33322823,-0.31,-0.5707207,0.060590073
85.0,5.75,1.45,0.184,-0.15,351.27,5.2825584,0.0,-0.33322823,-0.31,-0.5707207,0.060590073
86.0,5.75,1.45,0.184,-0.2,7.5,5.9927006,0.0,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,26.97,3.2113798,0.0,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,38.92,2.0507846,0.21153843,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,51.87,1.3153446,0.12586533,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,66.95,0.84281576,0.11415097,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,82.03,0.58209175,0.08361748,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,97.1,0.43052,0.05082719,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,112.17,0.33869195,0.044869907,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,127.24,0.28177708,0.058375757,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,142.31,0.24666366,0.04595097,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,157.39,0.2262589,0.06031157,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,172.46,0.2168681,0.058422096,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,187.54,0.2168681,0.06839369,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,202.61,0.22625893,0.058196057,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,217.69,0.24666354,0.044105906,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,232.76,0.28177708,0.04534075,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,247.83,0.33869183,0.06350472,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,262.9,0.43051994,0.055382084,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,277.97,0.58209175,0.06411741,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,293.05,0.8428149,0.103784226,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,308.13,1.3153446,0.13620393,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,321.08,2.0507827,0.19490638,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,333.03,3.2113748,0.0,-0.31381667,-0.31,-0.54479253,0.059170745
86.0,5.75,1.45,0.184,-0.2,352.5,5.9927006,0.0,-0.31381667,-0.31,-0.54479253,0.059170745
87.0,5.75,1.45,0.184,-0.26,7.5,7.5438104,0.0,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,28.99,2.4536839,0.0,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,39.83,1.4678081,0.18845189,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,51.77,0.91250634,0.10788562,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,66.89,0.5597788,0.07628666,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,81.99,0.3807264,0.0804018,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,97.08,0.28185076,0.036361568,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,112.16,0.2240376,0.029429577,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,127.23,0.18908483,0.035895865,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,142.31,0.16786751,0.042458728,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,157.38,0.15568957,0.02750879,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,172.46,0.15011203,0.036697887,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,187.54,0.15011203,0.034133974,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,202.62,0.15568957,0.047370106,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,217.69,0.16786744,0.030666023,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,232.77,0.18908483,0.030482365,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,247.84,0.2240376,0.036141746,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,262.92,0.28185076,0.041984487,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,278.01,0.3807264,0.048180927,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,293.11,0.55977803,0.06194504,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,308.23,0.91250646,0.121600606,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,320.17,1.4678081,0.19383875,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,331.01,2.4536839,0.0,-0.35326374,-0.31,-0.5123974,0.05740647
87.0,5.75,1.45,0.184,-0.26,352.5,7.5438104,0.0,-0.35326374,-0.31,-0.5123974,0.05740647
88.0,5.75,1.45,0.184,-0.34,7.5,12.058296,0.0,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,22.5,2.8723848,0.0,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,40.41,0.9552996,0.19185282,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,51.69,0.5843724,0.059009925,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,66.84,0.35146883,0.056516185,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,81.96,0.24057707,0.039690405,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,97.05,0.181788,0.024110543,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,112.14,0.14830017,0.02450957,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,127.22,0.12843464,0.028806606,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,142.3,0.11653975,0.036471114,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,157.38,0.10976615,0.025375737,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,172.46,0.10668122,0.027386134,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,187.54,0.10668122,0.043259233,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,202.62,0.10976615,0.03094637,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,217.7,0.11653974,0.02720154,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,232.78,0.12843464,0.030365802,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,247.86,0.14830017,0.02554174,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,262.95,0.181788,0.05786857,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,278.04,0.24057707,0.048899695,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,293.16,0.35146877,0.039853044,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,308.31,0.5843717,0.065899596,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,319.59,0.9552986,0.14967619,-0.4976132,-0.31,-0.4670908,0.05494652
88.0,5.75,1.45,0.184,-0.34,337.5,2.8723848,0.0,-0.4976132,-0.31,-0.4670908,0.05494652
