set,ReH_true,ReH_pred,ReH_res,ReH_std,ReE_true,ReE_pred,ReE_res,ReE_std,ReHt_true,ReHt_pred,ReHt_res,ReHt_std,dvcs_true,dvcs_pred,dvcs_res,dvcs_std
55,-1.601911828462096,-1.6403216,0.03840978389599736,2.8280898e-05,1.0945832125761144,1.0945833,6.03578456104259e-08,1.1920929e-07,0.3126574808044272,0.31265742,6.493757537251454e-08,5.9604645e-08,0.0001965189730981,0.00019651902,4.365578216850366e-11,4.3655746e-11
