Set #,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
11,5.75,2.161,0.336,-0.171,97.5,0.07616258,0.003808128833770752,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,112.5,0.06803845,0.0034019224345684055,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,127.5,0.06186212,0.0030931059271097185,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,142.5,0.05744972,0.0028724860399961475,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,157.5,0.054620825,0.0027310412377119066,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,172.5,0.05324138,0.0026620689779520037,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,187.5,0.053241365,0.002662068232893944,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,202.5,0.054620825,0.0027310412377119066,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,217.5,0.057449706,0.0028724852949380876,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,232.5,0.06186212,0.0030931059271097185,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,247.5,0.06803843,0.003401921316981316,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,262.5,0.07616258,0.003808128833770752,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,277.5,0.08633229,0.0043166145682334905,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,292.5,0.09839702,0.004919850826263428,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,307.5,0.11171833,0.005585916340351105,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,322.5,0.12492605,0.006246302649378777,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,337.5,0.13588893,0.006794446706771851,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.161,0.336,-0.171,352.5,0.14220148,0.007110074162483215,-0.9320776341071768,-0.31,-0.4002623976553594,0.01869494302090105
11,5.75,2.19,0.342,-0.231,7.5,0.13466817,0.006733408570289612,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,22.5,0.124270834,0.006213541701436043,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,37.5,0.10786236,0.005393118038773537,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,52.5,0.09049714,0.004524857178330422,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,67.5,0.07523173,0.0037615865468978884,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,82.5,0.063067876,0.003153393790125847,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,97.5,0.053886503,0.0026943251490592957,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,112.5,0.047185928,0.0023592963814735414,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,127.5,0.042440444,0.0021220222115516663,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,142.5,0.039224748,0.0019612373784184457,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,157.5,0.037236832,0.001861841604113579,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
11,5.75,2.19,0.342,-0.231,172.5,0.03628789,0.0018143944442272188,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,187.5,0.03628789,0.0018143944442272188,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,202.5,0.037236832,0.001861841604113579,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,217.5,0.039224748,0.0019612373784184457,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,232.5,0.04244044,0.0021220220252871516,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,247.5,0.047185913,0.002359295636415482,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,262.5,0.053886473,0.0026943236589431763,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,277.5,0.06306787,0.0031533934175968174,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,292.5,0.07523173,0.0037615865468978884,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,307.5,0.09049714,0.004524857178330422,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,322.5,0.10786236,0.005393118038773537,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,337.5,0.124270745,0.006213537231087685,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.19,0.342,-0.231,352.5,0.13466817,0.006733408570289612,-0.9861620997047,-0.31,-0.35343992998625473,0.015503915377678118
12,5.75,2.194,0.343,-0.278,37.5,0.095789306,0.004789465293288231,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,52.5,0.07670976,0.003835488110780716,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,67.5,0.061484262,0.003074213117361069,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,82.5,0.050305523,0.002515276148915291,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,97.5,0.042399235,0.002119961753487587,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,112.5,0.03691036,0.0018455179408192635,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,127.5,0.033165205,0.001658260263502598,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,142.5,0.030694408,0.001534720417112112,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,157.5,0.029194158,0.0014597078785300256,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,172.5,0.028485365,0.0014242682605981828,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,187.5,0.028485365,0.0014242682605981828,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,202.5,0.029194158,0.0014597078785300256,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,217.5,0.030694408,0.001534720417112112,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,232.5,0.033165205,0.001658260263502598,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,247.5,0.03691035,0.0018455175682902337,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,262.5,0.042399216,0.0021199608221650124,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,277.5,0.05030551,0.002515275590121746,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,292.5,0.061484262,0.003074213117361069,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,307.5,0.07670976,0.003835488110780716,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,322.5,0.095789306,0.004789465293288231,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,307.5,0.07670976,0.003835488110780716,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,322.5,0.095789306,0.004789465293288231,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,337.5,0.11573567,0.005786783620715142,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
12,5.75,2.194,0.343,-0.278,352.5,0.12945062,0.006472530961036682,-1.013524160579022,-0.31,-0.31712842197802826,0.013417005624826783
13,5.75,2.191,0.342,-0.324,37.5,0.08628719,0.004314359650015831,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,52.5,0.06596755,0.0032983776181936264,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,67.5,0.05115558,0.0025577789172530176,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,82.5,0.041025355,0.002051267772912979,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,97.5,0.03423198,0.0017115989699959756,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,112.5,0.029696759,0.00148483794182539,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,127.5,0.026688635,0.0013344317674636843,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,142.5,0.024743106,0.0012371553108096124,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,157.5,0.02357718,0.0011788589879870416,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,172.5,0.023030426,0.0011515213176608086,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,187.5,0.023030426,0.0011515213176608086,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,202.5,0.023577176,0.0011788588017225266,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,217.5,0.024743104,0.0012371552176773549,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,232.5,0.026688635,0.0013344317674636843,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,247.5,0.029696751,0.0014848375692963602,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,262.5,0.03423197,0.0017115984112024308,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,277.5,0.04102535,0.0020512675866484645,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,292.5,0.05115558,0.0025577789172530176,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,307.5,0.06596755,0.0032983776181936264,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,322.5,0.08628712,0.004314355924725533,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,307.5,0.06596755,0.0032983776181936264,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,322.5,0.08628712,0.004314355924725533,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,337.5,0.109842435,0.005492121726274491,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.191,0.342,-0.324,352.5,0.12757653,0.006378826498985291,-1.036224293283373,-0.31,-0.28147826470043835,0.011565846179661526
13,5.75,2.193,0.342,-0.371,37.5,0.0757312,0.003786560148000717,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,52.5,0.055374116,0.002768705785274506,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,67.5,0.04169447,0.0020847234874963763,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,82.5,0.032878436,0.001643921807408333,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,97.5,0.02721111,0.0013605554588139058,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,112.5,0.023539118,0.0011769559234380722,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,127.5,0.021154128,0.0010577064007520677,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,142.5,0.019633632,0.0009816816076636315,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,157.5,0.018730883,0.0009365441277623177,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,172.5,0.01830975,0.0009154874831438065,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,187.5,0.018309746,0.0009154872968792915,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
13,5.75,2.193,0.342,-0.371,202.5,0.018730883,0.0009365441277623177,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,217.5,0.019633632,0.0009816816076636315,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,232.5,0.021154124,0.0010577062144875528,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,247.5,0.023539115,0.0011769557371735574,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,262.5,0.027211104,0.0013605551794171333,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,277.5,0.03287843,0.0016439214348793032,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,292.5,0.04169447,0.0020847234874963763,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,307.5,0.055374116,0.002768705785274506,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,322.5,0.07573121,0.0037865605205297474,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,307.5,0.055374116,0.002768705785274506,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,322.5,0.07573121,0.0037865605205297474,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,337.5,0.10185002,0.005092500895261765,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,5.75,2.193,0.342,-0.371,352.5,0.12352107,0.0061760533601045615,-1.0771381023280648,-0.31,-0.24343061895403595,0.00948512333389745
14,7.383,3.17,0.363,-0.21085,7.5,0.0545126,0.0027256300672888756,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,22.5,0.052775558,0.002638777904212475,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,37.5,0.04972214,0.002486106939613819,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,52.5,0.045978382,0.0022989191114902497,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,67.5,0.042125046,0.0021062523126602175,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,82.5,0.038562335,0.0019281167536973954,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,97.5,0.035500288,0.001775014400482178,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,112.5,0.03301167,0.0016505835577845574,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,127.5,0.031092254,0.0015546127222478391,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,142.5,0.02970533,0.001485266536474228,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,157.5,0.028808866,0.0014404432848095896,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,172.5,0.028369566,0.0014184783212840557,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,187.5,0.028369566,0.0014184783212840557,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,202.5,0.028808866,0.0014404432848095896,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,217.5,0.02970533,0.001485266536474228,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,232.5,0.031092241,0.0015546120703220367,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,247.5,0.033011675,0.0016505837440490723,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,262.5,0.035500277,0.001775013841688633,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,277.5,0.038562335,0.0019281167536973954,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,292.5,0.042125046,0.0021062523126602175,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,307.5,0.045978382,0.0022989191114902497,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,322.5,0.049722143,0.0024861071258783342,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,337.5,0.05277556,0.00263877809047699,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
14,7.383,3.17,0.363,-0.21085,352.5,0.0545126,0.0027256300672888756,-1.1804532643266323,-0.31,-0.36022872438882936,0.014115683571486098
15,7.383,3.17,0.363,-0.29665,7.5,0.049777,0.002488850057125092,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,22.5,0.04645869,0.002322934567928314,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,37.5,0.04123862,0.0020619310438632966,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,52.5,0.035731837,0.0017865918576717378,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,67.5,0.030900018,0.0015450009144842626,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,82.5,0.027050141,0.0013525070622563363,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,97.5,0.024139903,0.0012069951742887499,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,112.5,0.022010755,0.0011005377396941186,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,127.5,0.02049853,0.0010249264538288118,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,142.5,0.019470993,0.0009735496714711189,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,157.5,0.018834371,0.0009417185559868813,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,172.5,0.018530041,0.0009265020489692688,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,187.5,0.018530041,0.0009265020489692688,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,202.5,0.018834367,0.0009417183697223664,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,217.5,0.019470986,0.0009735492989420892,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,232.5,0.02049853,0.0010249264538288118,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,247.5,0.022010753,0.001100537646561861,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,262.5,0.024139903,0.0012069951742887499,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,277.5,0.027050138,0.0013525068759918215,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,292.5,0.030900018,0.0015450009144842626,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,307.5,0.035731837,0.0017865918576717378,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,322.5,0.04123862,0.0020619310438632966,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,337.5,0.046458688,0.0023229343816637995,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.17,0.363,-0.29665,352.5,0.049776997,0.002488849870860577,-1.1970583863075155,-0.31,-0.29402795546710536,0.01048435651606422
15,7.383,3.18,0.365,-0.38488,7.5,0.040096927,0.0020048463717103004,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,22.5,0.03587112,0.0017935559153556824,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,37.5,0.029914068,0.0014957034029066563,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,52.5,0.024410756,0.0012205378152430058,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,67.5,0.020143585,0.0010071792639791965,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,82.5,0.017073149,0.0008536574430763722,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,97.5,0.014928924,0.0007464461959898472,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,112.5,0.013451057,0.0006725528277456761,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,127.5,0.012446405,0.0006223202683031559,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,142.5,0.0117846485,0.0005892324261367321,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,157.5,0.011383038,0.0005691519007086754,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
15,7.383,3.18,0.365,-0.38488,172.5,0.011193309,0.0005596654489636422,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,187.5,0.011193305,0.0005596652626991272,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,202.5,0.011383037,0.0005691518541425467,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,217.5,0.011784649,0.0005892324727028609,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,232.5,0.0124464035,0.0006223201751708985,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,247.5,0.013451055,0.0006725527346134186,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,262.5,0.01492892,0.0007464460097253323,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,277.5,0.017073145,0.0008536572568118572,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,292.5,0.020143585,0.0010071792639791965,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,307.5,0.024410756,0.0012205378152430058,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,322.5,0.029914068,0.0014957034029066563,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,337.5,0.03587112,0.0017935559153556824,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.38488,352.5,0.0400969,0.002004845067858696,-1.2477933127605314,-0.31,-0.22121464880328834,0.006360371877700999
16,7.383,3.18,0.365,-0.47088,7.5,0.03263611,0.0016318054869771004,-1.285218938078205,-0.31,-0.1472310163521242,0.0022896484253391025
16,7.383,3.18,0.365,-0.47088,22.5,0.027440649,0.0013720324262976647,-1.285218938078205,-0.31,-0.1472310163521242,0.0022896484253391025
16,7.383,3.18,0.365,-0.47088,37.5,0.020957116,0.0010478558018803597,-1.285218938078205,-0.31,-0.1472310163521242,0.0022896484253391025
16,7.383,3.18,0.365,-0.47088,52.5,0.015707478,0.0007853738963603974,-1.285218938078205,-0.31,-0.1472310163521242,0.0022896484253391025
16,7.383,3.18,0.365,-0.47088,67.5,0.012058448,0.0006029224023222923,-1.285218938078205,-0.31,-0.1472310163521242,0.0022896484253391025
