set,k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
4.0,5.75,1.986,0.379,-0.323,157.5,0.024471106937130536,0.0028951765888606757,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,172.5,0.024067285370856024,0.0033196008105229476,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,187.5,0.024067285370856024,0.0028341635881614495,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,202.5,0.024471106937130536,0.002740764061556935,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,217.5,0.025335357401107435,0.0025436699036086143,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,232.5,0.026783650374807816,0.0025958713548626246,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,247.5,0.029027965650261004,0.00274111078445036,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,262.5,0.032399614113379355,0.0034466709724008124,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,277.5,0.037378080659954876,0.003715007440714032,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,292.5,0.044572219090829784,0.004555280856969244,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,307.5,0.05452427248406308,0.005245234836822294,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,322.5,0.06707948913534022,0.008224616347763104,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,337.5,0.08017612047088078,0.011523713768135718,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
4.0,5.75,1.986,0.379,-0.323,352.5,0.0891212783795812,0.015614048008224513,-2.4028097928468544,1.8511546259809089,0.9344310568847206,0.017489359851571285
5.0,5.75,1.999,0.381,-0.371,7.5,0.08480673913902674,0.017009687855538403,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,22.5,0.07413276452528753,0.01167368663517621,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,37.5,0.05960443243128527,0.009039607943428531,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,52.5,0.04683450055607748,0.0064847047310398875,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,67.5,0.03749103557527772,0.00405990430805585,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,82.5,0.031169090275286714,0.004062579071464156,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,97.5,0.027016410781420336,0.0031087783964763196,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,112.5,0.02431471063127339,0.0029289501305269066,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,127.5,0.022570014152422116,0.003037472532507122,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,142.5,0.021468753289774874,0.003840330718895575,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,157.5,0.02082142484834049,0.004997141851906891,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,172.5,0.020521604954659593,0.004503055766785456,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,187.5,0.020521604954659593,0.003844106916418573,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,202.5,0.02082142484834049,0.0033391320519540846,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,217.5,0.021468753289774874,0.002527730965196251,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,232.5,0.022570014152422116,0.0029643455922685924,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,247.5,0.024314710631273394,0.002951805838172949,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,262.5,0.027016410781420336,0.0038844193545844565,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,277.5,0.031169090275286714,0.004139878423372661,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,292.5,0.037491035575277734,0.005301607084699682,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,307.5,0.04683450055607748,0.00681722973076952,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,322.5,0.05960443243128527,0.01029547354393875,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,337.5,0.07413276452528753,0.01624619584767621,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
5.0,5.75,1.999,0.381,-0.371,352.5,0.08480673913902674,0.019840536959240995,-2.3598864206889343,1.7548311184478786,0.8271306003165054,0.0157652556652859
6.0,5.75,2.218,0.345,-0.176,7.5,0.12978649119949806,0.0053757566649141365,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,22.5,0.12410608294000328,0.004936939776075554,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,37.5,0.11416534683419322,0.0046442461603262855,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,52.5,0.10206254010224822,0.004297853543873784,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,67.5,0.08971842440261152,0.004065141972999095,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,82.5,0.07842495240571447,0.0036099005476422984,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,97.5,0.06882751978074957,0.0036547413737914756,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,112.5,0.06111512284978675,0.0030282543725415616,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,127.5,0.05522912732804418,0.0029757453044576792,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,142.5,0.05101461620868175,0.0027354036924660454,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,157.5,0.04830946991150042,0.0028207898984904676,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,172.5,0.04698970973521806,0.002710836274689756,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,187.5,0.04698970973521806,0.002782730662278489,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,202.5,0.04830946991150042,0.0026797263420048393,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,217.5,0.05101461620868175,0.002837943020387299,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,232.5,0.05522912732804418,0.002842090981643659,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,247.5,0.061115122849786756,0.0031645410812699117,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,262.5,0.06882751978074961,0.003319551268031015,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,277.5,0.07842495240571447,0.003630290971414231,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,292.5,0.08971842440261152,0.003898265686283901,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,307.5,0.10206254010224822,0.00434378170395332,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,322.5,0.11416534683419322,0.00464196315497767,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,337.5,0.1241060829400033,0.005254651455958691,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
6.0,5.75,2.218,0.345,-0.176,352.5,0.12978649119949806,0.005685946021173952,-2.559266315011665,2.2010813992929656,1.3824372521174015,0.016757097915226456
7.0,5.75,2.318,0.363,-0.232,7.5,0.10310602676512186,0.005392445065841835,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,22.5,0.09641304665673314,0.004736772999025562,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,37.5,0.08538807628657395,0.0043599150532474245,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,52.5,0.07305392777552996,0.0039186127240235635,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,67.5,0.06159413892654951,0.0034578948446451784,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,82.5,0.052016410369117284,0.002965975777162907,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,97.5,0.0445105596690335,0.00250772499956495,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,112.5,0.03887929289652501,0.0023790239971324904,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,127.5,0.034813646851178034,0.0020407759225555743,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,142.5,0.032023593270737796,0.0021651152388391837,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,157.5,0.03028547009053672,0.0018819390848179717,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,172.5,0.02945239095740678,0.002062845535264222,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,187.5,0.02945239095740678,0.0019138163719960497,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,202.5,0.03028547009053672,0.001957955615358971,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,217.5,0.032023593270737796,0.001958242712472075,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,232.5,0.034813646851178034,0.0020644493178289375,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,247.5,0.03887929289652501,0.002345976473263315,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,262.5,0.0445105596690335,0.0025192977088384257,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,277.5,0.052016410369117284,0.0029857419213927578,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,292.5,0.06159413892654958,0.003113583653716702,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,307.5,0.07305392777552996,0.003600828201773568,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,322.5,0.08538807628657395,0.004448718692589135,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,337.5,0.09641304665673314,0.00507711099637211,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
7.0,5.75,2.318,0.363,-0.232,352.5,0.10310602676512186,0.005601750309516341,-2.5006698370225706,2.056924614150798,1.1826392784117266,0.012833531500007394
8.0,5.75,2.348,0.368,-0.279,7.5,0.09551333487515473,0.007228449428835526,-2.4665551084742807,1.9465921578238086,1.0455776777558763,0.011197424548456783
8.0,5.75,2.348,0.368,-0.279,22.5,0.0870864807989645,0.005813893768753874,-2.4665551084742807,1.9465921578238086,1.0455776777558763,0.011197424548456783
8.0,5.75,2.348,0.368,-0.279,37.5,0.07408217841614395,0.004904981159396876,-2.4665551084742807,1.9465921578238086,1.0455776777558763,0.011197424548456783
8.0,5.75,2.348,0.368,-0.279,52.5,0.06072748103188694,0.004233312784681487,-2.4665551084742807,1.9465921578238086,1.0455776777558763,0.011197424548456783
8.0,5.75,2.348,0.368,-0.279,67.5,0.049361139974789615,0.003368897826816617,-2.4665551084742807,1.9465921578238086,1.0455776777558763,0.011197424548456783
