set,set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
131,131,5.75,2.35,0.275,-0.45,38.8,0.2577,0.02358,0.24966924,0.021610316,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,51.96,0.1416,0.01604,0.13538757,0.008200877,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,66.9,0.0856,0.01379,0.07816508,0.0032324877,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,82.01,0.0527,0.00814,0.050972857,0.0029350226,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,97.1,0.036,0.00501,0.037236553,0.0031798736,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,112.18,0.031,0.00448,0.029969558,0.003186834,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,127.26,0.0269,0.00609,0.026033565,0.003086292,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,142.32,0.0339,0.01635,0.02390289,0.002983589,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,157.4,0.0195,0.0092,0.022794921,0.0029158022,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,172.47,0.0221,0.00838,0.022323241,0.0028849617,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,187.53,0.0221,0.01315,0.02232324,0.0028849617,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,202.6,0.015,0.00587,0.022794927,0.0029158003,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,217.68,0.0192,0.00516,0.023902887,0.0029835897,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,232.74,0.025,0.00953,0.026033565,0.003086292,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,247.82,0.0257,0.00499,0.029969558,0.0031868303,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,262.9,0.0374,0.00796,0.037236545,0.003179873,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,277.99,0.0388,0.00652,0.050972838,0.0029350254,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,293.1,0.0877,0.01214,0.07816507,0.0032324863,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,308.04,0.1421,0.01668,0.13538752,0.008200866,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,321.2,0.2365,0.03842,0.24966884,0.021610284,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,331.87,0.0,0.0,0.4633304,0.048391897,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
131,131,5.75,2.35,0.275,-0.45,352.5,0.0,0.0,2.3150988,0.28669965,7.6939974,3.2247279,6.2988086,2.8112626,3.1721332,4.2538085,0.033622965,0.011719626
132,132,5.75,2.08,0.301,-0.12,7.48,0.2349,0.06964,0.22288682,0.04629321,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,22.43,0.1849,0.07786,0.22631407,0.036941633,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,37.4,0.2634,0.11936,0.23229808,0.03477765,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,52.37,0.2313,0.08493,0.2394872,0.057048753,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,67.35,0.0,0.0,0.24659833,0.08996403,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,82.35,0.0,0.0,0.25275153,0.1231361,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,97.35,0.0,0.0,0.25753704,0.1525313,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,112.36,0.0,0.0,0.26093978,0.17668512,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,127.38,0.0,0.0,0.26316348,0.19531727,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,142.41,0.0,0.0,0.2644954,0.2087052,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,157.44,0.0,0.0,0.26520976,0.21729119,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,172.48,0.0,0.0,0.26551276,0.2214756,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,187.52,0.0,0.0,0.26551276,0.2214756,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,202.56,0.0,0.0,0.2652097,0.2172912,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,217.59,0.0,0.0,0.2644954,0.2087052,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,232.62,0.0,0.0,0.26316348,0.19531731,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,247.64,0.0,0.0,0.26093978,0.17668512,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,262.65,0.0,0.0,0.25753707,0.15253137,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,277.65,0.0,0.0,0.25275156,0.12313612,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,292.65,0.0,0.0,0.24659836,0.089964055,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,307.63,0.2116,0.07536,0.23948726,0.057048768,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,322.6,0.2617,0.13131,0.2322981,0.03477766,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,337.57,0.2614,0.06774,0.22631407,0.036941633,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
132,132,5.75,2.08,0.301,-0.12,352.52,0.1914,0.09789,0.22288682,0.04629321,-8.8448715,11.4002285,-11.17997,14.631866,-11.310979,14.437097,0.14897144,0.16805735
133,133,5.75,2.1,0.304,-0.15,7.45,0.2314,0.0309,0.26452923,0.013477337,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,22.37,0.2462,0.03267,0.24223773,0.0123670995,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,37.3,0.1792,0.0274,0.20463437,0.010630451,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,52.26,0.1731,0.03348,0.16116744,0.008928806,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,67.24,0.1519,0.02972,0.11943272,0.00775812,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,82.24,0.15,0.04736,0.08352041,0.0072441404,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,97.25,0.0,0.0,0.054727606,0.00719841,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,112.28,0.0,0.0,0.032745387,0.007363268,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,127.31,0.0,0.0,0.016701823,0.0075704027,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,142.35,0.0,0.0,0.005609715,0.0077451137,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,157.41,0.0,0.0,-0.0013348649,0.007863727,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,172.47,0.0,0.0,-0.004668535,0.007922446,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,187.53,0.0,0.0,-0.004668536,0.007922446,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,202.59,0.0,0.0,-0.0013348666,0.007863727,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,217.65,0.0,0.0,0.0056097135,0.007745114,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,232.69,0.0,0.0,0.016701823,0.0075704027,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,247.72,0.0,0.0,0.032745387,0.007363268,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,262.75,0.0,0.0,0.054727606,0.007198411,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,277.76,0.1673,0.08229,0.08352035,0.0072441404,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,292.76,0.1623,0.05308,0.1194327,0.007758119,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,307.74,0.2026,0.05242,0.16116743,0.008928806,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,322.7,0.2061,0.02716,0.20463438,0.010630452,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,337.63,0.2398,0.0269,0.24223773,0.0123671,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
133,133,5.75,2.1,0.304,-0.15,352.55,0.244,0.0306,0.26452923,0.013477337,2.2036402,0.52730906,2.5220454,0.602025,2.6041007,0.6539608,-0.04122035,0.00704077
134,134,5.75,2.1,0.304,-0.2,7.42,0.2543,0.0308,0.26564494,0.013345947,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,22.29,0.233,0.02778,0.23805211,0.011316719,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,37.2,0.1894,0.02592,0.19588234,0.008506002,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,52.16,0.1578,0.02075,0.15308973,0.0063368822,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,67.15,0.1126,0.0209,0.11708888,0.0055058855,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,82.16,0.0961,0.01682,0.08952007,0.005642732,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,97.19,0.0847,0.02579,0.06939111,0.006063447,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,112.23,0.0506,0.0143,0.055100206,0.0064425375,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,127.28,0.0604,0.02024,0.045196787,0.0067098173,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,142.33,0.0733,0.03933,0.038599204,0.0068774372,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,157.4,0.0495,0.05032,0.03456429,0.00697195,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,172.46,0.0,0.0,0.032653272,0.007013859,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,187.54,0.0,0.0,0.032653272,0.007013859,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,202.6,0.0418,0.02078,0.03456429,0.00697195,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,217.67,0.0407,0.01781,0.038599204,0.0068774377,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,232.72,0.0,0.0,0.045196787,0.0067098173,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,247.77,0.0543,0.02312,0.055100206,0.006442538,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,262.81,0.0705,0.01815,0.069391094,0.006063448,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,277.84,0.1021,0.01801,0.08952,0.0056427326,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,292.85,0.1143,0.02617,0.11708888,0.0055058855,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,307.84,0.1836,0.03294,0.15308966,0.0063368804,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,322.8,0.2078,0.02295,0.19588226,0.008505996,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,337.71,0.2582,0.02733,0.23805201,0.011316713,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
134,134,5.75,2.1,0.304,-0.2,352.58,0.2415,0.03062,0.26564494,0.013345947,-0.34448555,0.55656207,-0.31753096,0.53433543,-0.3790232,0.5602115,-0.0027836277,0.0055628153
135,135,5.75,2.1,0.304,-0.26,7.38,0.2584,0.03186,0.26939112,0.013938842,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,22.19,0.2298,0.03424,0.2267201,0.011103758,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,37.09,0.1533,0.01733,0.16943797,0.007587459,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,52.06,0.1554,0.01839,0.1197346,0.005155216,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,67.07,0.1008,0.01362,0.08352277,0.0042033833,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,82.11,0.0831,0.01577,0.058871817,0.0041251364,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,97.15,0.041,0.00953,0.042488176,0.0042761606,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,112.2,0.0546,0.0192,0.031654738,0.004414376,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,127.26,0.0712,0.04501,0.024541162,0.0045001665,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,142.33,0.0,0.0,0.019983862,0.004545092,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,157.39,0.0,0.0,0.017276827,0.004565601,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,172.47,0.0,0.0,0.016012546,0.0045731408,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,187.53,0.0,0.0,0.016012546,0.0045731408,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,202.61,0.0,0.0,0.017276827,0.0045656012,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,217.67,0.0,0.0,0.019983862,0.004545092,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,232.74,0.0,0.0,0.024541162,0.0045001665,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,247.8,0.0267,0.01312,0.03165472,0.004414376,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,262.85,0.0471,0.01281,0.042488173,0.0042761606,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,277.89,0.0794,0.01359,0.058871843,0.0041251364,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,292.93,0.0699,0.01165,0.08352276,0.004203383,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,307.94,0.1138,0.01888,0.1197346,0.005155216,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,322.91,0.1781,0.02538,0.16943797,0.007587459,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,337.81,0.2212,0.0199,0.22671972,0.011103742,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
135,135,5.75,2.1,0.304,-0.26,352.62,0.2657,0.02556,0.26939088,0.013938832,-0.03590796,0.4938751,-0.0025357814,0.4976327,-0.13892429,0.5243603,-0.0049553625,0.0042093266
136,136,5.75,2.1,0.304,-0.34,7.42,0.2427,0.02181,0.2629924,0.012776656,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,22.04,0.1937,0.01959,0.20144269,0.009025219,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,36.94,0.1446,0.01415,0.1331298,0.00521603,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,51.95,0.1047,0.01064,0.0846961,0.0032452177,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,66.99,0.0733,0.01084,0.054632142,0.0028214667,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,82.05,0.0463,0.01125,0.036371794,0.002912968,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,97.11,0.0354,0.01287,0.025159592,0.003026807,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,112.18,0.0385,0.01551,0.018145513,0.00308625,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,127.25,0.0,0.0,0.013716841,0.00310633,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,142.31,0.0,0.0,0.010955636,0.0031074109,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,157.38,0.0,0.0,0.0093400935,0.003102587,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,172.47,0.0,0.0,0.008592709,0.0030987437,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,187.53,0.0,0.0,0.008592709,0.0030987437,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,202.62,0.0,0.0,0.0093400935,0.0031025873,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,217.69,0.0,0.0,0.010955637,0.0031074109,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,232.75,0.0,0.0,0.013716841,0.00310633,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,247.82,0.0,0.0,0.018145513,0.0030862503,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,262.89,0.0256,0.01018,0.025159592,0.0030268067,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,277.95,0.0478,0.00864,0.03637181,0.002912968,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,293.01,0.0554,0.00971,0.054632142,0.0028214667,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,308.05,0.1104,0.02774,0.084696,0.0032452154,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,323.06,0.124,0.01318,0.13312969,0.0052160253,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,337.96,0.2093,0.01863,0.2014425,0.00902521,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
136,136,5.75,2.1,0.304,-0.34,352.58,0.2708,0.02291,0.2629924,0.012776656,-0.2435299,0.41946635,-0.2012578,0.40715018,-0.47252104,0.5134403,-0.004619576,0.002919985
