set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH_pred,ReH_std,ReE_pred,ReE_std,ReHt_pred,ReHt_std,dvcs_pred,dvcs_std
23,7.383,3.18,0.365,-0.38488,52.5,0.02045,0.00136,0.021520365,0.00060908607,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,67.5,0.01693,0.00112,0.017569032,0.0004899737,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,82.5,0.01414,0.00101,0.014705014,0.00045298063,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,97.5,0.01212,0.00086,0.012689106,0.00045035424,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,112.5,0.01077,0.00079,0.011288924,0.00045588025,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,127.5,0.00957,0.00074,0.010330506,0.00046105194,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,142.5,0.00859,0.00071,0.009695649,0.00046433485,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,157.5,0.00905,0.00073,0.009308787,0.0004660613,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,172.5,0.00928,0.00076,0.009125576,0.00046676907,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,187.5,0.0089,0.00072,0.009125574,0.00046676912,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
23,7.383,3.18,0.365,-0.38488,202.5,0.01015,0.00079,0.009308787,0.0004660613,-1.1713777,0.25553784,-3.607629,1.1858548,-0.3712147,0.26940084,0.0036300272,0.0004931785
