set,set,k,QQ,x_b,t,phi_x,F,sigmaF,Mean F Prediction,Std Dev Prediction,ReH,ReH_pred,ReH_res,ReH_std,ReE,ReE_pred,ReE_res,ReE_std,ReHt,ReHt_pred,ReHt_res,ReHt_std,dvcs,dvcs_pred,dvcs_res,dvcs_std
21,21,7.383,3.17,0.363,-0.21085,157.5,0.0186006,0.0030239,0.018510755,0.00083522993,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,172.5,0.0168487,0.0029246464,0.018107943,0.0008517941,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,187.5,0.018672,0.0028965924,0.018107943,0.0008517941,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,202.5,0.0194371,0.0028601104,0.018510755,0.00083522993,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,217.5,0.0204071,0.0031787044,0.01933086,0.0008008629,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,232.5,0.0191682,0.0029899024,0.020595,0.00074671727,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,247.5,0.0228967,0.0025765776,0.022336306,0.0006715866,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,262.5,0.0245539,0.0025755625,0.024581851,0.00057903514,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,277.5,0.025964,0.0024690961,0.027329262,0.0004875738,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,292.5,0.0287232,0.0022297284,0.030508336,0.00044755638,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,307.5,0.0315219,0.0020025625,0.033929687,0.0005167688,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,322.5,0.0372527,0.0019909444,0.037240036,0.00067168736,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,337.5,0.0433512,0.0020088324,0.039931666,0.0008338717,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
21,21,7.383,3.17,0.363,-0.21085,352.5,0.0417242,0.0017943696,0.041460007,0.00093477697,-2.50349,-1.7051519,0.7983380844497683,0.12219195,2.10966,-0.25218642,2.3618464175796507,0.20758575,1.24778,-0.80682296,2.054602955608368,0.65829456,0.00540761,0.0032504736,0.0021571363554155,0.00048296564
22,22,7.383,3.17,0.363,-0.29665,7.5,0.0390499,0.0024196561,0.04050013,0.0013514486,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,22.5,0.0393661,0.0027029601,0.037427105,0.0011498047,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,37.5,0.0368984,0.0028058209,0.032587595,0.0009163566,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,52.5,0.0284788,0.0026142769,0.027473113,0.00084507547,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,67.5,0.0221034,0.0029571844,0.022974592,0.0009424192,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,82.5,0.0180252,0.0033454656,0.019379904,0.0010858193,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,97.5,0.0151274,0.0035093776,0.016654136,0.0012083121,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,112.5,0.0155397,0.0037871716,0.0146538615,0.0012965357,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,127.5,0.0134438,0.0044609041,0.013229278,0.0013550407,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,142.5,0.0124204,0.0041886784,0.012259112,0.001391495,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,157.5,0.0109188,0.0050608996,0.011657042,0.0014123049,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,172.5,0.0109043,0.0051466276,0.011368945,0.001421688,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,187.5,0.0127347,0.0048288601,0.011368945,0.001421688,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,202.5,0.0118662,0.0042850116,0.011657042,0.0014123049,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,217.5,0.0125025,0.00410881,0.012259112,0.0013914951,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,232.5,0.0138179,0.0043388569,0.013229278,0.0013550407,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,247.5,0.015958,0.0041229241,0.0146538615,0.0012965356,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,262.5,0.0171124,0.0037589161,0.016654136,0.0012083122,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,277.5,0.0188671,0.00361201,0.019379904,0.0010858197,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,292.5,0.0205773,0.0034351321,0.022974592,0.0009424192,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,307.5,0.0275086,0.00261121,0.027473113,0.00084507547,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,322.5,0.0323795,0.0021977344,0.032587565,0.00091635576,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,337.5,0.0353905,0.0023493409,0.037427105,0.0011498044,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
22,22,7.383,3.17,0.363,-0.29665,352.5,0.0403905,0.0022791076,0.04050013,0.0013514484,-2.47458,-2.0467906,0.4277894001770019,0.2580793,1.90744,-1.2590383,3.166478329124451,1.0334986,0.997661,0.7966545,0.2010064775810242,0.33928028,0.00451394,0.0034138518,0.001100088161441,0.0010321354
23,23,7.383,3.18,0.365,-0.38488,7.5,0.0333043,0.0069538921,0.03283445,0.00352364,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,22.5,0.0273312,0.0057866449,0.029357806,0.0028362048,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,37.5,0.0251362,0.0046022656,0.024427908,0.0019647873,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,52.5,0.0200117,0.0044209201,0.019826999,0.0013830735,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,67.5,0.0174731,0.0044009956,0.016208362,0.0012290404,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,82.5,0.0131803,0.0051136801,0.013558904,0.0013013715,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,97.5,0.0109203,0.0050623225,0.011673158,0.0014058467,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,112.5,0.0111877,0.0054390625,0.010348609,0.0014841512,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,127.5,0.0101563,0.0059613841,0.009432485,0.0015332944,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,142.5,0.00864209,0.0068194564,0.008820267,0.0015614396,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,157.5,0.00931793,0.0064304361,0.008444698,0.0015761667,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,172.5,0.00796981,0.0066275881,0.008266091,0.0015823761,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,187.5,0.0079123,0.0066178225,0.008266089,0.0015823757,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,202.5,0.00936085,0.0061074225,0.008444698,0.0015761665,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,217.5,0.00826142,0.0065545216,0.008820267,0.0015614395,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,232.5,0.00976347,0.0065431921,0.009432484,0.0015332943,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,247.5,0.00930129,0.0065060356,0.010348608,0.0014841512,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,262.5,0.0118886,0.00470596,0.011673154,0.0014058468,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,277.5,0.0126504,0.0049364676,0.013558902,0.0013013716,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,292.5,0.0176815,0.0040972801,0.016208362,0.0012290404,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,307.5,0.0214183,0.0038489616,0.019826999,0.0013830735,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,322.5,0.0277866,0.0035844169,0.02442791,0.0019647868,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,337.5,0.0317153,0.00452929,0.02935781,0.002836204,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
23,23,7.383,3.18,0.365,-0.38488,352.5,0.0313482,0.0061121124,0.03283443,0.003523637,-2.4023,-1.412423,0.9898769853591918,0.5272364,1.72838,-4.4701743,6.198554312591552,1.9580477,0.791362,-0.69692725,1.48828924943161,0.6005489,0.00379441,0.0022476425,0.0015467675071245,0.0012396041
24,24,7.383,3.18,0.365,-0.47088,7.5,0.0414969,0.0570445456,0.02222734,0.045015432,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,22.5,0.0214105,0.0363626761,0.01981176,0.03372979,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,37.5,0.0221709,0.0099740169,0.016680615,0.02013831,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,52.5,0.0164402,0.00651249,0.01397202,0.009901403,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,67.5,0.0113461,0.0066683556,0.011910678,0.0037798581,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,82.5,0.0110032,0.00651249,0.010391841,0.0019709675,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,97.5,0.00702203,0.0078304801,0.009277366,0.0030543916,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,112.5,0.00933738,0.0084787264,0.008462085,0.00385804,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,127.5,0.00651752,0.0093199716,0.007874468,0.0042460496,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,142.5,0.0067843,0.0099321156,0.007467405,0.0044002165,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,157.5,0.00714073,0.0111534721,0.0072107525,0.0044462103,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,172.5,0.00635121,0.01190281,0.007086601,0.004453941,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
24,24,7.383,3.18,0.365,-0.47088,187.5,0.00623759,0.0135815716,0.007086601,0.004453941,-2.31939,-2.7282813,0.4088912595367433,6.4174376,1.57705,-3.0791845,4.656234532165527,9.722154,0.627882,-2.4528396,3.0807216129608155,9.167106,0.00327998,0.0014630876,0.0018168923751297,0.0060478286
