,k,QQ,x_b,t,phi_x,F,errF,ReH,ReE,ReHt,dvcs,AbsRes_ReH,AbsRes_ReE,AbsRes_ReHt,AbsRes_dvcs
21,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,322.5,0.1096925139427185,0.004199999850243,-0.03366730734705925,0.0720684677362442,-0.0406077541410923,0.010759069584310055,0.9587368349632868,0.3820684677362442,0.3556647345911417,0.007002250664903946
22,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,337.5,0.12064498662948608,0.004559999797493,-0.03366730734705925,0.0720684677362442,-0.0406077541410923,0.010759069584310055,0.9587368349632868,0.3820684677362442,0.3556647345911417,0.007002250664903946
23,5.75,1.82000005245209,0.342999994754791,-0.172000005841255,352.5,0.12692882120609283,0.004800000227988,-0.03366730734705925,0.0720684677362442,-0.0406077541410923,0.010759069584310055,0.9587368349632868,0.3820684677362442,0.3556647345911417,0.007002250664903946
24,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,7.5,0.0949324518442154,0.005040000192821,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
25,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,22.5,0.08865109831094742,0.004439999815077,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
26,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,37.5,0.07828093320131302,0.003839999902993,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
27,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,52.5,0.06665882468223572,0.00359999993816,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
28,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,67.5,0.05586158111691475,0.00323999999091,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
29,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,82.5,0.04685869440436363,0.00288000004366,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
30,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,97.5,0.03983256593346596,0.002520000096411,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
31,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,112.5,0.0345882885158062,0.002400000113994,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
32,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,127.5,0.0308220274746418,0.00215999991633,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
33,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,142.5,0.028249673545360565,0.002039999933913,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
34,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,157.5,0.026653112843632698,0.002039999933913,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
35,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,172.5,0.02588966302573681,0.001919999951497,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
36,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,187.5,0.02588966302573681,0.001919999951497,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
37,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,202.5,0.026653112843632698,0.002039999933913,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
38,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,217.5,0.028249673545360565,0.002039999933913,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
39,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,232.5,0.030822020024061203,0.00215999991633,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
40,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,247.5,0.0345882773399353,0.002400000113994,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
41,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,262.5,0.03983256220817566,0.002520000096411,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
42,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,277.5,0.04685867950320244,0.002760000061244,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
43,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,292.5,0.05586158111691475,0.003120000008494,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
44,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,307.5,0.06665882468223572,0.003359999973327,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
45,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,322.5,0.07828092575073242,0.003839999902993,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
46,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,337.5,0.08865109831094742,0.004559999797493,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
47,5.75,1.93299996852875,0.368000000715256,-0.23199999332428,352.5,0.0949324443936348,0.005040000192821,-0.035020772367715836,0.07641911506652832,-0.043543726205825806,0.01197830867022276,1.197733827073194,0.3864191150665283,0.2992428541733832,0.0008508578805232411
