k,QQ,x_b,t,phi_x,F,sigmaF,ReH,ReE,ReHt,dvcs
10.591,4.57,0.371,-0.48338,22.5,0.008532402,0.00042662010528147224,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,37.5,0.0071880207,0.00035940103698521857,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,52.5,0.005907595,0.0002953797578811646,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,67.5,0.0048867012,0.00024433506187051537,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,82.5,0.004134963,0.00020674814004451036,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,97.5,0.0036001978,0.00018000989221036436,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,112.5,0.0032261992,0.0001613099593669176,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,127.5,0.002969048,0.00014845239929854871,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,142.5,0.0027982122,0.00013991061132401228,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,157.5,0.0026939143,0.00013469571713358165,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,172.5,0.0026444665,0.00013222332345321774,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,187.5,0.0026444665,0.00013222332345321774,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,202.5,0.0026939139,0.00013469569385051727,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,217.5,0.002798212,0.0001399105996824801,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,232.5,0.002969048,0.00014845239929854871,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,247.5,0.0032261992,0.0001613099593669176,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,262.5,0.003600197,0.00018000984564423562,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,277.5,0.0041349614,0.00020674807019531728,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,292.5,0.0048867012,0.00024433506187051537,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,307.5,0.005907595,0.0002953797578811646,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,322.5,0.0071880184,0.00035940092056989674,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,337.5,0.008532402,0.00042662010528147224,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
10.591,4.57,0.371,-0.48338,352.5,0.009461701,0.00047308504581451417,-1.319590339043771,-0.31,-0.13398081595663458,0.0011806055686253702
4.487,2.71,0.483,-0.34812,7.5,0.031740006,0.0015870003029704095,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,22.5,0.031234749,0.0015617374330759049,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,37.5,0.030321147,0.0015160573646426203,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,52.5,0.029153243,0.0014576621353626252,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,67.5,0.027890164,0.001394508220255375,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,82.5,0.026660211,0.001333010569214821,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,97.5,0.025548846,0.001277442276477814,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,112.5,0.024603665,0.001230183243751526,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,127.5,0.023845755,0.0011922877281904222,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,142.5,0.023280773,0.0011640386655926704,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,157.5,0.022907201,0.0011453600600361824,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,172.5,0.022721592,0.001136079616844654,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,187.5,0.022721592,0.001136079616844654,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,202.5,0.022907196,0.00114535978063941,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,217.5,0.023280773,0.0011640386655926704,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,232.5,0.023845755,0.0011922877281904222,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,247.5,0.024603665,0.001230183243751526,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,262.5,0.025548846,0.001277442276477814,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,277.5,0.026660213,0.0013330106623470784,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,292.5,0.027890164,0.001394508220255375,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,307.5,0.029153243,0.0014576621353626252,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,322.5,0.030321147,0.0015160573646426203,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,337.5,0.031234749,0.0015617374330759049,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.34812,352.5,0.031740006,0.0015870003029704095,-2.5306205154020818,-0.31,-0.27391007603918094,0.011176386252747111
4.487,2.71,0.483,-0.39062,7.5,0.032409366,0.0016204683110117913,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,22.5,0.031232832,0.001561641599982977,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,37.5,0.029254992,0.0014627495780587198,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,52.5,0.026973078,0.0013486539013683797,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,67.5,0.024770595,0.00123852975666523,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,82.5,0.022850156,0.0011425077915191652,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,97.5,0.021277688,0.0010638844221830368,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,112.5,0.020046515,0.0010023257695138455,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,127.5,0.019122291,0.0009561145678162575,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,142.5,0.018466767,0.0009233383461833,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,157.5,0.018048024,0.000902401190251112,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,172.5,0.017844152,0.0008922075852751733,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,187.5,0.017844152,0.0008922075852751733,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,202.5,0.018048024,0.000902401190251112,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,217.5,0.018466767,0.0009233383461833,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,232.5,0.019122291,0.0009561145678162575,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,247.5,0.020046517,0.0010023258626461029,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,262.5,0.021277688,0.0010638844221830368,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,277.5,0.022850154,0.0011425076983869076,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,292.5,0.024770595,0.00123852975666523,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,307.5,0.026973078,0.0013486539013683797,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,322.5,0.029254993,0.001462749671190977,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,337.5,0.031232832,0.001561641599982977,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.483,-0.39062,352.5,0.032409366,0.0016204683110117913,-2.3838107710315106,-0.31,-0.23962070329621332,0.009276781112401322
4.487,2.71,0.484,-0.43499,7.5,0.031442642,0.0015721321105957031,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,22.5,0.029617254,0.0014808626845479013,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,37.5,0.02675158,0.0013375789858400822,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,52.5,0.023727633,0.0011863816529512406,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,67.5,0.021061175,0.0010530587285757064,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,82.5,0.018915247,0.0009457623586058618,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,97.5,0.017270245,0.0008635122328996659,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,112.5,0.01604727,0.0008023634552955628,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,127.5,0.015164513,0.0007582256570458413,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,142.5,0.014555971,0.0007277985569089651,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,157.5,0.014174646,0.0007087322883307934,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,172.5,0.013991046,0.0006995522882789374,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,187.5,0.013991046,0.0006995522882789374,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,202.5,0.014174646,0.0007087322883307934,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,217.5,0.014555971,0.0007277985569089651,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,232.5,0.015164514,0.00075822570361197,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,247.5,0.01604727,0.0008023634552955628,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,262.5,0.017270245,0.0008635122328996659,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,277.5,0.01891524,0.0009457619860768319,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,292.5,0.021061175,0.0010530587285757064,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,307.5,0.023727633,0.0011863816529512406,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,322.5,0.026751554,0.0013375776819884778,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,337.5,0.029617246,0.0014808623120188714,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.484,-0.43499,352.5,0.031442642,0.0015721321105957031,-2.2299488018220632,-0.31,-0.20371232511071202,0.007381504251632559
4.487,2.71,0.485,-0.47967,7.5,0.030039245,0.0015019622631371023,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,22.5,0.027520293,0.001376014668494463,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,37.5,0.023835437,0.0011917718686163426,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,52.5,0.020267611,0.0010133805684745313,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,67.5,0.017365152,0.0008682576008141041,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,82.5,0.015179835,0.00075899176299572,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,97.5,0.013589317,0.0006794658489525318,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,112.5,0.01245225,0.0006226125173270703,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,127.5,0.01165488,0.0005827439948916435,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,142.5,0.01111643,0.0005558215081691742,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,157.5,0.010783663,0.0005391831509768963,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,172.5,0.010624714,0.0005312357097864151,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,187.5,0.010624714,0.0005312357097864151,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,202.5,0.010783663,0.0005391831509768963,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,217.5,0.01111643,0.0005558215081691742,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,232.5,0.011654881,0.0005827440414577723,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,247.5,0.01245225,0.0006226125173270703,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,262.5,0.013589317,0.0006794658489525318,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,277.5,0.015179835,0.00075899176299572,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,292.5,0.017365152,0.0008682576008141041,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,307.5,0.020267611,0.0010133805684745313,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,322.5,0.023835437,0.0011917718686163426,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,337.5,0.02752029,0.001376014482229948,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.71,0.485,-0.47967,352.5,0.03003922,0.0015019609592854977,-2.0724524109043996,-0.31,-0.16673741449849333,0.005418980125422718
4.487,2.72,0.485,-0.53988,7.5,0.028631544,0.0014315771870315075,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,22.5,0.024860123,0.0012430061586201193,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,37.5,0.01991481,0.0009957404807209968,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,52.5,0.015678206,0.0007839103229343892,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,67.5,0.01257524,0.0006287619937211276,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,82.5,0.010420277,0.0005210138391703367,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,97.5,0.008942939,0.0004471469670534134,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,112.5,0.007932089,0.00039660446345806126,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,127.5,0.007245454,0.0003622727002948523,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,142.5,0.006792159,0.0003396079409867525,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,157.5,0.0065162377,0.0003258118871599436,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,172.5,0.006385588,0.0003192794043570757,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,187.5,0.006385588,0.0003192794043570757,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,202.5,0.0065162387,0.00032581193372607233,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,217.5,0.006792159,0.0003396079409867525,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,232.5,0.007245454,0.0003622727002948523,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,247.5,0.0079320865,0.00039660432375967505,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,262.5,0.008942939,0.0004471469670534134,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,277.5,0.010420278,0.0005210138857364655,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,292.5,0.01257524,0.0006287619937211276,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,307.5,0.015678206,0.0007839103229343892,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,322.5,0.01991481,0.0009957404807209968,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,337.5,0.024860123,0.0012430061586201193,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
4.487,2.72,0.485,-0.53988,352.5,0.028631544,0.0014315771870315075,-1.86693005959553,-0.31,-0.11447949141397118,0.0024824271190958536
8.851,4.5,0.497,-0.40977,7.5,0.012363676,0.0006181837990880013,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,22.5,0.012346583,0.0006173291709274054,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,37.5,0.012314561,0.0006157280411571265,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,52.5,0.012271366,0.0006135683041065932,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,67.5,0.012221497,0.0006110748276114465,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,82.5,0.012169395,0.000608469732105732,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,97.5,0.012118928,0.0006059464067220688,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,112.5,0.0120731685,0.000603658426553011,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,127.5,0.0120343845,0.0006017192266881467,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,142.5,0.012004154,0.0006002076901495458,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,157.5,0.011983502,0.0005991750862449408,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,172.5,0.011973037,0.0005986518692225218,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,187.5,0.011973036,0.000598651822656393,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,202.5,0.011983502,0.0005991750862449408,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,217.5,0.012004154,0.0006002076901495458,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,232.5,0.0120343845,0.0006017192266881467,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,247.5,0.0120731685,0.000603658426553011,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,262.5,0.012118928,0.0006059464067220688,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,277.5,0.012169395,0.000608469732105732,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,292.5,0.012221497,0.0006110748276114465,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,307.5,0.012271366,0.0006135683041065932,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,322.5,0.012314561,0.0006157280411571265,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,337.5,0.012346583,0.0006173291709274054,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.5,0.497,-0.40977,352.5,0.012363676,0.0006181837990880013,-2.4742021534375533,-0.31,-0.23564895660534424,0.010572722048343974
8.851,4.53,0.501,-0.47956,7.5,0.009650319,0.00048251594416797165,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,22.5,0.009617219,0.0004808609373867512,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,37.5,0.009557643,0.00047788214869797234,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,52.5,0.009481846,0.00047409231774508953,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,67.5,0.0094000865,0.00047000432386994366,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,82.5,0.0093204,0.00046601998619735243,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,97.5,0.009248087,0.0004624043591320515,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,112.5,0.009186176,0.00045930878259241585,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,127.5,0.009136149,0.00045680743642151356,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,142.5,0.009098582,0.00045492909848690035,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,157.5,0.009073593,0.00045367963612079625,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,172.5,0.009061129,0.0004530564416199923,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,187.5,0.009061129,0.0004530564416199923,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,202.5,0.009073593,0.00045367963612079625,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,217.5,0.009098582,0.00045492909848690035,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,232.5,0.009136149,0.00045680743642151356,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,247.5,0.009186176,0.00045930878259241585,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,262.5,0.009248087,0.0004624043591320515,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,277.5,0.0093204,0.00046601998619735243,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,292.5,0.0094000865,0.00047000432386994366,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,307.5,0.009481846,0.00047409231774508953,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,322.5,0.009557643,0.00047788214869797234,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,337.5,0.009617219,0.0004808609373867512,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.53,0.501,-0.47956,352.5,0.009650319,0.00048251594416797165,-2.20768831994676,-0.31,-0.18181537304899165,0.008049191644425913
8.851,4.56,0.504,-0.54751,7.5,0.006786919,0.0003393459599465132,-1.951729462873299,-0.31,-0.12715773399711916,0.005341357522294338
8.851,4.56,0.504,-0.54751,22.5,0.006738825,0.0003369412384927273,-1.951729462873299,-0.31,-0.12715773399711916,0.005341357522294338
8.851,4.56,0.504,-0.54751,37.5,0.0066556884,0.0003327844198793173,-1.951729462873299,-0.31,-0.12715773399711916,0.005341357522294338
