phi_x,Real F,Mean F Prediction,Std Dev Prediction
8.12,0.285,0.2880069,0.017395133
22.33,0.1667,0.18445739,0.009924456
36.75,0.1034,0.104279414,0.0046159714
51.83,0.0772,0.05929697,0.0025894616
66.91,0.0498,0.03619518,0.002388375
82.0,0.0254,0.023823379,0.0024917026
97.08,0.0271,0.016879834,0.0025454687
112.15,0.0,0.012821113,0.0025508606
127.23,0.0,0.010383531,0.002536335
142.3,0.0,0.008920829,0.0025185084
157.39,0.0,0.008087476,0.0025046174
172.47,0.0,0.0077089653,0.0024973138
187.53,0.0,0.007708962,0.0024973138
202.61,0.0,0.008087476,0.0025046174
217.7,0.0,0.008920827,0.0025185084
232.77,0.0,0.010383531,0.002536335
247.85,0.0,0.012821108,0.0025508604
262.92,0.0287,0.016879834,0.0025454687
278.0,0.0415,0.023823379,0.0024917026
293.09,0.0503,0.03619518,0.002388375
308.17,0.075,0.059297003,0.0025894623
323.25,0.1142,0.104279324,0.004615965
337.67,0.1783,0.18445764,0.009924467
351.88,0.2929,0.2880069,0.017395133
