phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.47,0.1705,0.15179318,0.023295771
22.42,0.1755,0.13980599,0.021441355
37.37,0.149,0.118779115,0.01825303
52.34,0.1076,0.09308651,0.014518727
67.32,0.0,0.06684743,0.011022677
82.32,0.0,0.042860553,0.008383657
97.32,0.0,0.022580942,0.0069692093
112.34,0.0,0.006388556,0.0066769654
127.36,0.0,-0.0058546425,0.0069915787
142.4,0.0,-0.014549392,0.0074474835
157.43,0.0,-0.020081103,0.007814167
172.48,0.0,-0.02276872,0.008009366
187.52,0.0,-0.02276872,0.008009366
202.57,0.0,-0.020081105,0.007814168
217.6,0.0,-0.0145494,0.0074474844
232.64,0.0,-0.0058546583,0.00699158
247.66,0.0,0.0063885497,0.006676966
262.68,0.0,0.022580916,0.0069692074
277.68,0.0,0.042860523,0.008383655
292.68,0.0,0.066847414,0.011022676
307.66,0.1216,0.0930865,0.014518725
322.63,0.1885,0.118779115,0.018253028
337.58,0.1155,0.13980591,0.021441348
352.53,0.1365,0.15179318,0.023295771
