phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0139939,0.014464045,0.0009956389
22.5,0.0138877,0.01410166,0.0009251026
37.5,0.014086,0.013440726,0.0008317602
52.5,0.0128288,0.0125853075,0.00079499814
67.5,0.0120283,0.011647336,0.0008666153
82.5,0.0104684,0.010721703,0.0010201369
97.5,0.0108367,0.009875601,0.001199161
112.5,0.00928439,0.009149391,0.0013660125
127.5,0.00809211,0.008563123,0.0015035898
142.5,0.00809422,0.008124069,0.0016063118
157.5,0.00712712,0.007832914,0.0016737223
172.5,0.00685397,0.0076880343,0.0017069584
187.5,0.00831372,0.0076880343,0.0017069584
202.5,0.00784633,0.007832914,0.0016737223
217.5,0.00862784,0.008124069,0.001606312
232.5,0.00947389,0.008563123,0.0015035898
247.5,0.00928042,0.009149391,0.0013660128
262.5,0.0095742,0.009875602,0.0011991614
277.5,0.00989493,0.010721698,0.0010201372
292.5,0.0129607,0.011647336,0.0008666153
307.5,0.0125225,0.0125853075,0.00079499814
322.5,0.0140514,0.013440726,0.0008317602
337.5,0.0143287,0.01410166,0.0009251025
352.5,0.0148417,0.01446404,0.0009956389
