phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00166635,-0.0074286154,0.03294276
22.5,0.00127723,-0.0069595478,0.031226052
37.5,0.000107464,-0.006234596,0.028592844
52.5,0.00104547,-0.0054943184,0.025934048
67.5,0.000862079,-0.0048766006,0.023742374
82.5,0.000780905,-0.004417634,0.022129001
97.5,0.000647319,-0.004100439,0.021016816
112.5,0.000662985,-0.0038919488,0.020280927
127.5,0.000588781,-0.003760463,0.019809326
142.5,0.000515869,-0.0036812574,0.019518558
157.5,0.000510652,-0.0036371623,0.019352516
172.5,0.000504787,-0.0036176094,0.019277385
187.5,0.000536744,-0.0036176092,0.019277385
202.5,0.000595294,-0.0036371623,0.019352516
217.5,0.000587459,-0.0036812574,0.019518556
232.5,0.000528685,-0.003760463,0.019809324
247.5,0.000618556,-0.0038919488,0.020280927
262.5,0.000697539,-0.004100438,0.021016816
277.5,0.000800225,-0.0044176336,0.022129
292.5,0.000817905,-0.0048766006,0.023742374
307.5,0.00103429,-0.0054943184,0.025934048
322.5,0.00115078,-0.006234593,0.028592838
337.5,0.00112363,-0.006959547,0.031226054
352.5,0.000593435,-0.0074286154,0.03294276
