phi_x,Real F,Mean F Prediction,Std Dev Prediction
22.5,0.0253196,0.03230021,0.13650429
37.5,0.016179,0.021864988,0.070984505
52.5,0.00923319,0.015033826,0.03019863
67.5,0.00923055,0.011077778,0.008845701
82.5,0.00645562,0.008843567,0.0037735961
97.5,0.00619027,0.007578261,0.00778291
112.5,0.00547586,0.0068562827,0.009600033
127.5,0.00491665,0.0064433357,0.010123856
142.5,0.00624984,0.0062101,0.010096854
157.5,0.00416892,0.006085255,0.009918602
172.5,0.005315,0.0060310243,0.009788501
187.5,0.00491927,0.006031024,0.009788502
202.5,0.00392467,0.006085256,0.009918593
217.5,0.00530637,0.006210101,0.010096851
232.5,0.00499076,0.006443335,0.01012386
247.5,0.00562173,0.0068562822,0.009600028
262.5,0.00727788,0.007578261,0.0077829147
277.5,0.00790007,0.008843566,0.0037736087
292.5,0.00861678,0.011077778,0.008845701
307.5,0.0116218,0.015033826,0.03019863
322.5,0.0223687,0.021864975,0.07098444
337.5,0.000400535,0.03230019,0.13650411
