phi_x,Real F,Mean F Prediction,Std Dev Prediction
22.5,0.0249794,0.025055736,0.07423286
37.5,0.0321085,0.021542892,0.05302742
52.5,0.0251191,0.018135201,0.03353011
67.5,0.017447,0.015355627,0.019038547
82.5,0.0129429,0.013255949,0.009971183
97.5,0.00957351,0.011722197,0.006433233
112.5,0.0135512,0.010621692,0.007037191
127.5,0.00873035,0.009847352,0.00840539
142.5,0.00895656,0.0093229655,0.009400644
157.5,0.0074769,0.0089982,0.009977444
172.5,0.00799728,0.008842869,0.010234198
187.5,0.00981785,0.008842869,0.010234198
202.5,0.00460087,0.0089982,0.009977445
217.5,0.0104659,0.0093229655,0.009400647
232.5,0.00781505,0.009847352,0.008405392
247.5,0.0115701,0.010621694,0.0070371935
262.5,0.0120228,0.011722198,0.0064332318
277.5,0.0136791,0.013255951,0.009971171
292.5,0.0175803,0.015355627,0.019038547
307.5,0.017823,0.018135201,0.03353011
322.5,0.0105337,0.021542894,0.05302741
337.5,0.03108,0.02505574,0.07423285
352.5,0.0540693,0.027454471,0.089127295
