phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00179826,0.0015277086,0.002939941
22.5,0.00202011,0.0014546575,0.0026767363
37.5,0.00145089,0.0013281243,0.0022483547
52.5,0.00138129,0.0011762343,0.0018033813
67.5,0.00129833,0.0010236325,0.0014832014
82.5,0.00126236,0.00088593725,0.0013614508
97.5,0.000876286,0.0007702582,0.0013998568
112.5,0.00100173,0.0006781214,0.0015065122
127.5,0.0010037,0.00060825894,0.0016176419
142.5,0.00102599,0.00055846066,0.0017066065
157.5,0.000810909,0.0005265899,0.0017660041
172.5,0.000801508,0.00051106606,0.0017953228
187.5,0.000943214,0.00051106606,0.0017953228
202.5,0.000957203,0.0005265896,0.0017660037
217.5,0.000998042,0.00055846036,0.0017066064
232.5,0.000970975,0.000608259,0.001617642
247.5,0.000980467,0.0006781214,0.0015065125
262.5,0.0011248,0.0007702582,0.0013998569
277.5,0.00131613,0.00088593725,0.0013614506
292.5,0.00128363,0.0010236325,0.0014832014
307.5,0.00136234,0.0011762343,0.0018033813
322.5,0.00150267,0.0013281241,0.0022483543
337.5,0.00167169,0.0014546575,0.0026767359
352.5,0.00160826,0.0015277086,0.0029399404
