phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0207537,0.019659396,0.007395181
22.5,0.0178865,0.017902598,0.006150966
37.5,0.0162455,0.01529214,0.0043948703
52.5,0.011026,0.012721041,0.0028573999
67.5,0.0110529,0.010601606,0.0019045116
82.5,0.00779745,0.008993283,0.0015729257
97.5,0.00810165,0.007819024,0.0015975513
112.5,0.00803666,0.006979678,0.0017055561
127.5,0.00642516,0.0063923053,0.0017965677
142.5,0.00568921,0.005996777,0.0018555901
157.5,0.00621092,0.0057529896,0.0018886564
172.5,0.00577222,0.0056367554,0.0019031418
187.5,0.00561433,0.0056367554,0.001903142
202.5,0.00628812,0.0057529896,0.0018886564
217.5,0.00592886,0.0059967767,0.0018555901
232.5,0.00581763,0.0063923053,0.0017965679
247.5,0.00763333,0.006979679,0.0017055564
262.5,0.00763454,0.007819024,0.0015975515
277.5,0.00917803,0.008993281,0.0015729254
292.5,0.0117996,0.010601606,0.0019045116
307.5,0.0135157,0.012721041,0.0028573999
322.5,0.0132964,0.015292141,0.004394869
337.5,0.0206807,0.017902594,0.006150965
352.5,0.0225607,0.019659396,0.00739518
