phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0240167,0.023265483,0.002130915
22.5,0.0201677,0.021556709,0.0018707493
37.5,0.0209263,0.018858293,0.0015349439
52.5,0.0158605,0.015996272,0.0013288666
67.5,0.0125845,0.013469418,0.0013092022
82.5,0.0116262,0.0114430655,0.0013895581
97.5,0.0100492,0.009901533,0.0014853777
112.5,0.00812436,0.008767028,0.0015631032
127.5,0.00760457,0.007957016,0.0016174371
142.5,0.00779291,0.007404249,0.0016521289
157.5,0.0070376,0.0070606815,0.0016721447
172.5,0.00810881,0.0068961205,0.0016812051
187.5,0.00697842,0.006896121,0.0016812054
202.5,0.0070045,0.0070606815,0.0016721447
217.5,0.00723462,0.007404249,0.001652129
232.5,0.00820585,0.007957016,0.0016174372
247.5,0.00946787,0.008767028,0.0015631033
262.5,0.00977496,0.009901529,0.0014853777
277.5,0.0126065,0.011443058,0.0013895582
292.5,0.0140666,0.013469418,0.0013092022
307.5,0.0163395,0.015996272,0.0013288666
322.5,0.0179743,0.018858293,0.0015349434
337.5,0.0209623,0.021556709,0.0018707486
352.5,0.0218275,0.023265483,0.0021309145
