phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.016718,0.2845865,0.41180572
22.5,0.0142766,0.22751102,0.32404485
37.5,0.0251981,0.15448272,0.2121503
52.5,0.0136912,0.09476648,0.121530674
67.5,0.0170211,0.054135703,0.0617492
82.5,0.0141509,0.02870189,0.029446224
97.5,0.00951849,0.013459419,0.02260498
112.5,0.00902236,0.004594422,0.027709924
127.5,0.00848591,-0.0004145669,0.032410752
142.5,0.00691599,-0.0031412817,0.035189915
157.5,0.00728583,-0.0045290207,0.036598474
172.5,0.00652466,-0.0051050726,0.037167955
187.5,0.00698821,-0.005105079,0.03716796
202.5,0.00718522,-0.0045290017,0.036598444
217.5,0.00869391,-0.003141264,0.035189886
232.5,0.00814761,-0.00041457248,0.03241076
247.5,0.00638111,0.0045944224,0.027709922
262.5,0.00951741,0.013459395,0.022604987
277.5,0.0112651,0.028701847,0.02944618
292.5,0.0144258,0.054135703,0.0617492
307.5,0.020816,0.09476648,0.121530674
322.5,0.0117281,0.15448259,0.21215008
