phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0302882,0.028946742,0.0051086964
22.5,0.0290877,0.027811274,0.0044519166
37.5,0.03287,0.025897171,0.003460202
52.5,0.030153,0.023678523,0.0026227457
67.5,0.0188696,0.02152321,0.002360437
82.5,0.0191209,0.019628711,0.0026231457
97.5,0.0154973,0.01806316,0.0030461047
112.5,0.0184447,0.016825464,0.0034251797
127.5,0.0131335,0.015887536,0.0037089684
142.5,0.0104831,0.015216696,0.0039008677
157.5,0.0114645,0.014785344,0.004016826
172.5,0.0137886,0.014574449,0.0040709577
187.5,0.0116961,0.01457445,0.004070958
202.5,0.0119422,0.014785344,0.004016826
217.5,0.0145693,0.015216696,0.003900868
232.5,0.0132254,0.015887536,0.0037089684
247.5,0.0190316,0.016825464,0.0034251804
262.5,0.0144717,0.01806316,0.0030461056
277.5,0.0192263,0.019628711,0.0026231464
292.5,0.023225,0.02152321,0.002360437
307.5,0.0190527,0.023678523,0.0026227457
322.5,0.0255937,0.025897171,0.003460201
337.5,0.0195801,0.027811274,0.0044519166
352.5,0.0300737,0.028946742,0.005108696
