phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000150328,-0.004325495,0.011167696
22.5,0.000323693,-0.0040559396,0.010589391
37.5,0.000231943,-0.0037011097,0.009836047
52.5,0.000414919,-0.003405699,0.009215723
67.5,0.000279452,-0.0032058363,0.008798159
82.5,0.000326305,-0.0030845173,0.008543296
97.5,0.000284171,-0.0030156085,0.008395786
112.5,0.000326595,-0.0029784383,0.008313417
127.5,0.000290392,-0.0029593979,0.0082688825
142.5,0.000331253,-0.002950228,0.008245713
157.5,0.00027317,-0.0029461787,0.008234414
172.5,0.00032579,-0.0029447037,0.008229875
187.5,0.000318493,-0.0029447037,0.008229875
202.5,0.000307907,-0.0029461784,0.008234413
217.5,0.000354278,-0.0029502283,0.008245712
232.5,0.00033225,-0.0029593979,0.0082688825
247.5,0.000316172,-0.002978438,0.008313417
262.5,0.000326255,-0.0030156085,0.008395786
277.5,0.000372458,-0.0030845173,0.008543295
292.5,0.000358936,-0.0032058363,0.008798159
307.5,0.00036349,-0.003405699,0.009215723
322.5,0.000438718,-0.0037011087,0.009836046
337.5,0.000738451,-0.0040559396,0.010589391
