phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0141595,0.013181314,0.0018640722
22.5,0.0124826,0.012711225,0.0016638908
37.5,0.0105943,0.011896992,0.0013635523
52.5,0.0114319,0.010918022,0.0011197745
67.5,0.00970804,0.009929988,0.0010582309
82.5,0.00909936,0.0090312185,0.0011598698
97.5,0.00729181,0.008267556,0.0013187992
112.5,0.00716573,0.0076510487,0.0014674419
127.5,0.00640657,0.007176922,0.0015835913
142.5,0.0055983,0.006834481,0.0016651041
157.5,0.00614739,0.0066129714,0.0017158466
172.5,0.0054747,0.0065043285,0.0017400067
187.5,0.00571712,0.0065043285,0.0017400068
202.5,0.00633196,0.0066129714,0.0017158467
217.5,0.00657132,0.006834482,0.0016651042
232.5,0.0070782,0.007176922,0.0015835913
247.5,0.00694042,0.0076510506,0.0014674424
262.5,0.00770777,0.008267556,0.0013187994
277.5,0.00791849,0.009031219,0.0011598702
292.5,0.00955961,0.009929988,0.0010582309
307.5,0.0105591,0.010918022,0.0011197745
322.5,0.0117757,0.011896986,0.0013635518
337.5,0.0138349,0.012711225,0.0016638902
352.5,0.0119584,0.013181314,0.001864072
