phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0021059,0.0018569838,0.001006216
22.5,0.00201269,0.001825901,0.0009826989
37.5,0.00191646,0.0017688833,0.0009508548
52.5,0.00195053,0.0016944171,0.0009322068
67.5,0.00181192,0.0016118316,0.0009414677
82.5,0.00184657,0.0015292896,0.0009787555
97.5,0.00159823,0.0014528428,0.0010332753
112.5,0.00154123,0.001386394,0.0010921385
127.5,0.00130434,0.0013321332,0.001145709
142.5,0.00139687,0.0012911094,0.0011884233
157.5,0.00148587,0.0012637089,0.0012176571
172.5,0.00140711,0.001250014,0.0012324136
187.5,0.00141563,0.001250014,0.0012324136
202.5,0.00124473,0.0012637089,0.0012176571
217.5,0.00143064,0.0012911091,0.0011884233
232.5,0.00139716,0.0013321332,0.001145709
247.5,0.00149594,0.0013863927,0.0010921384
262.5,0.00167215,0.0014528431,0.0010332754
277.5,0.00166123,0.0015292893,0.0009787555
292.5,0.0015182,0.0016118316,0.0009414677
307.5,0.0017512,0.0016944171,0.0009322068
322.5,0.00215505,0.0017688833,0.0009508548
337.5,0.00184813,0.0018259011,0.0009826989
352.5,0.00225918,0.0018569838,0.001006216
