phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000282083,-0.0032386174,0.013554654
22.5,0.000294914,-0.0031856662,0.013217617
37.5,0.000246705,-0.003103817,0.012696188
52.5,0.000223672,-0.0030201888,0.012161925
67.5,0.000205949,-0.0029503147,0.011712756
82.5,0.000173704,-0.0028982852,0.011374643
97.5,0.000179098,-0.002862213,0.011136383
112.5,0.00015734,-0.0028384011,0.010975638
127.5,0.000149802,-0.0028233025,0.010870971
142.5,0.000124681,-0.0028141502,0.010805647
157.5,0.000146193,-0.0028090228,0.010768021
172.5,0.000127484,-0.0028067376,0.010750907
187.5,0.000160713,-0.0028067373,0.010750907
202.5,0.000135649,-0.0028090228,0.010768021
217.5,0.000144542,-0.00281415,0.010805647
232.5,0.000146265,-0.0028233025,0.010870971
247.5,0.000137637,-0.0028384014,0.010975638
262.5,0.000167357,-0.002862213,0.011136382
277.5,0.000149813,-0.0028982852,0.011374642
292.5,0.000193985,-0.0029503147,0.011712756
307.5,0.00018805,-0.0030201888,0.012161925
322.5,0.000207087,-0.0031038176,0.012696188
337.5,0.000148169,-0.0031856657,0.013217617
352.5,0.000212597,-0.0032386174,0.013554654
