phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00409115,0.0045634904,0.001594474
22.5,0.00427847,0.004444053,0.001539471
37.5,0.00441816,0.0042255674,0.0014716429
52.5,0.0037431,0.0039416505,0.0014527062
67.5,0.00305961,0.003629086,0.0015214776
82.5,0.00379699,0.0033196823,0.0016670796
97.5,0.00320952,0.0030364015,0.0018492284
112.5,0.00304832,0.0027932436,0.002030392
127.5,0.00296152,0.0025971746,0.0021872984
142.5,0.00311127,0.0024506208,0.0023086504
157.5,0.00257501,0.0023536272,0.002390203
172.5,0.00291552,0.0023054336,0.002430971
187.5,0.00279796,0.0023054336,0.002430971
202.5,0.00259324,0.0023536275,0.0023902033
217.5,0.00279715,0.0024506208,0.0023086506
232.5,0.00315772,0.0025971746,0.0021872984
247.5,0.00291086,0.002793242,0.0020303922
262.5,0.00300637,0.0030364012,0.0018492287
277.5,0.00330334,0.003319682,0.00166708
292.5,0.00365574,0.003629086,0.0015214776
307.5,0.00400853,0.0039416505,0.0014527062
322.5,0.00410149,0.004225564,0.0014716426
337.5,0.00465615,0.0044440515,0.0015394707
352.5,0.00392861,0.0045634904,0.001594474
