phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000966709,0.031769346,0.10233284
22.5,0.00454822,0.028086932,0.09057934
37.5,0.001588,0.02262833,0.07320484
52.5,0.0020446,0.017335847,0.05645123
67.5,0.00183417,0.013131699,0.043267436
82.5,0.00154357,0.01013148,0.03399536
97.5,0.00151146,0.008118636,0.027899444
112.5,0.00140718,0.006820894,0.024065487
127.5,0.001283,0.006010606,0.021734837
142.5,0.0010893,0.005523669,0.020369733
157.5,0.00100123,0.0052518854,0.0196241
172.5,0.00111357,0.005130895,0.019297019
187.5,0.00113031,0.005130895,0.019297019
202.5,0.00107328,0.0052518873,0.019624105
217.5,0.00117656,0.0055236686,0.02036973
232.5,0.00109748,0.0060106074,0.021734845
247.5,0.00135292,0.0068208924,0.024065478
262.5,0.00134169,0.008118635,0.027899437
277.5,0.00140074,0.010131476,0.03399535
292.5,0.00210765,0.013131699,0.043267436
307.5,0.00233498,0.017335847,0.05645123
322.5,0.00261215,0.022628319,0.07320481
337.5,0.00201425,0.028086916,0.090579286
