phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.0416859,0.041460007,0.00093477697
22.5,0.0376485,0.039931666,0.0008338717
37.5,0.039466,0.037240036,0.0006716876
52.5,0.0326976,0.033929687,0.0005167688
67.5,0.0310941,0.030508336,0.00044755638
82.5,0.0276023,0.027329262,0.0004875736
97.5,0.0253034,0.02458186,0.0005790353
112.5,0.0209409,0.022336306,0.0006715864
127.5,0.0218175,0.02059501,0.00074671727
142.5,0.0194753,0.01933086,0.00080086285
157.5,0.0186006,0.018510755,0.00083522993
172.5,0.0168487,0.018107943,0.0008517941
187.5,0.018672,0.018107943,0.0008517941
202.5,0.0194371,0.018510755,0.00083522993
217.5,0.0204071,0.01933086,0.0008008629
232.5,0.0191682,0.020595,0.00074671727
247.5,0.0228967,0.022336306,0.0006715866
262.5,0.0245539,0.024581851,0.00057903514
277.5,0.025964,0.027329262,0.0004875738
292.5,0.0287232,0.030508336,0.00044755638
307.5,0.0315219,0.033929687,0.0005167688
322.5,0.0372527,0.037240036,0.00067168736
337.5,0.0433512,0.039931666,0.0008338717
352.5,0.0417242,0.041460007,0.00093477697
