phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000950556,0.0012129245,0.0009588331
22.5,0.00074681,0.0011795404,0.00094490097
37.5,0.000781696,0.0011197175,0.00092429196
52.5,0.000833252,0.0010444382,0.00090668804
67.5,0.000811617,0.0009648869,0.0008985257
82.5,0.000715353,0.0008897371,0.0009006794
97.5,0.00065284,0.0008242628,0.0009100745
112.5,0.00065356,0.0007707798,0.00092258956
127.5,0.000743584,0.0007296186,0.0009349275
142.5,0.000720932,0.000700078,0.0009450966
157.5,0.000645505,0.0006811386,0.00095214223
172.5,0.0006794,0.00067191705,0.0009557106
187.5,0.000608717,0.00067191705,0.0009557106
202.5,0.000734211,0.0006811386,0.00095214223
217.5,0.00061098,0.0007000779,0.0009450966
232.5,0.00061462,0.0007296186,0.0009349275
247.5,0.000672814,0.00077077973,0.00092258956
262.5,0.00074095,0.00082426274,0.0009100745
277.5,0.000784326,0.000889737,0.0009006794
292.5,0.000701742,0.0009648869,0.0008985257
307.5,0.000681133,0.0010444382,0.00090668804
322.5,0.00077011,0.0011197175,0.00092429196
337.5,0.000828473,0.0011795404,0.00094490097
352.5,0.000896886,0.0012129245,0.0009588331
