phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000805331,0.00072744815,0.0012085412
22.5,0.000676446,0.0007256771,0.0012106845
37.5,0.000693579,0.00072217954,0.001222081
52.5,0.000716522,0.0007171669,0.001246231
67.5,0.000626703,0.00071107835,0.0012786195
82.5,0.000593096,0.0007044939,0.0013118107
97.5,0.000614677,0.00069799466,0.0013405472
112.5,0.000563368,0.0006920604,0.0013628037
127.5,0.000535948,0.0006870349,0.0013786955
142.5,0.000484676,0.00068313576,0.0013892319
157.5,0.000502203,0.0006804869,0.0013955339
172.5,0.000418604,0.0006791502,0.0013984598
187.5,0.000388609,0.0006791502,0.0013984598
202.5,0.000471965,0.0006804869,0.0013955339
217.5,0.00050147,0.00068313576,0.0013892319
232.5,0.000461956,0.0006870348,0.0013786955
247.5,0.000457371,0.00069206045,0.0013628039
262.5,0.000523804,0.00069799466,0.0013405473
277.5,0.00054756,0.0007044939,0.0013118107
292.5,0.000594216,0.00071107835,0.0012786195
307.5,0.000671255,0.0007171669,0.001246231
322.5,0.000699556,0.00072217954,0.001222081
337.5,0.000702196,0.0007256771,0.0012106845
352.5,0.000780406,0.00072744803,0.0012085412
