phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.00349566,0.0034900242,0.003234538
22.5,0.00261527,0.003344173,0.0030004235
37.5,0.00324418,0.003090092,0.0026170937
52.5,0.0023693,0.002783166,0.0022111419
67.5,0.00274265,0.002473626,0.0018949895
82.5,0.00240009,0.0021944954,0.0017225802
97.5,0.00244875,0.001961283,0.0016762658
112.5,0.00222441,0.0017773067,0.0017010975
127.5,0.00234351,0.0016394788,0.0017494701
142.5,0.00236463,0.0015424504,0.0017953475
157.5,0.00174543,0.001481017,0.0018281919
172.5,0.00202438,0.001451311,0.001844887
187.5,0.00232702,0.0014513109,0.001844887
202.5,0.00198789,0.001481017,0.0018281919
217.5,0.00226352,0.0015424502,0.0017953474
232.5,0.00209426,0.0016394787,0.0017494701
247.5,0.00183783,0.0017773064,0.0017010975
262.5,0.00229425,0.0019612818,0.0016762657
277.5,0.00266305,0.0021944945,0.0017225802
292.5,0.0024341,0.002473626,0.0018949895
307.5,0.00272705,0.002783166,0.0022111419
322.5,0.00296884,0.0030900915,0.0026170928
337.5,0.00311042,0.0033441735,0.003000423
352.5,0.00270383,0.0034900242,0.0032345378
