phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000362104,0.0012280889,0.0026442786
22.5,0.000330618,0.001245553,0.002597631
37.5,0.000288224,0.0012736588,0.0025228488
52.5,0.000245188,0.001303864,0.002442617
67.5,0.000243653,0.0013303168,0.0023719233
82.5,0.000207672,0.0013507131,0.0023163448
97.5,0.000172881,0.0013651184,0.0022756106
112.5,0.000194941,0.0013746297,0.0022471335
127.5,0.000195605,0.0013805521,0.002227986
142.5,0.000158725,0.0013840204,0.002215695
157.5,0.00016295,0.0013858813,0.002208454
172.5,0.000139264,0.0013866796,0.0022051118
187.5,0.000157564,0.0013866795,0.0022051118
202.5,0.00017933,0.0013858813,0.002208454
217.5,0.00017695,0.0013840204,0.002215695
232.5,0.000178801,0.0013805518,0.002227986
247.5,0.000181059,0.0013746297,0.0022471335
262.5,0.000168925,0.0013651184,0.0022756106
277.5,0.000219611,0.0013507133,0.0023163445
292.5,0.000228819,0.0013303168,0.0023719233
307.5,0.00027981,0.001303864,0.002442617
322.5,0.000268895,0.0012736589,0.0025228485
337.5,0.000370424,0.001245553,0.002597631
352.5,0.000380119,0.0012280889,0.0026442786
