phi_x,Real F,Mean F Prediction,Std Dev Prediction
7.5,0.000376952,0.000509751,0.00093839254
22.5,0.000384426,0.00050155655,0.0009392352
37.5,0.000360042,0.0004873,0.0009429253
52.5,0.000364612,0.000470057,0.000950843
67.5,0.000305911,0.00045254905,0.00096220046
82.5,0.000295417,0.00043654165,0.0009748837
97.5,0.00023154,0.0004228904,0.0009868975
112.5,0.000199584,0.00041184566,0.0009970486
127.5,0.000221236,0.00040334338,0.0010049044
142.5,0.000256658,0.00039720174,0.0010104944
157.5,0.000217974,0.0003932301,0.0010140324
172.5,0.00022541,0.0003912828,0.0010157371
187.5,0.000204872,0.00039128284,0.0010157371
202.5,0.000218031,0.0003932301,0.0010140324
217.5,0.000236291,0.00039720177,0.0010104944
232.5,0.000235989,0.00040334338,0.0010049044
247.5,0.000263836,0.00041184566,0.0009970486
262.5,0.000273219,0.0004228904,0.0009868975
277.5,0.000290015,0.00043654157,0.0009748837
292.5,0.000302186,0.00045254905,0.00096220046
307.5,0.000287777,0.000470057,0.000950843
322.5,0.000320876,0.0004873,0.0009429253
337.5,0.000294328,0.00050155655,0.0009392352
352.5,0.000303251,0.000509751,0.00093839254
