,k,QQ,x_b,t,phi_x,F,ReH,ReE,ReHt,dvcs
77,2.5,1.0,0.24,-0.6,180.0,0.0914386659860611,-0.5073204636573792,-0.26023781299591064,-0.2565264105796814,0.046565745025873184
78,2.5,1.0,0.24,-0.52,0.0,0.7744016051292419,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
79,2.5,1.0,0.24,-0.52,15.0,0.712206244468689,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
80,2.5,1.0,0.24,-0.52,30.0,0.5731968283653259,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
81,2.5,1.0,0.24,-0.52,45.0,0.43237632513046265,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
82,2.5,1.0,0.24,-0.52,60.0,0.32351192831993103,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
83,2.5,1.0,0.24,-0.52,75.0,0.2480214536190033,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
84,2.5,1.0,0.24,-0.52,90.0,0.19767580926418304,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
85,2.5,1.0,0.24,-0.52,105.0,0.1644437462091446,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
86,2.5,1.0,0.24,-0.52,120.0,0.1425781100988388,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
87,2.5,1.0,0.24,-0.52,135.0,0.1283620446920395,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
88,2.5,1.0,0.24,-0.52,150.0,0.11950287222862244,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
89,2.5,1.0,0.24,-0.52,165.0,0.11465305089950562,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
90,2.5,1.0,0.24,-0.52,180.0,0.11310909688472748,-0.49350661039352417,-0.253756046295166,-0.2495846450328827,0.04544975236058235
91,2.5,1.0,0.24,-0.4399999999999999,0.0,1.4386658668518066,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
92,2.5,1.0,0.24,-0.4399999999999999,15.0,1.2951661348342896,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
93,2.5,1.0,0.24,-0.4399999999999999,30.0,0.9941034913063049,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
94,2.5,1.0,0.24,-0.4399999999999999,45.0,0.7137983441352844,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
95,2.5,1.0,0.24,-0.4399999999999999,60.0,0.5119443535804749,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
96,2.5,1.0,0.24,-0.4399999999999999,75.0,0.37865692377090454,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
97,2.5,1.0,0.24,-0.4399999999999999,90.0,0.2924801707267761,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
98,2.5,1.0,0.24,-0.4399999999999999,105.0,0.23666949570178986,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
99,2.5,1.0,0.24,-0.4399999999999999,120.0,0.20037059485912323,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
100,2.5,1.0,0.24,-0.4399999999999999,135.0,0.1769362837076187,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
101,2.5,1.0,0.24,-0.4399999999999999,150.0,0.16239424049854279,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
102,2.5,1.0,0.24,-0.4399999999999999,165.0,0.15445248782634735,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
103,2.5,1.0,0.24,-0.4399999999999999,180.0,0.15192700922489166,-0.4796573221683502,-0.24725781381130219,-0.24262595176696777,0.04433252289891243
104,2.5,1.0,0.24,-0.36,0.0,3.178664207458496,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
105,2.5,1.0,0.24,-0.36,15.0,2.7530980110168457,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
106,2.5,1.0,0.24,-0.36,30.0,1.9561470746994019,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
107,2.5,1.0,0.24,-0.36,45.0,1.3110324144363403,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
108,2.5,1.0,0.24,-0.36,60.0,0.8937752842903137,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
109,2.5,1.0,0.24,-0.36,75.0,0.6365944743156433,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
110,2.5,1.0,0.24,-0.36,90.0,0.47706684470176697,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
111,2.5,1.0,0.24,-0.36,105.0,0.3762463331222534,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
112,2.5,1.0,0.24,-0.36,120.0,0.31160566210746765,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
113,2.5,1.0,0.24,-0.36,135.0,0.2702212929725647,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
114,2.5,1.0,0.24,-0.36,150.0,0.2446635216474533,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
115,2.5,1.0,0.24,-0.36,165.0,0.23074235022068024,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
116,2.5,1.0,0.24,-0.36,180.0,0.22632059454917908,-0.4657742381095886,-0.24074400961399078,-0.23565122485160828,0.04321424290537834
117,2.5,1.0,0.24,-0.28,0.0,9.54727554321289,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
118,2.5,1.0,0.24,-0.28,15.0,7.536911487579346,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
119,2.5,1.0,0.24,-0.28,30.0,4.594736576080322,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
120,2.5,1.0,0.24,-0.28,45.0,2.7614262104034424,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
121,2.5,1.0,0.24,-0.28,60.0,1.761971116065979,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
122,2.5,1.0,0.24,-0.28,75.0,1.203502893447876,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
123,2.5,1.0,0.24,-0.28,90.0,0.8756675124168396,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
124,2.5,1.0,0.24,-0.28,105.0,0.6748084425926208,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
125,2.5,1.0,0.24,-0.28,120.0,0.548261821269989,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
126,2.5,1.0,0.24,-0.28,135.0,0.4680352807044983,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
127,2.5,1.0,0.24,-0.28,150.0,0.418756365776062,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
128,2.5,1.0,0.24,-0.28,165.0,0.3919900059700012,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
129,2.5,1.0,0.24,-0.28,180.0,0.38349825143814087,-0.45185911655426025,-0.23421548306941986,-0.22866126894950867,0.04209500178694725
130,2.5,1.0,0.2688888888888889,-1.0,0.0,0.16781799495220184,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
131,2.5,1.0,0.2688888888888889,-1.0,15.0,0.15301916003227234,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
132,2.5,1.0,0.2688888888888889,-1.0,30.0,0.12275677919387817,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
133,2.5,1.0,0.2688888888888889,-1.0,45.0,0.09624887257814407,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
134,2.5,1.0,0.2688888888888889,-1.0,60.0,0.07877807319164276,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
135,2.5,1.0,0.2688888888888889,-1.0,75.0,0.06828804314136505,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
136,2.5,1.0,0.2688888888888889,-1.0,90.0,0.062059931457042694,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
137,2.5,1.0,0.2688888888888889,-1.0,105.0,0.05829356983304024,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
138,2.5,1.0,0.2688888888888889,-1.0,120.0,0.05596635863184929,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
139,2.5,1.0,0.2688888888888889,-1.0,135.0,0.05451741814613342,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
140,2.5,1.0,0.2688888888888889,-1.0,150.0,0.0536397323012352,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
141,2.5,1.0,0.2688888888888889,-1.0,165.0,0.05316736176609993,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
142,2.5,1.0,0.2688888888888889,-1.0,180.0,0.053018175065517426,-0.5790844559669495,-0.29331567883491516,-0.29045188426971436,0.04656178876757622
143,2.5,1.0,0.2688888888888889,-0.92,0.0,0.21043212711811066,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
144,2.5,1.0,0.2688888888888889,-0.92,15.0,0.18971101939678192,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
145,2.5,1.0,0.2688888888888889,-0.92,30.0,0.14770494401454926,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
146,2.5,1.0,0.2688888888888889,-0.92,45.0,0.11135393381118774,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
147,2.5,1.0,0.2688888888888889,-0.92,60.0,0.08767475932836533,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
148,2.5,1.0,0.2688888888888889,-0.92,75.0,0.07360576093196869,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
149,2.5,1.0,0.2688888888888889,-0.92,90.0,0.06533145904541016,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
150,2.5,1.0,0.2688888888888889,-0.92,105.0,0.060369644314050674,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
151,2.5,1.0,0.2688888888888889,-0.92,120.0,0.0573258250951767,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
152,2.5,1.0,0.2688888888888889,-0.92,135.0,0.055441781878471375,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
153,2.5,1.0,0.2688888888888889,-0.92,150.0,0.054305531084537506,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
154,2.5,1.0,0.2688888888888889,-0.92,165.0,0.05369576811790466,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
155,2.5,1.0,0.2688888888888889,-0.92,180.0,0.05350346863269806,-0.5654791593551636,-0.2869313955307007,-0.2836081087589264,0.045449335128068924
156,2.5,1.0,0.2688888888888889,-0.84,0.0,0.27819690108299255,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
157,2.5,1.0,0.2688888888888889,-0.84,15.0,0.24718572199344635,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
158,2.5,1.0,0.2688888888888889,-0.84,30.0,0.18570639193058014,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
159,2.5,1.0,0.2688888888888889,-0.84,45.0,0.13395392894744873,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
160,2.5,1.0,0.2688888888888889,-0.84,60.0,0.10096526890993118,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
161,2.5,1.0,0.2688888888888889,-0.84,75.0,0.08165907114744186,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
162,2.5,1.0,0.2688888888888889,-0.84,90.0,0.07042862474918365,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
163,2.5,1.0,0.2688888888888889,-0.84,105.0,0.0637514665722847,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
164,2.5,1.0,0.2688888888888889,-0.84,120.0,0.05968339741230011,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
165,2.5,1.0,0.2688888888888889,-0.84,135.0,0.057179003953933716,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
166,2.5,1.0,0.2688888888888889,-0.84,150.0,0.05567474290728569,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
167,2.5,1.0,0.2688888888888889,-0.84,165.0,0.05486965551972389,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
168,2.5,1.0,0.2688888888888889,-0.84,180.0,0.05461610108613968,-0.5518301725387573,-0.280526727437973,-0.27674341201782227,0.044335316866636276
169,2.5,1.0,0.2688888888888889,-0.76,0.0,0.3918958306312561,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
170,2.5,1.0,0.2688888888888889,-0.76,15.0,0.341539204120636,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
171,2.5,1.0,0.2688888888888889,-0.76,30.0,0.24563653767108917,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
172,2.5,1.0,0.2688888888888889,-0.76,45.0,0.1686333566904068,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
173,2.5,1.0,0.2688888888888889,-0.76,60.0,0.12118275463581085,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
174,2.5,1.0,0.2688888888888889,-0.76,75.0,0.09398171305656433,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
175,2.5,1.0,0.2688888888888889,-0.76,90.0,0.07836152613162994,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
176,2.5,1.0,0.2688888888888889,-0.76,105.0,0.06915581971406937,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
177,2.5,1.0,0.2688888888888889,-0.76,120.0,0.0635836198925972,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
178,2.5,1.0,0.2688888888888889,-0.76,135.0,0.06017015129327774,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
179,2.5,1.0,0.2688888888888889,-0.76,150.0,0.05812728404998779,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
180,2.5,1.0,0.2688888888888889,-0.76,165.0,0.05703657492995262,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
181,2.5,1.0,0.2688888888888889,-0.76,180.0,0.05669346824288368,-0.5381391644477844,-0.2741023600101471,-0.269858717918396,0.043219875544309616
182,2.5,1.0,0.2688888888888889,-0.6799999999999999,0.0,0.5968572497367859,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
183,2.5,1.0,0.2688888888888889,-0.6799999999999999,15.0,0.506110429763794,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
184,2.5,1.0,0.2688888888888889,-0.6799999999999999,30.0,0.3442746102809906,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
185,2.5,1.0,0.2688888888888889,-0.6799999999999999,45.0,0.22354429960250854,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
186,2.5,1.0,0.2688888888888889,-0.6799999999999999,60.0,0.1527080535888672,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
187,2.5,1.0,0.2688888888888889,-0.6799999999999999,75.0,0.11319835484027863,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
188,2.5,1.0,0.2688888888888889,-0.6799999999999999,90.0,0.09085242450237274,-0.5244075059890747,-0.2676590383052826,-0.2629547119140625,0.04210310056805611
