,0,1,2,3
0,-1.8165299,-0.5099722,0.37597555,0.023652682
1,-0.30036274,-3.5541227,-2.7103207,0.012563225
2,-0.39143464,-3.7815347,-1.9788896,0.011998651
3,-0.6211797,-4.222903,-0.89767486,0.013016552
4,-0.9158498,-5.452197,0.1916974,0.0124926595
5,-2.3185859,-2.4750032,2.0119047,0.01623789
6,-2.319653,-1.7067696,2.2723322,0.012431941
7,-1.982007,-2.4626367,0.9840347,0.009276423
8,-1.8134186,-1.8793172,1.7012639,0.010055028
9,-1.8083917,-3.3757684,0.5961693,0.0077269813
10,-2.0911455,-1.8602594,1.2367766,0.019368187
11,-2.3086636,-1.5730385,1.363453,0.018114278
12,-2.2532272,-1.0613732,1.2450365,0.016324675
13,-1.9513805,-1.4574225,0.8421109,0.014008913
14,-2.090396,-0.41644266,1.4342926,0.014167758
15,-1.5304826,-2.4980028,0.7079597,0.013158701
16,-1.8504664,-2.4776878,0.016441874,0.011823296
17,-2.1841984,-2.4553525,0.4053649,0.010093944
18,-1.8638402,-1.7467446,0.7294721,0.011838074
19,-1.8316283,-1.5253575,1.0082903,0.010778101
20,-2.1663592,-0.18759876,2.0174806,0.005530758
21,-1.7620573,-1.5565227,1.5618979,0.004382329
22,-2.0699232,-1.9842118,1.1680344,0.003627779
23,-2.0332088,-2.3870535,1.2202866,0.003279388
24,-2.2753575,-0.3313521,1.8491436,0.0033533964
25,-2.3424537,0.44288605,1.547746,0.0039748345
26,-2.2986414,-1.3058947,1.4117467,0.0028793607
27,-2.1419961,-2.1686132,0.7316566,0.0023975726
28,-1.8917135,-1.4649813,1.4633111,0.0025298428
29,-2.1864705,-1.0775479,0.9636839,0.0021116044
30,-1.3978472,-0.0737307,0.37963957,0.0017808545
31,-1.5740603,-1.7664766,-0.083076224,0.0013312027
32,-2.0235586,-2.2291899,0.40355304,0.0012410814
33,-1.5950338,-1.5853305,0.9158397,0.0011465084
34,-1.7842051,-1.6255478,1.3123287,0.0011375025
35,0.15708065,-0.4821295,-1.5082719,0.0026058257
36,0.2868983,0.09378126,-1.3903495,0.0032985993
37,-0.8075065,-0.08705848,-1.7614799,0.0031519942
38,-0.52410865,-0.9640561,-1.546711,0.0027357042
39,0.052859064,-1.2585168,-2.0719402,0.0022827089
40,-0.97046727,-1.436808,-0.42050478,0.0011045262
41,-0.9782944,-1.1841809,-0.17746758,0.0009538792
42,-0.7250804,-1.1354557,-0.2539232,0.00086177513
43,-0.93485117,-0.7207942,-0.17936651,0.0008626506
44,-0.97875035,0.020229926,-0.074982725,0.00077427924
45,-0.98465973,-0.08605842,-0.9397062,0.0007047709
46,-0.97654253,-0.05632056,-0.14079656,0.0005770046
47,-0.65494007,-0.7580239,-1.4119887,0.00043236092
48,-1.2550879,0.5075182,-0.813433,0.000499947
49,-0.6467284,0.6150806,-1.7449708,0.00040188804
50,-0.4137315,0.1332847,-1.8829103,0.00019709067
51,-1.0852971,-0.2652047,-0.9283421,0.00024649082
52,-0.62935394,-0.3929962,-0.7112663,0.00020494382
53,-0.3130251,-0.5950679,-1.3439261,0.00017474452
54,-0.34291223,-0.92141855,-1.5139698,0.00014710706
55,-1.5346044,-0.8011242,-1.092793,0.00040646456
56,-1.1547288,-0.699183,-0.48418346,0.00035356916
57,0.2465114,-1.2712305,-1.6614684,0.0002673939
58,-0.26022002,-0.8242292,-1.3758197,0.00026037917
59,-0.21057971,-0.77183807,-1.2433057,0.00022637844
60,-0.25471672,0.12692842,-0.95695025,9.6172094e-05
61,-1.1212287,-0.6243336,0.38949034,0.00010834634
62,-0.92493397,-0.76206195,-0.2825555,9.846315e-05
63,-1.1921743,-1.2894511,-0.038753264,9.030849e-05
64,-1.1734973,-1.716251,0.19587433,7.624924e-05
65,-1.6153175,-1.4700464,-2.2984338,0.27942282
66,-3.4956403,-2.5018911,1.8351988,0.14480698
67,-2.5999749,-0.18388103,1.4638256,0.13084078
68,-4.0424013,-2.0079973,-0.16131914,0.06649043
69,-1.6992131,1.4794022,1.5112514,0.103040434
70,-4.7120376,-2.7033231,-0.69364566,0.0014883317
71,-6.8172283,-0.94916123,-3.8460088,-0.12843622
72,0.68054706,0.89419335,0.15417689,0.18042122
73,3.8242779,3.9241705,1.6765188,0.2497238
74,-4.8739114,-4.053134,-0.12474742,0.0008112453
75,-6.8127813,-5.0655584,-2.442633,-0.028794426
76,-3.1555748,-2.6014845,-0.123347685,0.024008911
77,1.4277098,0.42828032,1.423628,0.25250688
78,-2.0425558,-1.9544086,-0.86423016,0.040680707
79,-5.5360174,-5.511041,-0.22046636,-0.030367386
80,-5.9272127,-5.2248755,-2.8379753,-0.032278955
81,-4.243053,-3.756768,-0.45222995,0.008804131
82,-5.2093053,-4.939292,-0.23576263,-0.0024989098
83,-3.4042792,-1.1542878,-2.7934582,0.023296406
84,-3.4010618,-1.075782,-2.36329,0.020607742
85,-3.08671,-1.2898376,-1.1384625,0.035372276
86,-2.405699,-2.029274,0.013944022,0.035567407
87,-8.397259,-8.134544,-2.629274,-0.038566627
88,-3.1033227,-2.684053,-0.1844044,0.022851005
89,-0.8773077,-0.20561564,-0.8295909,0.10046789
90,-4.4014277,-3.8857665,-2.037281,-0.015414799
91,-2.2917707,-1.849134,-1.6125897,0.028697763
92,1.4541922,2.7358518,0.01704679,0.08057902
93,-2.3295822,-1.9990021,-0.39665997,0.024823692
94,-1.8972636,-2.4793234,-0.18389626,0.016449407
95,-2.6177235,-2.03209,-1.8049588,0.029075664
96,-2.046733,-1.8514507,-3.4341702,0.03297892
97,-0.7009184,-0.86017025,-1.0226052,0.042575017
98,-2.463192,-2.898593,-2.7459235,0.019091265
99,-2.5431023,-2.9998312,-0.1538548,0.017810214
100,0.85455334,1.6334531,1.1923615,0.039001875
101,-0.5750604,-1.0991399,-1.019032,0.031354208
102,3.3073578,0.34091744,2.7051146,0.08441728
103,2.5002263,0.32591185,1.0875889,0.07139475
104,-3.1730447,-2.665258,-1.6272109,0.0016334709
105,-0.63765705,-0.20397991,-0.23204346,0.025247218
106,-0.503545,-0.4048543,-0.41846302,0.020346835
107,-0.9968444,-1.5108788,0.82462233,0.027820522
108,-2.0138454,-2.720719,-0.19932087,0.01759423
109,-1.8551562,-2.8244047,1.0452023,0.027131563
110,-1.8996077,-3.1311622,-0.20098713,0.019901266
111,-0.51602954,-0.94531626,0.056875054,0.024320846
112,-1.4592167,-3.1407058,-1.6161244,0.012824959
113,-2.1903417,-2.6761463,-0.30489913,0.016044557
114,-2.2612293,-2.8499565,-1.781254,-5.1860698e-05
115,-3.2281594,-3.1950994,-0.79973817,0.0047774645
116,-2.6000113,-2.248492,-0.15048322,0.011057675
117,-2.7242367,-2.6048417,-0.09327322,0.0115979565
118,-1.699648,-1.4555346,0.8575332,0.013335738
119,-1.2631011,-0.2253974,0.32752404,0.018320773
120,-1.3017759,-0.6057002,0.7813627,0.016959459
121,-1.5227103,-1.5991409,-1.1008359,0.019834315
122,-1.9234502,-2.7753906,-1.4016742,0.016023338
123,-1.2954502,-4.3854933,-3.9586167,0.00703515
124,-1.3400664,-2.0716581,1.0281798,0.015043749
125,-1.23585,-0.8113556,-0.03727121,0.023024801
126,-1.6041301,-0.18782738,-0.29304576,0.0060706157
127,-1.2068516,-0.652998,-0.115344144,0.016693179
128,-1.8387138,-1.3104503,-0.07930121,0.010594695
129,-2.4559948,-2.610094,0.063360155,0.00795243
130,0.10353717,2.2188292,1.9477222,0.014684437
131,-1.9111232,-1.142596,0.48249307,0.025656305
132,-2.1170812,-2.4289577,-0.21082515,0.0150142545
133,-1.9662434,-3.7816253,-1.3579229,0.011097521
134,-1.62971,-1.9215981,0.13207112,0.013088344
135,-2.1053958,-2.2494233,-0.12442453,0.010188659
136,-2.112778,-1.2488481,2.0214803,0.012730773
137,0.33619702,0.5418759,4.118407,0.00056641456
138,-1.8266997,-0.99128205,-1.458819,0.0018714685
139,-1.3678212,-0.09937237,0.5310049,0.008733163
140,-2.0101213,-0.92304975,-0.93392503,0.0076306546
141,-1.8075458,-1.1667842,-0.14703654,0.005302576
142,-1.9959372,-2.2743075,-0.40176615,0.003657173
143,-0.52556616,0.63867897,1.7327949,-0.00017132238
144,-1.6218537,-1.6412115,0.2519026,0.011144457
145,-1.761253,-1.6740983,-0.2762208,0.013064636
146,-2.0930943,-1.6913157,-0.41807273,0.010944852
147,-1.7120732,-1.6606728,-0.2346855,0.007481744
148,-1.7424812,-1.8694777,-0.8488953,0.014539102
149,-0.7102357,-0.2809271,-0.68200994,0.006100228
150,-1.3279667,-1.9231262,-1.5650926,0.0021115122
151,-1.3696119,-1.0567138,-0.44619873,0.0045926673
152,-1.6006408,-3.3383143,-1.9097763,0.0020545945
153,-1.2306694,-0.2833103,-0.32936198,0.007899846
154,-1.2262262,-2.308873,-1.6739585,0.0071368483
155,-1.1437806,-1.5641265,-1.2017665,0.0063767233
156,-1.6727543,-1.1701169,0.583144,0.007543018
157,-1.0023156,-2.0195055,-2.6714542,0.004190187
158,-1.1564344,-0.23344888,0.04579697,0.0029308759
159,-1.05746,-1.4367266,-1.1670656,0.0030817823
160,-1.0035554,-1.8717866,-2.2102304,0.0015575127
161,-1.1151202,-0.6257042,-1.6448303,0.007526344
162,-0.2585027,-0.72299874,-1.519531,0.0062355814
163,-0.10034015,-1.9879631,-1.3875885,0.0033955844
164,-0.46938986,-1.9906893,-1.3632324,0.0047562467
165,-0.9437354,0.877405,-0.10057626,0.003948855
166,-1.3154446,0.4327937,-1.6686801,0.003676156
167,-0.60579205,0.521891,-1.0553006,0.0024386276
168,-0.9843593,-0.46314862,-1.9299986,0.0019218195
169,-0.42031065,0.07665962,-1.6619179,0.004059264
170,-0.6022221,-0.503535,-2.1226668,0.0035547542
171,-0.223038,-0.17968893,-1.4857602,0.0018839277
172,-1.201184,2.3268647,-0.34872925,0.002973788
173,-1.484733,0.11765281,-0.7361637,0.0021256357
174,-0.50904304,0.006059425,-1.0146531,0.001251637
175,-1.4824219,0.028990611,0.012912869,0.04748842
176,-0.99989545,-2.2766426,-1.5788858,0.033714797
177,-1.5642645,-3.6593957,-0.98815596,0.032653667
178,-1.8938035,-1.826466,-0.400555,0.029764906
179,-1.874533,-1.972328,0.15433958,0.027255904
180,-1.887106,-2.5755289,0.69966024,0.024214176
181,-1.8724725,-1.4839194,0.35545704,0.022152292
182,-1.8000901,-1.1627083,-0.2873175,0.018267449
183,-2.092991,-0.17393185,0.6530564,0.01900573
184,-1.8182876,-0.70808816,-0.18516038,0.015141915
185,-1.7566166,-0.78019434,-0.11779362,0.013797565
186,-0.9096695,-1.1398972,-2.3880377,0.02726872
187,-0.25511867,-3.5165296,-2.6917365,0.018203134
188,-0.6560844,-2.042352,-2.575318,0.019018492
189,-1.3709264,-0.6796306,-2.0412774,0.018740976
190,-1.3857585,-1.0351392,-0.90446717,0.019966427
191,-1.2010353,-1.0916038,0.20056999,0.020600693
192,-1.527401,-2.6439822,0.06953768,0.017069912
193,-1.0903729,-1.4653391,-2.5554938,0.012704647
194,-0.81131744,-1.9106989,-0.51878816,0.011552962
