,0,1,2,3
0,-0.88777804,-0.3805411,-2.7138684,0.020741312
1,-0.71271604,-1.3441323,-2.956035,0.014081648
2,0.66845876,-3.4517436,-5.019651,0.007155616
3,0.6572552,-4.7861385,-3.969858,0.007635519
4,1.2913946,-7.6364465,-5.5381684,0.004464509
5,0.37493342,-3.4929333,-5.6175003,0.004987932
6,0.14603984,-2.1985137,-3.3713408,0.0057472624
7,0.86964774,-4.6697702,-5.461206,0.0022953283
8,0.23720148,-1.8867276,-3.5662222,0.004131114
9,0.24527779,-5.807003,-3.6079726,0.0028095972
10,1.7204909,-0.8656354,-6.1068597,0.005541211
11,0.96200633,0.01054946,-5.06172,0.006832162
12,1.0683463,-2.2794008,-5.9675994,0.004926063
13,1.2297878,-3.174752,-5.877377,0.004567869
14,0.740406,-4.3162975,-4.135576,0.0054698177
15,0.5998768,-0.6703035,-5.4004793,0.005153438
16,0.58905846,-4.9984922,-5.848958,0.0030627344
17,-0.43386844,-3.3576763,-4.303653,0.0043511614
18,-0.17976804,-1.4585251,-3.445749,0.0062616095
19,-0.5729824,-1.5005821,-4.0194893,0.00491667
20,0.4872688,1.6202866,-3.5371263,0.0025400706
21,-0.5734904,0.6962356,-2.4827566,0.0025070086
22,-0.44872153,-1.1256547,-3.0347948,0.0019627102
23,-0.12881204,-1.9391557,-3.0174115,0.0015389547
24,0.0850934,-2.2713952,-4.5439434,0.0011366941
25,0.036395974,-1.297528,-3.926148,0.0011300761
26,0.12380557,-0.809232,-2.5688066,0.0016454384
27,0.3165656,-1.4888513,-3.7577417,0.0011982135
28,0.4019064,-3.6553967,-4.042036,0.0009555146
29,0.41935828,-4.7224016,-3.882412,0.0007525049
30,1.3960032,-0.7119432,-4.355228,0.000736624
31,0.24488758,-1.5671604,-3.3692057,0.0006107986
32,-0.15508004,-1.2379942,-3.201088,0.0006266162
33,0.30235904,-3.1280732,-2.987534,0.0004965812
34,0.71283525,-5.24128,-3.2829564,0.00043173507
35,1.8005675,0.7229409,-5.302798,0.00031727343
36,-1.9214103,4.0935655,0.7995307,0.005757138
37,-1.6434002,2.810795,-1.7274619,0.0041413307
38,0.2174407,1.4083915,-2.6602476,0.0024676248
39,0.13259275,0.6455466,-2.7869105,0.00227274
40,0.06677616,0.3468731,-0.22496212,0.000880003
41,-0.029387984,2.2276607,-1.4523501,0.0008431934
42,0.614132,2.184824,-1.9555291,0.0007305294
43,0.25882742,1.8849213,-1.8169917,0.0006513633
44,1.1546279,0.6262732,-2.5821831,0.00044380873
45,2.2319512,1.1272906,-2.9258564,0.000175355
46,-0.6296193,3.0708144,-1.43975,0.00050038844
47,-0.47638062,2.3727748,-1.7112967,0.00044347718
48,-0.63512534,1.2034593,-1.7106762,0.00039081648
49,-1.0348282,0.6195298,-0.6707806,0.00043934956
50,1.8716921,1.2518895,-1.7494838,0.000111805275
51,-0.56801474,1.5448493,-1.0873727,0.00022918591
52,-0.61748314,1.8435462,-0.8120419,0.0002089031
53,-1.1375481,2.344311,-0.84405476,0.00020505302
54,-0.45054713,1.5681185,-1.6026615,0.00015292689
55,0.1667853,1.576817,-1.9223832,0.0003309697
56,-0.14215192,2.8875816,-0.0035397634,0.00034721568
57,0.07685803,3.0430415,-1.2526613,0.00029641017
58,-0.064110465,1.9418111,-0.74444383,0.00026826467
59,-0.3275169,0.18757658,-0.46638748,0.00023983233
60,-0.14314534,1.1750547,2.4450424,9.8995864e-05
61,1.181435,1.6928408,1.2829274,8.0667436e-05
62,0.8559052,1.4502616,1.7080337,8.060038e-05
63,0.5585035,1.3287894,1.7305546,7.391721e-05
64,0.048464596,1.4963436,2.3486965,7.305108e-05
65,7.9273734,5.244905,3.9578838,1.004784
66,4.359077,4.5591555,3.0445144,0.6072668
67,0.29843938,0.8895076,-0.4345302,0.24582936
68,-2.8816955,-3.07607,-2.5043628,0.06419844
69,-0.63506824,-2.3380146,-0.68429446,0.11263621
70,-1.6806102,-3.0209968,-2.5018835,0.045498457
71,-4.700328,0.5743259,-6.229877,-0.06621615
72,-3.4770348,-1.6140267,-2.8882496,0.019756803
73,-4.7875705,-4.73985,-4.4420767,-0.042149466
74,0.068012446,-1.9353895,-2.975002,0.083091214
75,-1.5076436,-1.9301729,-3.3433874,0.045284327
76,-0.18417367,0.5559501,-1.3882265,0.056420825
77,-10.952036,-6.2664924,-6.9103475,-0.35721424
78,1.8682112,2.329413,-0.5923395,0.19883256
79,1.8591198,0.9827101,0.7471961,0.17137875
80,-1.5696216,-1.4223707,-2.4694443,0.05551084
81,-1.9035156,-0.1884132,-0.8988381,0.048377443
82,-2.5790625,-1.4383651,-1.2815406,0.027697735
83,-1.7242258,0.4579506,-3.4409108,0.05545286
84,-2.313682,-2.3660367,-3.1403081,0.017624678
85,-3.2175941,-2.563545,-2.528858,0.031137355
86,-2.4137561,-4.17053,-3.3360982,0.0134199
87,-4.94673,-7.8219547,-4.49379,-0.014349939
88,-0.14463349,-0.55628854,-2.6730778,0.03652784
89,2.4113853,1.7895242,0.4265346,0.17575973
90,-5.255112,-2.8256245,-6.196732,-0.040898338
91,-0.44534698,-2.0381136,-4.3999267,0.032593254
92,1.4623762,-0.49208853,-3.6060345,0.04992678
93,3.1678283,1.0961891,-1.9669521,0.07092251
94,1.3403045,0.0679132,-2.6722233,0.037107162
95,-1.4717977,-1.354859,-4.0773125,0.022099715
96,-1.5089238,-1.9664251,-7.3975625,0.0065667657
97,0.3745117,-1.7957143,-1.6952953,0.03818181
98,-1.1884209,-4.3445225,-6.007549,0.0053277016
99,-3.3146758,-5.1597724,-3.9231634,0.0001599621
100,1.390176,1.3401731,-1.0189662,0.03579256
101,0.084538266,-0.55647135,-3.281117,0.031443894
102,3.6104474,1.8801497,-2.3765812,0.07119815
103,0.8140802,-0.6255325,-3.7042322,0.042199433
104,-0.34837118,-2.2441535,-3.9741118,0.020144148
105,-1.2360027,-3.0027812,-4.3720584,0.0026060957
106,3.0455587,3.7822528,-0.50609726,0.036582172
107,-0.18791427,0.5060001,-4.2361155,0.018698622
108,-0.14752406,-1.4585094,-6.959576,0.0012827739
109,0.24929222,-2.5905004,-4.6195474,0.014976641
110,-0.38901246,-5.842866,-5.065139,0.0065834876
