,0,1,2,3
0,-0.5744268,-0.4263419,-3.1852996,0.01807258
1,0.6233512,-4.1645,-4.8080235,0.0086419955
2,-1.3274066,-1.6887379,-0.07682421,0.01564056
3,-1.3173639,-1.9597068,-0.20312281,0.015028078
4,-1.2253016,-2.2183883,-0.38510755,0.013812985
5,-1.3092966,0.10903749,-0.61323464,0.0129412785
6,-0.41000062,-3.513249,-2.2704184,0.0065131774
7,-0.6696804,-2.6818497,-1.9120581,0.006520018
8,-0.41038364,-5.134623,-1.1682284,0.006057155
9,-1.0619876,-1.4929107,-1.074697,0.0063173464
10,-0.5764083,-1.4819463,-1.407498,0.014872197
11,-0.2895912,-2.1141496,-2.301991,0.01065458
12,-0.9704238,-2.063568,-1.5137198,0.011719316
13,-0.26447573,-1.6901742,-3.2795115,0.008623719
14,-1.1712959,-0.519478,-1.9823488,0.010049654
15,-0.54890496,-3.9697566,-2.03337,0.010051064
16,-1.2425976,-0.286017,-1.5611593,0.009621259
17,-1.3391602,-3.1317773,-2.3631854,0.006249573
18,-1.3744481,-1.8468804,-0.75731206,0.009407263
19,-1.379961,-0.50040394,-0.9742446,0.008490555
20,-0.5330967,-0.3278113,-1.3104217,0.0030555334
21,-0.64666826,-1.3963985,-1.6546779,0.0027524345
22,-0.6272792,-0.41328746,-2.6163287,0.0023329519
23,-0.9763501,-0.37035996,-1.6066855,0.0023541283
24,-1.0496649,-0.121055365,-1.5947281,0.0023251865
25,-0.25591645,-1.2509706,-1.8573503,0.0020663962
26,-0.06963475,-0.78924173,-3.1233706,0.0013221987
27,-0.22406387,-0.96498835,-3.3637085,0.0013835765
28,-0.52400565,-0.06907073,-2.191331,0.0016303398
29,-0.7776735,-1.3539515,-1.9168332,0.0013839416
30,-0.27294418,-0.74822295,-2.0471032,0.0011434853
31,-0.6070328,-0.6799726,-2.4577107,0.00085407123
32,-0.87745297,0.26998314,-1.4163142,0.0009806752
33,-0.8654266,0.27122933,-1.6810014,0.0007838346
34,-0.93612576,1.0532186,-1.902887,0.0007766485
35,-0.73750895,2.2075827,-0.50295335,0.0043168813
36,0.23509401,0.5764405,-2.2825077,0.0030342564
37,-0.31278455,1.9977307,-3.123971,0.00271298
38,-0.0005963594,1.2921528,-3.3457854,0.002377767
39,0.07406136,1.3175193,-2.7770174,0.0023612417
40,0.101996124,1.0662334,-1.4541498,0.0009005293
41,0.3476816,1.302207,-2.2785435,0.0007471852
42,0.8285302,1.8489252,-2.7987485,0.000606291
43,1.0169328,1.6625695,-3.5625322,0.0004984513
44,0.80253613,1.1564485,-3.3124697,0.00048616529
45,-0.6122362,0.70791125,-1.0299155,0.0006740801
46,0.6010069,0.60044515,-2.005213,0.00035540015
47,-0.36069998,0.8610499,-2.084168,0.0004068464
48,-0.47734421,1.1268988,-1.6314623,0.0004147254
49,-0.036662992,0.27666542,-2.0964222,0.0003563054
50,-0.4435278,0.9920045,-0.42659968,0.00023055449
51,0.05221168,1.0819287,-0.804469,0.00018766895
52,-1.8459526,2.9851377,0.22657697,0.00027213246
53,-2.0024743,2.3495088,-0.3824659,0.0002409853
54,-2.5443094,2.3676076,0.69545454,0.00022555143
55,-0.09099026,-0.35248986,-1.0714586,0.0003279969
56,-1.4313995,1.0842892,-0.2603253,0.0003746301
57,-0.45889392,0.92978656,-1.1779943,0.00030869246
58,-0.4734552,1.2250232,-0.63065135,0.0002847463
59,-0.85819244,2.1133485,-0.25172895,0.0002578944
60,-0.20841858,0.7163167,0.33576593,9.996444e-05
61,0.7225182,-0.87863,-0.2513435,7.735565e-05
62,0.6793809,0.20399615,-0.3777428,7.4610114e-05
63,-0.38622114,-0.24468859,-0.047403198,8.279458e-05
64,-0.14974266,-0.20543495,0.36839914,6.3654035e-05
65,-11.084286,-8.779879,-8.728389,-0.5755364
66,3.1896942,3.3604207,-0.84727585,0.4606919
67,-5.6962137,-3.6888247,-5.625801,-0.0755149
68,-5.44409,-4.5694723,-3.3320973,-0.017663393
69,-4.0616164,-6.126501,-2.0152407,0.00961264
70,-1.7776144,-4.403825,-1.1775362,0.0481337
71,-3.0664546,-2.1288807,-2.0247188,0.022483114
72,-5.195643,-3.3797698,-1.0168779,-0.02409124
73,-5.5697775,-6.4874644,-2.5681815,-0.042353123
74,-2.792002,-5.9193006,-0.51214457,0.03321132
75,-2.847059,-4.9697742,-3.0695083,0.02304465
76,-1.765266,-2.7138464,-0.09425766,0.039678298
77,-10.178826,-6.456876,-6.0076,-0.32760534
78,-3.4678004,-3.8595283,-0.9769663,-0.030869998
79,-1.5424111,-4.014018,-1.0916473,0.060616493
80,0.14056723,-2.0409095,-0.23043355,0.08988373
81,-1.8900851,-3.0492282,-1.6852577,0.0433241
82,-3.5925744,-4.4678035,-1.1823578,0.010051822
83,-2.450018,-2.194765,-1.7413678,0.039318614
84,-1.9121218,-2.3576114,-4.017149,0.03106853
85,-2.3842041,-3.538774,-0.7310147,0.04393825
86,-3.2238104,-4.287663,-2.122909,0.017664539
87,-11.092346,-13.342904,-2.4269516,-0.07593602
88,-0.83308864,-2.69563,-2.609336,0.028000487
89,-2.3345823,-2.8616178,-0.00738791,0.06768538
90,-0.61487544,-2.1077836,-0.4585881,0.08542282
91,-3.0330184,-4.7228675,-1.4411361,-0.00020159036
92,2.4418237,2.0820217,-0.30574772,0.07899659
93,-0.05123902,-0.88117474,-2.1830463,0.03693042
94,0.5034922,0.253987,-1.0638663,0.033720694
95,-1.5863268,-1.0389755,-2.0348806,0.03698494
96,-0.62897074,-1.337074,-4.7782736,0.030098397
97,-1.0523639,-1.5959303,-1.4777077,0.041152608
98,-0.3458491,-2.437897,1.1220839,0.04295421
99,-4.805952,-7.4000525,-2.3883426,-0.0071886145
100,-0.12130147,-1.096877,-0.98155284,0.024079125
101,-0.79999757,-1.6962489,-1.0680615,0.012510931
102,-0.4891947,-0.27007362,-2.1079159,0.033874366
103,-1.1847643,-1.7341074,-2.3997657,0.025459861
104,-0.7596747,0.19249836,-1.6099352,0.025468685
105,-0.600616,-2.2118413,-1.3728222,0.02120839
106,0.3700262,-0.7195935,-0.4565411,0.022027835
107,-0.8570879,-0.5413372,-2.7092957,0.020096261
108,-1.0095342,-2.4455757,-0.9232265,0.027127476
109,-0.9337843,-2.7853668,-1.9583108,0.01713296
110,-1.5550054,-1.8363799,-1.452194,0.021457713
111,-1.2917789,-3.6273506,-0.50877047,0.019217199
112,-1.6958189,-3.4760003,-0.34956864,0.014753386
113,-2.4060647,-1.6296997,-0.689916,0.0074746395
114,-1.7444104,-0.44842958,0.1942589,0.01477061
115,-2.5285373,-2.1243973,-1.0555923,0.012167987
116,-1.849234,-3.1689062,-3.1074157,0.0054146573
117,-3.3379874,-4.3225493,-2.4815593,0.00033210032
118,-3.4355946,-4.69889,-2.195993,-0.0007968731
119,-0.7189577,-3.185727,-3.407852,0.020763699
120,-0.74892545,-0.80616933,-2.5255404,0.0111147985
121,-0.8033692,-2.0082312,-3.8377376,0.011356564
122,-0.9906059,-4.125776,-3.3910768,0.009747914
123,-1.7265556,-3.959265,-4.541014,0.004130015
124,-0.43317467,-2.340216,-1.7205386,0.010034045
125,-1.0762132,-0.3854986,-0.97855103,0.01999804
126,-1.5304862,-3.0622544,-4.216746,0.013538571
127,-0.67437047,-2.5507727,-1.9316684,0.0053158626
128,-1.5791843,-5.37084,-4.602858,0.0020815711
129,-1.5063742,-3.5822296,-1.9712887,0.003299756
130,1.5614663,3.4615781,0.8750623,0.016083153
131,-0.52927494,-0.4192052,-1.9880242,0.013958899
132,0.07357165,-0.01856733,-0.8121505,0.0024697194
133,-1.3586801,-3.9667125,-1.2902188,0.011184155
134,-0.4891272,-4.171747,-1.9599314,0.0087111555
135,-1.161219,-3.1086276,-3.7037728,0.00651733
136,-0.8764349,-1.1109622,-1.3039932,0.00845645
137,2.0616872,0.6240035,4.5983467,-0.026214061
138,-1.6645287,-0.9641458,-1.9536381,0.009274238
139,-1.1611977,-0.35704738,-1.1715659,0.007665595
140,-2.3411193,-2.848337,-3.6136222,0.00230085
141,-2.0734751,-2.366863,-1.7312024,0.002948278
142,-1.0546935,-0.053847548,-0.6836749,0.0055255173
143,1.028998,1.4605784,1.8393259,-0.0144248195
144,-0.5149997,-2.0240986,-2.4998178,0.0072161164
145,-1.1735145,-2.3989058,-2.867253,0.007795263
146,-1.0813612,-1.4362043,-3.4646916,0.006611079
147,-0.89267135,-1.4121144,-2.691893,0.0064345393
148,-1.0177951,-0.692377,-0.55544,0.005545555
149,-1.0584666,-1.5889562,-2.1307466,0.0038604424
150,-1.8907619,-1.3232793,-1.1410738,0.0034575094
151,-1.6496818,-0.8053552,-0.7250221,0.003906722
152,-1.2005842,-1.5268822,-0.4125782,0.0034817304
153,-1.0008757,-1.616703,-2.3722148,0.0078135105
154,-0.56469315,-1.8139117,-2.896584,0.004747588
155,-0.7062247,-1.0897996,-3.231306,0.0041157044
156,-0.82364696,-0.8717751,-2.4695153,0.004683856
157,-1.1739905,-1.992467,-0.3374867,0.004946718
158,-1.127457,-1.3395005,-0.13503337,0.0017243808
159,-1.3098345,-1.497371,-0.466948,0.003405461
160,-1.6104497,-1.9001869,-1.7260892,0.0016354206
161,-0.125565,-0.98319983,-1.058541,0.0036481498
162,-0.59560794,-0.8384339,-1.5800027,0.006240212
163,-0.52147853,-0.22338912,-0.5364737,0.0035126973
164,-0.9222173,-0.99348295,-1.6148236,0.0056836316
165,-1.1340594,-0.023002392,1.0983307,0.00308159
166,-1.7599757,-1.0344512,-0.097955115,0.003506564
167,-1.2181435,-0.87192535,0.5909864,0.0030746432
168,-1.1213185,-1.268152,-0.80138075,0.0023743007
169,-0.66463155,-0.71157056,-0.6539671,0.0036147847
170,-1.041663,-1.35231,-0.6211846,0.0037285686
171,-1.2821164,-1.4326926,-0.24472128,0.003024497
172,-0.6034335,0.26865625,0.39508614,0.0005862415
173,-1.163523,0.3556865,-0.116540045,0.0015554111
174,-1.2812021,-0.36674923,0.7126206,0.0017386694
175,-0.19177432,-2.5493433,-1.5613812,0.036836028
176,-0.17749159,-3.4964447,-3.3981373,0.027751938
177,-0.8070599,-5.2603574,-1.9336528,0.029711738
178,-0.631842,-1.0682533,-1.5662042,0.023590717
179,-0.75122464,-1.2893009,-2.3307724,0.020226195
180,-0.49230418,-5.3620043,-2.40509,0.01578879
181,-0.64583147,-5.705894,-1.4264009,0.01655173
182,-0.44392335,-1.5335689,-2.3990262,0.014154438
183,-0.22531801,-2.8809545,-2.102108,0.012922304
184,-1.0058894,-4.4070697,-0.8765622,0.012320619
185,-0.35596013,-6.3104496,-2.0461476,0.009144974
186,-0.73116934,0.5587327,-1.758357,0.026918776
187,-0.7050303,-1.512164,-0.98178124,0.0282844
188,-1.3191534,-2.2949443,-2.365647,0.020173453
189,-1.047943,-1.509427,-1.8048389,0.020712811
190,-0.6728857,-1.5424099,-1.9991825,0.018627804
191,-0.45749858,-1.8845193,-1.3697122,0.016969413
192,-0.7901722,-3.0261652,-1.0304203,0.0133037865
193,-0.8553816,-0.63372266,-2.3449597,0.0119213
194,-0.79586226,-1.2831279,-0.85324496,0.011964464
