,0,1,2,3
0,-0.11462331,-0.96528155,-4.1200876,0.015710715
1,-0.115480185,-0.6797888,-3.867838,0.012059409
2,-0.39225337,-1.6101619,-2.0997527,0.012336627
3,0.066378795,-2.869134,-2.576008,0.010156788
4,-0.54063624,-7.34004,-0.572226,0.011324339
5,-0.35316774,-1.0538924,-3.5531797,0.008329809
6,-0.43445697,-2.1981275,-2.7734902,0.006947797
7,-0.5955724,-2.3621953,-2.8745193,0.005824011
8,-0.681708,-1.0215874,-1.264168,0.007087186
9,-0.49961168,-4.1211033,-1.7280699,0.005335696
10,-0.3716632,-1.8677155,-2.8468552,0.01318071
11,0.2795419,-0.95568013,-3.568997,0.0093174055
12,-0.2835432,-1.1976051,-3.1695402,0.009350553
13,-0.6237875,-2.09968,-2.3016877,0.009458013
14,-0.024119936,-4.472255,-1.4566072,0.009664565
15,0.2944213,-0.6401697,-3.048095,0.008711953
16,-0.21385282,-2.1566765,-3.5977426,0.006857399
17,-1.4496472,-2.8854523,-2.2438843,0.0065196976
18,-0.9609116,-0.9024934,-1.3285487,0.009111211
19,-1.1342531,-0.29255956,-0.08471063,0.010319926
20,-0.44466585,1.1686906,-2.45881,0.0037303902
21,-0.6620807,0.036450088,-2.1372077,0.0028471202
22,-0.42681235,-1.6926425,-1.6874965,0.0025714897
23,-0.8489074,-3.4195318,-1.083667,0.002186548
24,-0.524369,-3.668172,-0.6790851,0.002168782
25,-0.91811275,1.7032841,-1.1208364,0.0025323704
26,-0.7107408,-1.00263,-1.8023878,0.0019726157
27,-1.1497588,-3.1387298,-1.0507543,0.0020088367
28,-0.7156882,-3.7718015,-0.3567289,0.001990132
29,-0.7005397,-5.076696,-0.3710888,0.0016300529
30,-2.1194675,1.9987752,0.7958678,0.0020056367
31,-1.9971751,-0.26459774,-0.09769178,0.0014101565
32,-1.6140795,-1.7593178,0.39227396,0.001290448
33,-1.4091543,-3.7329829,0.22333956,0.0010094717
34,-1.089214,-3.721163,0.8204131,0.0010630414
35,1.2368516,2.2780614,-3.6748989,0.0019809306
36,2.4381602,-0.78344667,-5.6400394,3.5766512e-05
37,0.82422835,-0.53631157,-4.3741794,0.0015082285
38,-0.74535894,-0.2542446,-0.75196564,0.0031079836
39,0.38638765,-3.1998205,-2.0854595,0.0020442382
40,1.0875537,1.771277,0.25338215,0.0007683374
41,0.9578843,0.6193896,-0.98477685,0.00066791475
42,0.8178603,0.2239943,-1.3021344,0.0006813854
43,-0.09868274,0.15844621,-0.25482956,0.0007460825
44,-0.35705948,-0.71808976,0.48228264,0.0007183887
45,0.15052548,1.5492936,-1.2963804,0.0005037002
46,0.18930687,1.0732396,-2.0710695,0.00038572028
47,0.19300056,1.3181489,-2.7809274,0.00033277646
48,-0.0073992833,0.45005175,-2.410188,0.00032507628
49,0.06783853,-0.3366252,-2.2834735,0.00032843277
50,0.6568564,3.1843204,-1.9086329,0.00018549338
51,0.44114947,2.654492,-2.2515402,0.00018922985
52,-0.24075933,2.709103,-1.4551806,0.00017115474
53,-0.10890727,2.0727324,-1.3658495,0.00018367171
54,0.18899857,0.73576826,-1.3550928,0.00013574958
55,-0.071228944,1.4503065,-0.19341661,0.0003643483
56,0.09934591,0.91763055,-0.44686064,0.00031462684
57,-0.7035864,-0.31610548,1.1444048,0.00032432005
58,-0.08298725,-1.4500747,1.7467116,0.00029261038
59,0.8841395,-2.5824506,1.5695449,0.00023120269
60,1.6067203,0.009407453,-0.51529557,6.60643e-05
61,0.7577288,-0.5694333,-0.11714889,7.7089295e-05
62,1.0668973,0.10842646,-0.86824185,7.234514e-05
63,1.1731174,-0.3692175,-0.7394068,5.9610233e-05
64,1.1845214,-0.14090993,-0.4200537,5.528517e-05
65,13.372733,11.44233,8.213416,1.4668298
66,7.2487006,7.4578495,2.557784,0.74610186
67,-3.2825875,-1.1300585,-3.1508408,0.086983144
68,0.26266637,1.0302318,0.012155862,0.20444384
69,-0.39700773,0.61261475,0.0065929126,0.12156172
70,-1.3799438,-0.3095453,0.14803556,0.06886335
71,-3.2367013,0.0254306,2.169856,0.057079434
72,-1.5647779,-0.69615734,-0.9517537,0.112953305
73,-7.3870873,-5.9734845,-3.2364295,-0.06104452
74,-0.7858363,-0.5394912,0.52804756,0.09217555
75,-2.474156,-1.1772345,-3.139295,0.03836725
76,-2.3079214,-1.5700107,-0.71710473,0.032504946
77,-6.7229805,-1.8901184,-3.297614,-0.16161406
78,5.344073,4.952544,3.463299,0.34146217
79,-0.36355338,-0.054913476,-0.20479092,0.09908354
80,0.09191877,1.1936547,-1.8105946,0.090051316
81,-1.4342095,-0.7453335,-1.3782569,0.05285992
82,-1.9360595,-1.9366267,-0.99306786,0.028772395
83,-1.9421352,2.0093398,-7.8085265,0.05145715
84,-3.8664517,-0.75695807,-1.8972676,0.011659291
85,-5.2369633,-2.9039204,-1.9536828,-0.0037992708
86,-3.8622317,-2.6206927,-1.9054242,0.012029655
87,-9.169509,-9.401566,-2.4386318,-0.054995168
88,-0.96419907,-0.15023915,-0.77804714,0.040439844
89,-2.8527622,0.1538574,-1.4780822,0.022715528
90,-1.1989765,0.05487302,0.26750344,0.076414816
91,-3.8430736,-3.3296006,-1.0512369,0.0017686896
92,-0.11949989,0.29237562,1.0989213,0.054487616
93,0.62049377,1.3553028,0.7767977,0.060076434
94,0.26279506,1.9044546,0.5747186,0.040522028
95,-2.5513527,0.21637389,-0.8694797,0.032266647
96,-1.6892126,0.25671434,-4.1830373,0.032329373
97,-1.5433359,-1.5764949,1.6193674,0.046162404
98,-0.72083825,-0.8058164,2.530901,0.045844734
99,-3.676931,-3.3066993,-0.59707844,0.0108148195
100,4.282467,7.4755297,2.2716627,0.067469925
101,-0.97962916,2.7042253,0.8670049,0.025898963
102,0.38328525,3.511737,1.2230973,0.07007268
103,-1.0552237,2.448396,0.8310946,0.04036885
104,-1.5225383,0.9775574,0.46776196,0.0260301
105,-2.1477962,0.32070032,0.6759306,0.020065792
106,0.9549421,4.181724,1.9837059,0.035911515
107,-1.5276861,2.1305368,-1.0518978,0.030141924
108,-1.7544972,1.2650378,-0.012214046,0.028735474
109,-1.6116418,1.3694804,1.1932607,0.031206336
110,-2.0565584,0.35728124,1.3500673,0.025206614
111,-2.8222432,-2.415329,-1.3674582,0.012796346
112,-2.2288942,-2.279016,0.28491798,0.015389573
