,0,1,2,3
0,0.024100691,-1.0127074,-3.3253481,0.015758246
1,-0.16149524,-0.21178454,-4.390222,0.012364268
2,0.6867293,-2.9917352,-4.6394286,0.00728631
3,0.54038715,-3.6007743,-4.177555,0.007624507
4,0.598071,-4.832985,-4.181735,0.0072742477
5,0.66778976,-4.0509586,-5.454744,0.0045412853
6,0.63232493,-3.5489182,-5.0805078,0.0035395324
7,0.47297597,-4.5722375,-3.6674027,0.0042878613
8,1.0394506,-6.7102065,-4.432944,0.0027744994
9,0.6077767,-6.557076,-3.8762672,0.0025604665
10,1.0588409,-1.3947539,-4.680613,0.008113835
11,1.094299,-1.6407429,-4.4678936,0.0066409484
12,0.9225945,-2.1524632,-5.8821206,0.005914107
13,1.1922503,-3.357681,-5.1996813,0.0053750128
14,0.973044,-5.3019233,-4.3905044,0.0051823407
15,0.83974075,-2.9628572,-4.866708,0.0043885633
16,0.23036996,-3.3981752,-5.1765585,0.0036182553
17,-0.56023145,-2.7922611,-3.8597343,0.004314363
18,-0.6530967,-3.6609023,-3.8932538,0.0039898455
19,0.05316846,-2.368841,-2.6645916,0.0072260946
20,0.17210545,-1.4897509,-1.6344078,0.0029061288
21,0.1999572,-3.4431255,-2.8157763,0.002200894
22,0.24582392,-4.216365,-3.302275,0.0017620474
23,0.39860797,-4.827606,-3.1314766,0.0014697984
24,0.7065003,-5.8258557,-3.2596254,0.0012388788
25,0.28441182,-2.8064072,-2.940109,0.0016545057
26,0.6409713,-3.5298018,-3.422022,0.0010885671
27,0.6496823,-4.638789,-3.8918335,0.00084975734
28,0.5163171,-6.314568,-3.8501918,0.0006271824
29,0.9055044,-7.0975285,-3.4846835,0.00064034015
30,1.4326524,-3.3632913,-3.595852,0.00047245994
31,1.1335628,-4.4859986,-3.6818078,0.00056327134
32,0.7785757,-6.2597003,-4.035006,0.00039595366
33,0.73523456,-5.69544,-3.2145243,0.0005257763
34,0.89862794,-6.621764,-2.5968165,0.00051685795
35,0.22057848,0.24446848,-2.4300003,0.0024211816
36,1.5454156,1.5063636,-4.648103,0.0013797022
37,2.1570616,-0.8153361,-5.857945,6.0513616e-05
38,1.8670146,-0.7750638,-5.817413,0.00016337633
39,2.270263,-1.8308547,-6.19625,-7.022731e-05
40,2.6850917,0.43300036,-2.4923635,0.0003844872
41,1.5629122,-0.28208724,-3.4634535,0.00047118776
42,2.0802555,-1.5368733,-3.471116,0.00041947514
43,1.9655205,-1.9522718,-3.3145394,0.00038922392
44,1.8236783,-1.9661648,-3.2054212,0.0003358405
45,2.33269,-1.4983461,-3.138506,0.00017024577
46,2.8016212,-2.321708,-4.7044168,-1.677312e-06
47,2.2872336,-2.545085,-4.3748846,6.086938e-05
48,2.3187692,-3.1435416,-4.7741604,6.1519444e-05
49,2.398432,-3.698237,-4.482182,5.8997422e-05
50,3.520473,-1.625034,-2.2796829,-1.7038547e-05
51,3.4166443,-1.9516907,-2.5576873,2.2421591e-05
52,3.1200006,-2.5624962,-2.8510766,3.499491e-05
53,2.7592394,-3.0560796,-2.8454287,5.061319e-05
54,2.411776,-2.2652345,-2.9582713,6.2830746e-05
55,3.7740397,-1.0623069,-2.0452926,0.0001045838
56,1.2325951,-0.36675397,-1.3619688,0.00024597347
57,1.1451489,-0.4649983,-1.5015047,0.00022529252
58,1.1853696,-0.6086312,-1.2553806,0.00021891762
59,1.3122048,-0.4803206,-2.0595222,0.00018112455
60,2.2099638,-0.45803168,-0.4626215,4.951004e-05
61,1.3632907,-0.3267152,-0.64651096,6.414391e-05
62,1.5455574,0.07137879,-0.6240718,6.783521e-05
63,0.9325555,-0.21915586,-1.7391983,5.9047714e-05
64,1.5745081,-0.078821465,-2.0848327,4.4858083e-05
65,0.6628951,1.4242681,-1.0908234,0.49109888
66,8.334362,5.8789616,1.0384934,0.79092515
67,-3.0715568,-5.1998124,-6.849525,0.01124947
68,-4.0648656,-6.0421205,-5.901194,-0.0017401786
69,-1.7128804,-5.324228,-4.2946763,0.046081938
70,-0.14462815,-3.9520688,-3.595792,0.06368686
71,-1.5748882,-1.3835517,-5.5250177,0.061314866
72,-2.0386746,-2.5083547,-4.7022667,0.055672873
73,-4.5695105,-5.818088,-4.963851,-0.025948066
74,-0.8481627,-4.006466,-1.8159597,0.071887985
75,-2.7758832,-4.0726466,-5.3155065,0.01977089
76,-1.5733265,-2.122779,-3.759172,0.030861009
77,-9.420613,-5.221993,-9.100353,-0.33959824
78,-3.6794853,-3.8257403,-4.8423934,-0.034307368
79,0.80243856,0.22168082,-3.2567024,0.102348454
80,1.0062827,0.6910738,-3.8381486,0.0960775
81,1.3026202,0.9305018,-3.513693,0.08224628
82,-1.647382,-2.1227958,-4.377422,0.02000173
